timestamp,Эхо Москвы
2021-01-09 11:03:27.860849380,763
2021-01-09 11:03:32.928196192,797
2021-01-09 11:03:38.033939362,837
2021-01-09 11:03:43.111810446,883
2021-01-09 11:03:48.215094805,917
2021-01-09 11:03:58.361492872,986
2021-01-09 11:04:03.434068680,1014
2021-01-09 11:04:08.504914522,1026
2021-01-09 11:04:13.579946518,1062
2021-01-09 11:04:18.696622133,1093
2021-01-09 11:04:23.767674208,1110
2021-01-09 11:04:28.865693092,1145
2021-01-09 11:04:44.048889160,1238
2021-01-09 11:04:49.161393166,1275
2021-01-09 11:04:54.241857767,1316
2021-01-09 11:05:09.464759588,1422
2021-01-09 11:05:14.536976576,1466
2021-01-09 11:05:19.641206503,1499
2021-01-09 11:05:24.721966505,1523
2021-01-09 11:05:29.833608627,1554
2021-01-09 11:05:34.905424356,1583
2021-01-09 11:05:50.154308796,1715
2021-01-09 11:05:55.232639790,1747
2021-01-09 11:06:00.303332329,1801
2021-01-09 11:06:05.377395391,1840
2021-01-09 11:06:10.492408037,1887
2021-01-09 11:06:15.601470709,1932
2021-01-09 11:06:20.667033911,1973
2021-01-09 11:06:25.743175030,1996
2021-01-09 11:06:30.832869530,2046
2021-01-09 11:06:35.943065405,2078
2021-01-09 11:06:41.066598176,2114
2021-01-09 11:06:46.186049461,2174
2021-01-09 11:06:51.299326658,2219
2021-01-09 11:06:56.408496380,2261
2021-01-09 11:07:01.522320747,2316
2021-01-09 11:07:06.638691902,2421
2021-01-09 11:07:11.739791393,2466
2021-01-09 11:07:16.843292475,2502
2021-01-09 11:07:32.071576595,2604
2021-01-09 11:07:37.186935902,2654
2021-01-09 11:07:47.377614021,2700
2021-01-09 11:07:52.484246492,2729
2021-01-09 11:07:57.554868460,2760
2021-01-09 11:08:02.671845198,2785
2021-01-09 11:08:07.744696617,2817
2021-01-09 11:08:12.845233917,2845
2021-01-09 11:08:17.960409164,2865
2021-01-09 11:08:28.115246058,2933
2021-01-09 11:08:33.187773228,2965
2021-01-09 11:08:38.292553425,3016
2021-01-09 11:08:48.466520786,3094
2021-01-09 11:08:53.548881292,3129
2021-01-09 11:09:03.689217091,3184
2021-01-09 11:09:13.885961533,3234
2021-01-09 11:09:18.960566759,3246
2021-01-09 11:09:24.069237471,3288
2021-01-09 11:09:29.183094501,3324
2021-01-09 11:09:34.245782852,3355
2021-01-09 11:09:39.314960480,3379
2021-01-09 11:09:44.396697044,3401
2021-01-09 11:09:49.503156185,3435
2021-01-09 11:09:54.614129782,3457
2021-01-09 11:10:04.752655268,3512
2021-01-09 11:10:09.839676857,3538
2021-01-09 11:10:14.955166101,3559
2021-01-09 11:10:20.060176849,3582
2021-01-09 11:10:30.210148096,3636
2021-01-09 11:10:40.390127420,3692
2021-01-09 11:10:45.499670506,3722
2021-01-09 11:10:55.646280527,3771
2021-01-09 11:11:00.749773026,3788
2021-01-09 11:11:05.858693838,3806
2021-01-09 11:11:10.986199379,3840
2021-01-09 11:11:16.105205297,3858
2021-01-09 11:11:26.258834838,3893
2021-01-09 11:11:31.331567526,3930
2021-01-09 11:11:36.396973133,3930
2021-01-09 11:11:41.503292561,3986
2021-01-09 11:11:51.660157442,4075
2021-01-09 11:11:56.728613377,4075
2021-01-09 11:12:01.845074892,4108
2021-01-09 11:12:06.955833673,4136
2021-01-09 11:12:12.023425102,4168
2021-01-09 11:12:27.208514214,4205
2021-01-09 11:12:32.329962015,4205
2021-01-09 11:12:37.397442102,4230
2021-01-09 11:12:47.585299492,4269
2021-01-09 11:12:52.682514906,4274
2021-01-09 11:12:57.757261515,4273
2021-01-09 11:13:02.823796988,4306
2021-01-09 11:13:12.963762522,4356
2021-01-09 11:13:18.062930584,4375
2021-01-09 11:13:28.185266495,4404
2021-01-09 11:13:33.274702549,4427
2021-01-09 11:13:38.385546446,4433
2021-01-09 11:13:43.467153311,4460
2021-01-09 11:13:48.573747396,4487
2021-01-09 11:13:53.681123495,4496
2021-01-09 11:13:58.792058945,4512
2021-01-09 11:14:03.911581516,4523
2021-01-09 11:14:08.986332178,4532
2021-01-09 11:14:19.139362574,4560
2021-01-09 11:14:29.319989443,4581
2021-01-09 11:14:39.469136238,4651
2021-01-09 11:14:49.619643450,4685
2021-01-09 11:14:59.762752533,4730
2021-01-09 11:15:04.873024464,4751
2021-01-09 11:15:15.017200470,4799
2021-01-09 11:15:20.091821194,4791
2021-01-09 11:15:25.198019028,4793
2021-01-09 11:15:30.276072979,4804
2021-01-09 11:15:40.422571182,4832
2021-01-09 11:15:45.503368854,4856
2021-01-09 11:15:50.564553499,4866
2021-01-09 11:16:00.753117085,4941
2021-01-09 11:16:05.864830494,4957
2021-01-09 11:16:10.976352453,4975
2021-01-09 11:16:16.085131168,5006
2021-01-09 11:16:21.206278801,5024
2021-01-09 11:16:26.281801462,5036
2021-01-09 11:16:46.611141443,5105
2021-01-09 11:16:56.759342670,5131
2021-01-09 11:17:01.871161938,5147
2021-01-09 11:17:06.953303814,5147
2021-01-09 11:17:12.020531178,5160
2021-01-09 11:17:22.213441372,5192
2021-01-09 11:17:27.328425884,5205
2021-01-09 11:17:37.511856078,5294
2021-01-09 11:17:42.581462622,5303
2021-01-09 11:17:47.688690901,5322
2021-01-09 11:17:52.804997206,5340
2021-01-09 11:17:57.911460638,5358
2021-01-09 11:18:02.974893808,5372
2021-01-09 11:18:08.055361509,5386
2021-01-09 11:18:13.174974918,5393
2021-01-09 11:18:18.285393000,5382
2021-01-09 11:18:28.440495014,5415
2021-01-09 11:18:33.550973415,5428
2021-01-09 11:18:38.664726496,5445
2021-01-09 11:18:43.742267132,5464
2021-01-09 11:18:48.904360771,5478
2021-01-09 11:18:54.022978544,5491
2021-01-09 11:18:59.102514505,5500
2021-01-09 11:19:04.215455294,5500
2021-01-09 11:19:14.396720409,5561
2021-01-09 11:19:19.505435227,5580
2021-01-09 11:19:24.591167927,5598
2021-01-09 11:19:29.661913157,5623
2021-01-09 11:19:39.811215401,5658
2021-01-09 11:19:44.885885239,5669
2021-01-09 11:19:55.043671608,5718
2021-01-09 11:20:00.164632797,5741
2021-01-09 11:20:05.284413338,5763
2021-01-09 11:20:15.433724165,5812
2021-01-09 11:20:20.511165380,5819
2021-01-09 11:20:25.613684654,5822
2021-01-09 11:20:30.722215176,5832
2021-01-09 11:20:35.803573847,5863
2021-01-09 11:20:40.875293016,5921
2021-01-09 11:20:45.983242035,5941
2021-01-09 11:20:56.169042587,5982
2021-01-09 11:21:01.282924175,6022
2021-01-09 11:21:16.533327817,6079
2021-01-09 11:21:21.603346586,6078
2021-01-09 11:21:26.673678875,6080
2021-01-09 11:21:36.853330135,6085
2021-01-09 11:21:41.956663609,6086
2021-01-09 11:21:47.077234507,6110
2021-01-09 11:21:52.180211782,6118
2021-01-09 11:21:57.257150888,6134
2021-01-09 11:22:02.329796076,6150
2021-01-09 11:22:07.405925751,6167
2021-01-09 11:22:12.482576609,6184
2021-01-09 11:22:22.635504484,6203
2021-01-09 11:22:27.742700577,6220
2021-01-09 11:22:48.028957367,6289
2021-01-09 11:22:53.102801085,6302
2021-01-09 11:22:58.219489336,6327
2021-01-09 11:23:08.329112768,6347
2021-01-09 11:23:13.406913757,6364
2021-01-09 11:23:18.487926722,6378
2021-01-09 11:23:23.598759890,6399
2021-01-09 11:23:28.707267284,6424
2021-01-09 11:23:38.813402653,6502
2021-01-09 11:23:43.925752640,6521
2021-01-09 11:23:59.148831367,6565
2021-01-09 11:24:04.258564949,6590
2021-01-09 11:24:09.329071283,6627
2021-01-09 11:24:19.506278992,6635
2021-01-09 11:24:24.575437784,6637
2021-01-09 11:24:29.651961803,6650
2021-01-09 11:24:34.783407211,6657
2021-01-09 11:24:39.890752792,6681
2021-01-09 11:24:44.974255085,6678
2021-01-09 11:24:55.112410545,6695
2021-01-09 11:25:00.181777477,6710
2021-01-09 11:25:05.301421404,6725
2021-01-09 11:25:10.406848192,6747
2021-01-09 11:25:15.525318861,6762
2021-01-09 11:25:20.592858791,6783
2021-01-09 11:25:46.004708529,6904
2021-01-09 11:25:51.120206118,6916
2021-01-09 11:25:56.226773977,6936
2021-01-09 11:26:26.691585541,7032
2021-01-09 11:26:31.757532835,7032
2021-01-09 11:26:36.824061871,7059
2021-01-09 11:26:41.936693907,7109
2021-01-09 11:26:47.002692938,7130
2021-01-09 11:26:52.072165489,7185
2021-01-09 11:26:57.185532093,7185
2021-01-09 11:27:02.287552595,7226
2021-01-09 11:27:12.432411909,7260
2021-01-09 11:27:17.511503457,7230
2021-01-09 11:27:22.621478558,7224
2021-01-09 11:27:27.733943462,7224
2021-01-09 11:27:32.838336229,7234
2021-01-09 11:27:37.939273834,7251
2021-01-09 11:27:43.016770601,7274
2021-01-09 11:27:48.099838018,7297
2021-01-09 11:27:53.197980642,7287
2021-01-09 11:27:58.298759460,7298
2021-01-09 11:28:03.378806114,7314
2021-01-09 11:28:08.456576586,7335
2021-01-09 11:28:13.561473131,7355
2021-01-09 11:28:18.663112402,7371
2021-01-09 11:28:23.734809637,7387
2021-01-09 11:28:28.845566511,7414
2021-01-09 11:28:33.950899124,7442
2021-01-09 11:28:39.020548820,7458
2021-01-09 11:28:44.130003451,7469
2021-01-09 11:28:49.232705355,7494
2021-01-09 11:28:54.300995588,7527
2021-01-09 11:28:59.404622555,7548
2021-01-09 11:29:04.514901638,7543
2021-01-09 11:29:09.583098173,7536
2021-01-09 11:29:14.697991848,7560
2021-01-09 18:06:09.490598202,1620
2021-01-09 18:06:14.564337492,1347
2021-01-09 18:06:19.638742685,1051
2021-01-09 18:06:29.792238474,1204
2021-01-09 18:06:39.942048073,1485
2021-01-09 18:06:50.096369267,1661
2021-01-09 18:06:55.172039509,1743
2021-01-09 18:07:00.244776964,1801
2021-01-09 18:07:10.402619839,1902
2021-01-09 18:07:15.484307051,1962
2021-01-09 18:07:20.551203012,2022
2021-01-09 18:07:25.632618904,2085
2021-01-09 18:07:35.789292574,2209
2021-01-09 18:07:40.865854502,2272
2021-01-09 18:07:45.939944744,2404
2021-01-09 18:07:51.014756918,2466
2021-01-09 18:07:56.088015079,2517
2021-01-09 18:08:01.158972979,2584
2021-01-09 18:08:06.237218618,2621
2021-01-09 18:08:11.311884642,2667
2021-01-09 18:08:21.471501589,2703
2021-01-09 18:08:26.548439026,2754
2021-01-09 18:08:31.618012190,2754
2021-01-09 18:08:41.760802507,2929
2021-01-09 18:08:46.836069822,2956
2021-01-09 18:08:51.913969040,2983
2021-01-09 18:08:56.994002581,3030
2021-01-09 18:09:02.076549053,3072
2021-01-09 18:09:07.156670809,3110
2021-01-09 18:09:12.237298489,3138
2021-01-09 18:09:17.319259644,3155
2021-01-09 18:09:22.396399498,3192
2021-01-09 18:09:27.479307175,3229
2021-01-09 18:09:32.548927784,3277
2021-01-09 18:09:37.617359638,3313
2021-01-09 18:09:47.767290831,3374
2021-01-09 18:10:02.991561413,3408
2021-01-09 18:10:08.061136961,3444
2021-01-09 18:10:13.136140347,3476
2021-01-09 18:10:18.213164568,3490
2021-01-09 18:10:28.368956089,3545
2021-01-09 18:10:33.443674088,3578
2021-01-09 18:10:38.512918711,3592
2021-01-09 18:10:43.580992937,3628
2021-01-09 18:10:48.644607782,3673
2021-01-09 18:10:53.772127867,3704
2021-01-09 18:10:58.837738037,3730
2021-01-09 18:11:03.911803484,3758
2021-01-09 18:11:08.990344524,3766
2021-01-09 18:11:14.068958759,3785
2021-01-09 18:11:19.135280609,3798
2021-01-09 18:11:24.207799911,3803
2021-01-09 18:11:39.447921991,3905
2021-01-09 18:11:44.529443502,3940
2021-01-09 18:11:49.609782219,3953
2021-01-09 18:11:54.680521011,3960
2021-01-09 18:11:59.759777069,3984
2021-01-09 18:12:04.826926947,4010
2021-01-09 18:12:09.923820496,4035
2021-01-09 18:12:15.006084919,4035
2021-01-09 18:12:20.083287477,4032
2021-01-09 18:12:25.170818806,4051
2021-01-09 18:12:30.244143963,4077
2021-01-09 18:12:35.331532478,4099
2021-01-09 18:12:40.407013416,4118
2021-01-09 18:12:45.488234043,4131
2021-01-09 18:12:50.573428631,4162
2021-01-09 18:12:55.649253607,4174
2021-01-09 18:13:05.803156137,4191
2021-01-09 18:13:10.880772352,4213
2021-01-09 18:13:15.955767870,4253
2021-01-09 18:13:21.035086632,4253
2021-01-09 18:13:26.115974903,4302
2021-01-09 18:13:31.187327385,4302
2021-01-09 18:13:36.259188175,4333
2021-01-09 18:13:41.346706152,4338
2021-01-09 18:13:46.419977427,4364
2021-01-09 18:13:51.505601883,4382
2021-01-09 18:13:56.589193583,4382
2021-01-09 18:14:06.749706745,4425
2021-01-09 18:14:11.824775696,4425
2021-01-09 18:14:16.898602962,4471
2021-01-09 18:14:21.970602512,4478
2021-01-09 18:14:32.117990732,4544
2021-01-09 18:14:42.271414042,4617
2021-01-09 18:14:47.340625763,4623
2021-01-09 18:14:52.416051149,4636
2021-01-09 18:15:02.570699453,4703
2021-01-09 18:15:07.656188250,4716
2021-01-09 18:15:12.731671572,4692
2021-01-09 18:15:22.877482414,4694
2021-01-09 18:15:27.951013565,4707
2021-01-09 18:15:33.029382229,4741
2021-01-09 18:15:38.096091509,4764
2021-01-09 18:15:43.167791367,4780
2021-01-09 18:15:48.250196456,4794
2021-01-09 18:15:53.322818518,4802
2021-01-09 18:15:58.391313314,4816
2021-01-09 18:16:13.608436584,4853
2021-01-09 18:16:18.692964554,4868
2021-01-09 18:16:28.844325066,4919
2021-01-09 18:16:33.920253515,4947
2021-01-09 18:16:44.073133707,4985
2021-01-09 18:16:54.221869469,5023
2021-01-09 18:16:59.323023796,5041
2021-01-09 18:17:04.409711838,5092
2021-01-09 18:17:19.664216518,5150
2021-01-09 18:17:34.889707088,5212
2021-01-09 18:17:50.119190454,5280
2021-01-09 18:17:55.194188118,5299
2021-01-09 18:18:00.265267849,5326
2021-01-09 18:18:10.421475649,5367
2021-01-09 18:18:15.493919373,5382
2021-01-09 18:18:20.578685045,5398
2021-01-09 18:18:30.730753422,5413
2021-01-09 18:18:35.802424908,5434
2021-01-09 18:18:45.954741240,5439
2021-01-09 18:18:56.105885029,5471
2021-01-09 18:19:01.180866957,5483
2021-01-09 18:19:06.262413263,5483
2021-01-09 18:19:21.492940426,5530
2021-01-09 18:19:26.565973759,5538
2021-01-09 18:19:31.634406328,5553
2021-01-09 18:19:36.701781273,5554
2021-01-09 18:19:51.919430494,5555
2021-01-09 18:19:57.016080618,5597
2021-01-09 18:20:02.090745449,5618
2021-01-09 18:20:07.180646658,5610
2021-01-09 18:20:12.255831003,5619
2021-01-09 18:20:17.322931528,5633
2021-01-09 18:20:22.398586512,5638
2021-01-09 18:20:37.613341808,5728
2021-01-09 18:20:42.677310228,5746
2021-01-09 18:20:47.752190113,5772
2021-01-09 18:20:57.901788950,5799
2021-01-09 18:21:03.025369644,5822
2021-01-09 18:21:13.183518171,5847
2021-01-09 18:21:18.270335913,5850
2021-01-09 18:21:23.342535496,5858
2021-01-09 18:21:28.418446064,5865
2021-01-09 18:21:58.868146420,5961
2021-01-09 18:22:03.944503546,6000
2021-01-09 18:22:09.021605492,6024
2021-01-09 18:22:24.259593487,6064
2021-01-09 18:22:29.331393480,6088
2021-01-09 18:22:34.404748440,6113
2021-01-09 18:22:44.564702749,6142
2021-01-09 18:22:54.714348078,6143
2021-01-09 18:22:59.792543650,6147
2021-01-09 18:23:04.866944790,6168
2021-01-09 18:23:09.935431004,6187
2021-01-09 18:23:20.083337545,6220
2021-01-09 18:23:25.162374496,6214
2021-01-09 18:23:30.232339382,6196
2021-01-09 18:23:35.311057329,6212
2021-01-09 18:23:40.389973164,6254
2021-01-09 18:23:45.470324755,6290
2021-01-09 18:23:55.629662514,6330
2021-01-09 18:24:00.691938400,6346
2021-01-09 18:24:05.772868633,6356
2021-01-09 18:24:10.848396540,6363
2021-01-09 18:24:15.933298349,6371
2021-01-09 18:24:21.023565531,6354
2021-01-09 18:24:26.094547272,6342
2021-01-09 18:24:31.170228004,6358
2021-01-09 18:24:36.248523474,6358
2021-01-09 18:24:41.322657824,6363
2021-01-09 18:24:46.404232740,6386
2021-01-09 18:24:51.485607386,6398
2021-01-09 18:24:56.557673216,6403
2021-01-09 18:25:01.628846407,6406
2021-01-09 18:25:06.705922365,6393
2021-01-09 18:25:11.782198191,6393
2021-01-09 18:25:16.867763281,6411
2021-01-09 18:25:21.937958956,6405
2021-01-09 18:25:27.020727873,6407
2021-01-09 18:25:32.097180605,6418
2021-01-09 18:25:37.181907892,6420
2021-01-09 18:25:42.260494232,6419
2021-01-09 18:25:47.337347031,6443
2021-01-09 18:25:52.420531511,6440
2021-01-09 18:25:57.501254797,6437
2021-01-09 18:26:02.576541901,6454
2021-01-09 18:26:07.642995596,6464
2021-01-09 18:26:12.715220451,6464
2021-01-09 18:26:17.788902998,6480
2021-01-09 18:26:22.861163139,6492
2021-01-09 18:26:27.949998140,6496
2021-01-09 18:26:38.113007307,6583
2021-01-09 18:26:48.318451881,6623
2021-01-09 18:27:03.550398111,6640
2021-01-09 18:27:08.624681950,6657
2021-01-09 18:27:13.699121237,6643
2021-01-09 18:27:18.774397373,6630
2021-01-09 18:27:23.853293896,6638
2021-01-09 18:27:28.928412437,6634
2021-01-09 18:27:34.007170677,6640
2021-01-09 18:27:39.090822220,6654
2021-01-09 18:27:59.378200054,6677
2021-01-09 18:28:04.449193954,6669
2021-01-09 18:28:09.525902033,6679
2021-01-09 18:28:19.672247410,6683
2021-01-09 18:28:24.765973806,6676
2021-01-09 18:28:29.841445446,6669
2021-01-09 18:28:34.916317940,6676
2021-01-09 18:28:39.996971369,6663
2021-01-09 18:28:45.077420712,6659
2021-01-09 18:28:55.222502470,6688
2021-01-09 18:29:00.296748400,6684
2021-01-09 18:29:05.369194031,6704
2021-01-09 18:29:10.447505474,6704
2021-01-09 18:29:15.520794630,6697
2021-01-09 18:29:35.820825577,6742
2021-01-09 18:29:45.990051508,6806
2021-01-09 18:29:51.078987598,6821
2021-01-09 18:29:56.146780729,6819
2021-01-09 18:30:06.377176523,6842
2021-01-09 18:30:16.527766943,6834
2021-01-09 18:30:21.605417490,6811
2021-01-09 18:30:41.925175190,6820
2021-01-09 18:30:47.003039360,6819
2021-01-09 18:31:07.297867060,6773
2021-01-09 18:31:12.376802444,6757
2021-01-09 18:31:27.604610443,6736
2021-01-09 18:31:32.682294607,6740
2021-01-09 18:31:37.755564451,6720
2021-01-09 18:31:42.826902866,6732
2021-01-09 18:31:47.905171156,6738
2021-01-09 18:31:52.968905210,6730
2021-01-09 18:31:58.045149088,6717
2021-01-09 18:32:08.213927269,6735
2021-01-09 18:32:13.283233166,6735
2021-01-09 18:32:23.441754580,6750
2021-01-09 18:32:28.511938095,6733
2021-01-09 18:32:33.582844973,6766
2021-01-09 18:32:43.746055365,6835
2021-01-09 18:32:53.897151470,6875
