timestamp,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2021-01-18 06:06:20.816985130,,,527.0
2021-01-18 06:07:26.780540466,,,1550.0
2021-01-18 06:07:57.263166903,,,1886.0
2021-01-18 06:08:02.378185511,,,1948.0
2021-01-18 06:08:12.497656345,,,2052.0
2021-01-18 06:09:18.289976835,,,2688.0
2021-01-18 06:09:33.491601944,,,2771.0
2021-01-18 06:09:43.604971170,,,2830.0
2021-01-18 06:09:53.760445595,,,2871.0
2021-01-18 06:09:58.874014139,,,2904.0
2021-01-18 06:10:14.158153772,,,2997.0
2021-01-18 06:10:24.274349213,,,3028.0
2021-01-18 06:10:34.386919975,,,3173.0
2021-01-18 06:10:39.498833895,,,3173.0
2021-01-18 06:10:59.805638552,,,3321.0
2021-01-18 06:11:04.904672146,,,3350.0
2021-01-18 06:11:25.132248163,,,3510.0
2021-01-18 06:11:45.430767298,,,3659.0
2021-01-18 06:12:10.705646038,,,3856.0
2021-01-18 06:12:15.817654610,,,3946.0
2021-01-18 06:12:20.894071579,,,3983.0
2021-01-18 06:12:31.063002825,,,4030.0
2021-01-18 06:12:46.239420414,,,4146.0
2021-01-18 06:13:06.541191101,,,4254.0
2021-01-18 06:13:11.613411903,,,4274.0
2021-01-18 06:13:21.814100027,,,4308.0
2021-01-18 06:13:26.880474329,,,4374.0
2021-01-18 06:13:37.070642948,,,4421.0
2021-01-18 06:13:42.182638168,,,4425.0
2021-01-18 06:14:17.693325043,,,4675.0
2021-01-18 06:14:22.781399965,,,4720.0
2021-01-18 06:14:32.898328543,,,4761.0
2021-01-18 06:14:58.272325277,,,4913.0
2021-01-18 06:15:13.460166931,,,4957.0
2021-01-18 06:15:18.543391228,,,5062.0
2021-01-18 11:00:22.403255463,,2029.0,
2021-01-18 11:00:27.465658903,,2616.0,
2021-01-18 11:00:32.565905571,,3166.0,
2021-01-18 11:00:37.642601490,,4298.0,
2021-01-18 11:01:13.169106722,,6865.0,
2021-01-18 11:01:28.431172132,,7882.0,
2021-01-18 11:01:53.747594833,,9468.0,
2021-01-18 11:02:24.243487597,,11205.0,
2021-01-18 11:03:30.086154222,,14421.0,
2021-01-18 11:04:00.471276045,,15570.0,
2021-01-18 11:04:20.810087442,,16315.0,
2021-01-18 11:04:46.228724718,,17100.0,
2021-01-18 11:04:56.412499428,,17560.0,
2021-01-18 11:05:42.084508896,,18977.0,
2021-01-18 11:06:02.364774942,,20110.0,
2021-01-18 11:06:22.579802990,,21086.0,
2021-01-18 11:06:32.759149075,,21561.0,
2021-01-18 11:06:42.898610592,,22017.0,
2021-01-18 11:07:13.301182508,,23144.0,
2021-01-18 11:07:18.366776228,,23144.0,
2021-01-18 11:07:33.624485970,,24099.0,
2021-01-18 11:07:38.748478651,,24301.0,
2021-01-18 11:07:53.960409164,,24884.0,
2021-01-18 11:08:54.780840874,,27471.0,
2021-01-18 11:09:09.964708567,,28135.0,
2021-01-18 11:09:15.070159912,,28135.0,
2021-01-18 11:10:25.997664452,,31585.0,
2021-01-18 11:11:11.581793070,,33701.0,
2021-01-18 11:11:21.737845421,,34242.0,
2021-01-18 11:11:52.151248932,,35468.0,
2021-01-18 11:12:02.329677820,,35609.0,
2021-01-18 11:12:12.508477449,,36036.0,
2021-01-18 11:12:32.759161472,,36842.0,
2021-01-18 11:12:42.909505367,,37037.0,
2021-01-18 11:13:18.391757011,,38834.0,
2021-01-18 11:13:53.908739567,,40757.0,
2021-01-18 11:14:09.124866486,,41431.0,
2021-01-18 11:14:29.338135004,,42087.0,
2021-01-18 11:14:39.514664412,,42335.0,
2021-01-18 11:14:44.577772617,,42443.0,
2021-01-18 11:15:40.339377642,,44117.0,
2021-01-18 11:16:25.997712612,,43968.0,
2021-01-18 11:16:36.179893255,,43997.0,
2021-01-18 11:16:41.286515474,,43997.0,
2021-01-18 11:17:06.630951881,,44706.0,
2021-01-18 11:17:47.110247374,,45323.0,
2021-01-18 11:18:37.779655457,,45866.0,
2021-01-18 11:18:42.861886978,,45866.0,
2021-01-18 11:18:58.117771387,,45877.0,
2021-01-18 11:19:18.406731367,,45947.0,
2021-01-18 11:19:38.718863249,,45920.0,
2021-01-18 11:19:43.795427322,,45936.0,
2021-01-18 11:20:49.679123402,,46429.0,
2021-01-18 11:21:04.867719889,,46733.0,
2021-01-18 11:21:45.401486874,,47780.0,
2021-01-18 11:21:50.468032360,,48175.0,
2021-01-18 11:23:41.383901596,,51680.0,
2021-01-18 11:24:11.496672153,,53055.0,
2021-01-18 11:28:12.099644423,,58626.0,
2021-01-18 11:28:42.214898109,,59655.0,
2021-01-18 12:00:10.231625080,,,241.0
2021-01-18 12:00:40.689781427,,,357.0
2021-01-18 12:00:45.783455372,,,377.0
2021-01-18 12:01:41.493526697,,,527.0
2021-01-18 12:01:56.730896711,,,581.0
2021-01-18 12:03:12.647071362,,,775.0
2021-01-18 12:03:17.725661039,,,778.0
2021-01-18 12:03:38.000581503,,,824.0
2021-01-18 12:04:13.487133265,,,932.0
2021-01-18 12:04:38.816755295,,,992.0
2021-01-18 12:04:48.977141380,,,1007.0
2021-01-18 12:05:04.188676596,,,1042.0
2021-01-18 12:05:19.420035124,,,1073.0
2021-01-18 12:05:44.725871563,,,1106.0
2021-01-18 12:06:20.161746502,,,1188.0
2021-01-18 12:07:25.945309877,,,1424.0
2021-01-18 12:08:06.450151443,,,1475.0
2021-01-18 12:08:31.771833897,,,1491.0
2021-01-18 12:08:36.849907398,,,1494.0
2021-01-18 12:08:41.920964003,,,1515.0
2021-01-18 12:08:52.076595545,,,1522.0
2021-01-18 12:08:57.150388241,,,1542.0
2021-01-18 12:09:22.461052656,,,1603.0
2021-01-18 12:09:37.662751913,,,1620.0
2021-01-18 12:09:42.738790751,,,1637.0
2021-01-18 12:09:47.861690521,,,1647.0
2021-01-18 12:10:18.298363209,,,1723.0
2021-01-18 12:10:43.645615101,,,1754.0
2021-01-18 12:11:14.039609194,,,1782.0
2021-01-18 12:11:19.124227762,,,1784.0
2021-01-18 12:11:29.240066051,,,1781.0
2021-01-18 12:12:24.933248758,,,1890.0
2021-01-18 12:13:00.383319378,,,1918.0
2021-01-18 12:13:05.470133543,,,1922.0
2021-01-18 12:13:25.744693041,,,1991.0
2021-01-18 12:13:30.831689358,,,1986.0
2021-01-18 12:14:56.762590408,,,2101.0
2021-01-18 12:15:27.078890324,,,2125.0
2021-01-18 12:15:32.152659893,,,2146.0
2021-01-18 12:15:37.245995998,,,2151.0
2021-01-18 12:15:57.448455334,,,2159.0
2021-01-18 12:16:02.540431499,,,2146.0
2021-01-18 12:16:32.829463243,,,2167.0
2021-01-18 12:16:53.016389132,,,2170.0
2021-01-18 12:16:58.113903522,,,2168.0
2021-01-18 12:17:13.277398348,,,2133.0
2021-01-18 12:17:18.350818872,,,2122.0
2021-01-18 12:18:13.974176645,,,2157.0
2021-01-18 12:18:19.054527044,,,2165.0
2021-01-18 12:18:24.136352062,,,2170.0
2021-01-18 12:18:29.215134621,,,2160.0
2021-01-18 12:18:49.423072577,,,2165.0
2021-01-18 12:18:54.515481234,,,2158.0
2021-01-18 12:19:04.633016348,,,2142.0
2021-01-18 12:19:34.997163057,,,2163.0
2021-01-18 12:19:40.086497068,,,2157.0
2021-01-18 12:19:45.168031454,,,2155.0
2021-01-18 12:20:10.493059874,,,2134.0
2021-01-18 12:20:20.890373230,,,2125.0
2021-01-18 12:20:36.082033634,,,2116.0
2021-01-18 12:21:06.472164869,,,2124.0
2021-01-18 12:21:56.979939222,,,2105.0
2021-01-18 12:22:07.110886574,,,2103.0
2021-01-18 12:23:17.784357071,,,2094.0
2021-01-18 12:23:58.353841066,,,2093.0
2021-01-18 12:24:03.427354574,,,2093.0
2021-01-18 12:24:13.536047458,,,2121.0
2021-01-18 12:24:38.778639555,,,2129.0
2021-01-18 12:24:59.017046213,,,2116.0
2021-01-18 12:25:14.166393518,,,2100.0
2021-01-18 12:25:24.290863037,,,2146.0
2021-01-18 12:25:29.369751215,,,2135.0
2021-01-18 12:25:39.523455142,,,2137.0
2021-01-18 12:26:09.878420591,,,2110.0
2021-01-18 12:26:25.045195818,,,2106.0
2021-01-18 12:26:45.285369873,,,2119.0
2021-01-18 12:27:45.856704712,,,2197.0
2021-01-18 12:27:50.963518858,,,2213.0
2021-01-18 12:27:56.049700499,,,2222.0
2021-01-18 12:28:16.259139776,,,2227.0
2021-01-18 12:28:46.542089224,,,2271.0
2021-01-18 12:29:26.938334227,,,2269.0
2021-01-18 12:29:47.224189281,,,2280.0
2021-01-18 12:30:07.414748907,,,2308.0
2021-01-18 12:30:22.571865320,,,2333.0
2021-01-18 12:30:27.700781345,,,2340.0
2021-01-18 12:31:43.412892818,,,2386.0
2021-01-18 12:31:58.621142626,,,2398.0
2021-01-18 12:32:23.930726767,,,2404.0
2021-01-18 12:32:59.288409472,,,2421.0
2021-01-18 12:33:39.707055569,,,2451.0
2021-01-18 12:34:15.188809633,,,2436.0
2021-01-18 12:34:35.425095320,,,2476.0
2021-01-18 12:34:50.646170616,,,2505.0
2021-01-18 12:35:31.078674078,,,2489.0
2021-01-18 12:35:36.168242693,,,2495.0
2021-01-18 12:35:46.292557478,,,2498.0
2021-01-18 12:35:56.446789265,,,2503.0
2021-01-18 12:36:06.628709078,,,2503.0
2021-01-18 12:36:11.743287325,,,2507.0
2021-01-18 12:36:16.830179453,,,2523.0
2021-01-18 12:36:26.941091061,,,2546.0
2021-01-18 12:36:52.292185545,,,2549.0
2021-01-18 12:37:42.826667547,,,2605.0
2021-01-18 12:38:28.400302649,,,2650.0
2021-01-18 12:38:38.529793023,,,2675.0
2021-01-18 12:38:48.649057388,,,2689.0
2021-01-18 12:38:53.768489361,,,2687.0
2021-01-18 12:39:14.056240320,,,2683.0
2021-01-18 12:40:14.980917215,,,2688.0
2021-01-18 12:40:20.060067892,,,2708.0
2021-01-18 12:40:30.182718515,,,2741.0
2021-01-18 12:40:40.345961809,,,2733.0
2021-01-18 12:40:50.493752718,,,2722.0
2021-01-18 12:41:25.966359854,,,2696.0
2021-01-18 12:41:46.271267176,,,2686.0
2021-01-18 12:41:56.458888531,,,2692.0
2021-01-18 12:42:37.054875135,,,2710.0
2021-01-18 12:42:47.253520489,,,2704.0
2021-01-18 12:42:52.369517088,,,2709.0
2021-01-18 12:43:02.518639325,,,2693.0
2021-01-18 12:43:07.629835606,,,2694.0
2021-01-18 12:43:17.785668850,,,2688.0
2021-01-18 12:43:33.005120039,,,2708.0
2021-01-18 12:43:38.070561886,,,2704.0
2021-01-18 12:44:13.633924246,,,2696.0
2021-01-18 12:44:18.706219435,,,2690.0
2021-01-18 12:44:28.894901276,,,2689.0
2021-01-18 12:44:49.145053864,,,2701.0
2021-01-18 12:45:04.395376205,,,2719.0
2021-01-18 14:04:48.766077042,,,783.0
2021-01-18 14:04:53.840979338,,,854.0
2021-01-18 14:05:14.148748398,,,956.0
2021-01-18 14:05:34.461432934,,,1121.0
2021-01-18 14:06:04.915257454,,,1354.0
2021-01-18 14:06:09.987529755,,,1396.0
2021-01-18 14:06:20.143068790,,,1482.0
2021-01-18 14:07:31.192366123,,,2006.0
2021-01-18 14:08:16.913686752,,,2256.0
2021-01-18 14:09:48.239431143,,,2824.0
2021-01-18 14:09:53.312728405,,,2859.0
2021-01-18 14:09:58.383934498,,,2876.0
2021-01-18 14:11:19.602998018,,,3274.0
2021-01-18 14:11:24.677250862,,,3297.0
2021-01-18 14:12:25.567008018,,,3462.0
2021-01-18 14:12:40.814550877,,,3503.0
2021-01-18 14:12:45.889943600,,,3517.0
2021-01-18 14:12:50.966416121,,,3527.0
2021-01-18 14:13:11.270075560,,,3580.0
2021-01-18 14:13:31.565009832,,,3668.0
2021-01-18 14:13:41.718224049,,,3693.0
2021-01-18 14:14:07.100598335,,,3839.0
2021-01-18 14:14:27.409324408,,,3885.0
2021-01-18 14:14:52.776156425,,,3915.0
2021-01-18 14:15:02.929485559,,,3931.0
2021-01-18 14:15:08.009723186,,,3937.0
2021-01-18 14:15:13.090614557,,,3943.0
2021-01-18 14:15:33.391372204,,,3964.0
2021-01-18 14:15:43.532972574,,,3974.0
2021-01-18 14:16:08.904587030,,,4029.0
2021-01-18 14:16:13.985335588,,,4049.0
2021-01-18 14:16:24.133447408,,,4075.0
2021-01-18 14:16:34.281940937,,,4094.0
2021-01-18 14:16:39.354883671,,,4099.0
2021-01-18 14:16:44.424472094,,,4107.0
2021-01-18 14:17:04.721117258,,,4175.0
2021-01-18 14:17:14.864800215,,,4196.0
2021-01-18 14:17:19.945337296,,,4202.0
2021-01-18 14:17:25.015506029,,,4214.0
2021-01-18 14:17:35.171818733,,,4209.0
2021-01-18 14:18:10.699307442,,,4250.0
2021-01-18 14:18:56.388996601,,,4357.0
2021-01-18 14:19:01.472572565,,,4376.0
2021-01-18 14:19:16.707766294,,,4436.0
2021-01-18 14:20:02.429131508,,,4496.0
2021-01-18 14:20:07.503270626,,,4493.0
2021-01-18 14:20:12.582828522,,,4498.0
2021-01-18 14:20:37.962310553,,,4521.0
2021-01-18 14:21:08.423263788,,,4548.0
2021-01-18 14:21:18.567852497,,,4549.0
2021-01-18 14:21:23.647340775,,,4562.0
2021-01-18 14:22:29.641263485,,,4650.0
2021-01-18 14:23:00.094042540,,,4725.0
2021-01-18 14:23:20.401466131,,,4731.0
2021-01-18 14:23:25.478263378,,,4730.0
2021-01-18 14:24:16.246506929,,,4758.0
2021-01-18 14:24:56.861974716,,,4825.0
2021-01-18 14:25:12.087535858,,,4854.0
2021-01-18 14:25:37.456684589,,,4848.0
2021-01-18 14:25:57.763643503,,,4934.0
2021-01-18 14:26:02.839853287,,,4934.0
2021-01-18 14:26:07.916599512,,,4927.0
2021-01-18 14:26:12.993838787,,,4924.0
2021-01-18 14:26:53.601767063,,,4905.0
2021-01-18 14:27:13.907810450,,,4910.0
2021-01-18 14:27:24.066766023,,,4924.0
2021-01-18 14:27:29.141436815,,,4932.0
2021-01-18 14:27:39.298244953,,,4943.0
2021-01-18 14:27:49.442354202,,,4948.0
2021-01-18 14:28:09.738125086,,,4987.0
2021-01-18 14:28:35.125524521,,,4975.0
2021-01-18 14:29:00.497773409,,,5039.0
2021-01-18 14:29:05.569817781,,,5030.0
2021-01-18 14:29:20.789647579,,,5038.0
2021-01-18 14:29:30.940716743,,,5034.0
2021-01-18 14:29:51.263253450,,,4997.0
2021-01-18 14:30:01.405868530,,,4969.0
2021-01-18 14:30:36.936216354,,,4924.0
2021-01-18 14:31:37.815383196,,,4872.0
2021-01-18 14:31:42.892899036,,,4871.0
2021-01-18 14:31:47.971301794,,,4874.0
2021-01-18 14:31:53.062674760,,,4874.0
2021-01-18 14:32:23.492384195,,,4909.0
2021-01-18 14:32:33.644129992,,,4887.0
2021-01-18 14:33:34.510173321,,,4926.0
2021-01-18 14:33:44.662462234,,,4930.0
2021-01-18 14:33:49.736425638,,,4954.0
2021-01-18 14:33:54.814418077,,,4953.0
2021-01-18 14:34:20.202556372,,,5003.0
2021-01-18 14:34:35.421600819,,,5004.0
2021-01-18 14:35:16.015124321,,,5039.0
2021-01-18 14:35:31.234352827,,,5032.0
2021-01-18 14:36:32.124014378,,,5061.0
2021-01-18 14:37:17.795063496,,,5119.0
2021-01-18 14:37:22.874883652,,,5104.0
2021-01-18 14:37:27.974815130,,,5110.0
2021-01-18 14:37:48.282757044,,,5134.0
2021-01-18 14:38:08.591654539,,,5202.0
2021-01-18 14:38:13.665832996,,,5216.0
2021-01-18 14:38:18.748778582,,,5227.0
2021-01-18 14:38:44.124975204,,,5187.0
2021-01-18 14:38:54.270726919,,,5167.0
2021-01-18 14:39:09.493900776,,,5176.0
2021-01-18 14:39:24.718171597,,,5198.0
2021-01-18 14:40:15.457073450,,,5251.0
2021-01-18 14:40:35.756317616,,,5299.0
2021-01-18 14:40:56.063476086,,,5344.0
2021-01-18 14:41:01.141054392,,,5355.0
2021-01-18 14:41:21.425419807,,,5381.0
2021-01-18 14:41:31.572849035,,,5369.0
2021-01-18 14:41:46.802164555,,,5347.0
2021-01-18 14:41:51.883389473,,,5351.0
2021-01-18 14:41:56.953758717,,,5345.0
2021-01-18 14:42:07.112878799,,,5331.0
2021-01-18 14:42:32.494550228,,,5356.0
2021-01-18 14:42:52.799250603,,,5378.0
2021-01-18 14:43:13.100251198,,,5389.0
2021-01-18 14:43:28.316998243,,,5384.0
2021-01-18 14:43:33.392997265,,,5394.0
2021-01-18 14:43:38.458657503,,,5388.0
2021-01-18 14:43:48.623427391,,,5414.0
2021-01-18 14:44:13.977763414,,,5464.0
2021-01-18 14:44:29.205868006,,,5472.0
2021-01-18 14:44:34.289120674,,,5444.0
2021-01-18 14:44:44.436505556,,,5430.0
2021-01-18 14:45:04.752455473,,,5433.0
2021-01-18 14:45:55.500672102,,,5452.0
2021-01-18 14:46:00.578321457,,,5453.0
2021-01-18 14:46:10.739168167,,,5450.0
2021-01-18 14:46:15.806321383,,,5439.0
2021-01-18 14:46:36.124504566,,,5437.0
2021-01-18 14:46:46.296192646,,,5426.0
2021-01-18 14:46:56.445772409,,,5495.0
2021-01-18 14:47:01.510828733,,,5504.0
2021-01-18 14:47:16.729010820,,,5504.0
2021-01-18 14:47:37.037351847,,,5450.0
2021-01-18 14:47:42.119079590,,,5450.0
2021-01-18 14:47:52.266390324,,,5450.0
2021-01-18 14:48:12.563138723,,,5479.0
2021-01-18 14:48:48.109514475,,,5488.0
2021-01-18 14:48:58.257422447,,,5506.0
2021-01-18 14:49:03.330212593,,,5509.0
2021-01-18 14:49:33.777025700,,,5457.0
2021-01-18 14:49:38.857046366,,,5461.0
2021-01-18 14:49:43.926294804,,,5461.0
2021-01-18 14:50:04.223652840,,,5505.0
2021-01-18 14:50:19.453096151,,,5537.0
2021-01-18 14:50:34.679967642,,,5481.0
2021-01-18 14:50:39.752626657,,,5485.0
2021-01-18 14:52:06.029418468,,,5453.0
2021-01-18 14:52:16.172497511,,,5462.0
2021-01-18 14:53:01.842500687,,,5498.0
2021-01-18 14:53:52.602955580,,,5420.0
2021-01-18 14:53:57.679635525,,,5420.0
2021-01-18 14:54:07.823233604,,,5421.0
2021-01-18 14:54:12.895427465,,,5421.0
2021-01-18 14:54:17.968108177,,,5414.0
2021-01-18 14:54:33.196763992,,,5435.0
2021-01-18 14:54:53.484964132,,,5453.0
2021-01-18 14:55:03.639776707,,,5481.0
2021-01-18 14:55:08.716625690,,,5482.0
2021-01-18 14:55:34.093255758,,,5446.0
2021-01-18 14:56:34.973306179,,,5407.0
2021-01-18 14:57:05.417629004,,,5370.0
2021-01-18 14:57:56.185540199,,,5248.0
2021-01-18 14:58:26.631213427,,,5165.0
2021-01-18 14:58:31.703330994,,,5147.0
2021-01-18 14:59:12.331324339,,,5093.0
2021-01-18 17:33:19.483372688,,,534.0
2021-01-18 17:34:05.129480124,,,428.0
2021-01-18 17:34:15.285053253,,,503.0
2021-01-18 17:34:35.595388412,,,610.0
2021-01-18 17:35:06.045366287,,,781.0
2021-01-18 17:35:26.340743065,,,905.0
2021-01-18 17:35:36.496985912,,,963.0
2021-01-18 17:36:01.831106186,,,1116.0
2021-01-18 17:37:33.102005959,,,1673.0
2021-01-18 17:37:38.216209173,,,1693.0
2021-01-18 17:37:43.299884796,,,1718.0
2021-01-18 17:38:13.722106934,,,1871.0
2021-01-18 17:38:49.273583174,,,2025.0
2021-01-18 17:39:19.691015244,,,2110.0
2021-01-18 17:39:45.090469599,,,2221.0
2021-01-18 17:41:26.419922352,,,2542.0
2021-01-18 17:41:41.647139311,,,2593.0
2021-01-18 17:41:46.724191427,,,2640.0
2021-01-18 17:41:51.796565771,,,2661.0
2021-01-18 17:42:27.212990522,,,2866.0
2021-01-18 17:42:32.287999868,,,2866.0
2021-01-18 17:42:37.355672598,,,2896.0
2021-01-18 17:42:52.589213371,,,2892.0
2021-01-18 17:43:12.888718605,,,2942.0
2021-01-18 17:43:17.967005968,,,2954.0
2021-01-18 17:43:28.116973162,,,3007.0
2021-01-18 17:43:48.477146387,,,3110.0
2021-01-18 17:43:53.560920238,,,3147.0
2021-01-18 17:44:03.753940344,,,3196.0
2021-01-18 18:05:08.618935823,,,1299.0
2021-01-18 18:05:49.220159769,,,2321.0
2021-01-18 18:06:04.494292498,,,2690.0
2021-01-18 18:06:09.568741322,,,2802.0
2021-01-18 18:07:10.402764559,,,4092.0
2021-01-18 18:07:20.585951090,,,4257.0
2021-01-18 18:08:06.286147356,,,5044.0
2021-01-18 18:59:50.110443830,,4581.0,
2021-01-18 19:00:00.245445490,,2763.0,
2021-01-18 19:00:05.383862495,,3850.0,
2021-01-18 19:00:20.548991442,,6454.0,
2021-01-18 19:00:25.630163431,,7108.0,
2021-01-18 19:07:07.411146402,,,1910.0
2021-01-18 19:07:27.753058195,,,1569.0
2021-01-18 19:07:58.169502020,,,2977.0
2021-01-18 19:08:38.670702696,,,3835.0
2021-01-18 19:08:48.835213423,,,4029.0
2021-01-18 19:09:09.162187576,,,4357.0
2021-01-18 19:09:49.675321341,,,4810.0
2021-01-18 19:10:35.237579584,,,5339.0
2021-01-18 19:10:40.352753401,,,5384.0
2021-01-18 19:11:10.837453604,,,5708.0
2021-01-18 19:11:56.455342531,,,6204.0
2021-01-18 19:12:01.567158222,,,6263.0
2021-01-18 19:12:06.689839363,,,6299.0
2021-01-18 19:12:16.809310436,,,6338.0
2021-01-18 19:12:26.956117868,,,6478.0
2021-01-18 19:12:37.217257261,,,6567.0
2021-01-18 19:12:47.324363232,,,6683.0
2021-01-18 19:12:57.483824492,,,6802.0
2021-01-18 19:13:32.868689060,,,7193.0
2021-01-18 19:13:48.108486414,,,7309.0
2021-01-18 19:14:08.378525019,,,7555.0
2021-01-18 19:14:28.720669985,,,7676.0
2021-01-18 19:14:49.005798340,,,7871.0
2021-01-18 19:16:10.018601656,,,8464.0
2021-01-18 19:16:15.133113145,,,8510.0
2021-01-18 19:16:45.552510977,,,8686.0
2021-01-18 19:17:05.779725790,,,8877.0
2021-01-18 19:17:31.074671984,,,9076.0
2021-01-18 19:17:41.231144428,,,9180.0
2021-01-18 19:17:46.308852434,,,9180.0
2021-01-18 19:18:06.615624905,,,9297.0
2021-01-18 19:18:21.885499954,,,9410.0
2021-01-18 19:18:26.977764368,,,9440.0
2021-01-18 19:18:37.133577824,,,9520.0
2021-01-18 19:18:47.342420816,,,9572.0
2021-01-18 19:20:28.755383015,,,10289.0
2021-01-18 19:20:49.016498089,,,10366.0
2021-01-18 19:22:55.826351166,,,11200.0
2021-01-18 19:23:05.933232069,,,11299.0
2021-01-18 19:23:16.092757463,,,11420.0
2021-01-18 19:23:26.290563107,,,11449.0
2021-01-18 19:23:41.519503593,,,11575.0
2021-01-18 19:23:46.594358683,,,11602.0
2021-01-18 19:24:11.940153360,,,11745.0
2021-01-18 19:25:02.581515312,,,12143.0
2021-01-18 19:25:17.794358969,,,12230.0
2021-01-18 19:25:27.952093601,,,12292.0
2021-01-18 19:26:33.924467802,,,12736.0
2021-01-18 19:26:49.165611982,,,12773.0
2021-01-18 19:27:24.626108646,,,12839.0
2021-01-18 19:27:50.007231236,,,12991.0
2021-01-18 19:28:00.117005110,,,12992.0
2021-01-18 19:28:35.668853283,,,13087.0
2021-01-18 19:28:56.024704695,,,13116.0
2021-01-18 19:29:01.090859890,,,13132.0
2021-01-18 19:29:11.243664980,,,13275.0
2021-01-18 19:29:26.441049814,,,13290.0
2021-01-18 19:29:41.623829603,,,13383.0
2021-01-18 19:30:07.054738522,,,13290.0
2021-01-18 19:30:12.168372154,,,13295.0
2021-01-18 20:00:20.938590050,4336.0,,
2021-01-18 20:00:41.218197584,4181.0,,
2021-01-18 20:01:16.702305555,9204.0,,
2021-01-18 20:01:31.899724960,9949.0,,
2021-01-18 20:01:37.017484188,10562.0,,
2021-01-18 20:01:52.283861876,11102.0,,
2021-01-18 20:02:32.713343620,13170.0,,
