timestamp,Эхо Москвы
2020-12-05 11:05:13.370202541,902
2020-12-05 11:05:18.431991816,743
2020-12-05 11:05:23.502723455,645
2020-12-05 11:05:28.612532377,724
2020-12-05 11:05:33.682497978,785
2020-12-05 11:05:38.746729374,850
2020-12-05 11:05:43.807287455,914
2020-12-05 11:05:48.889947176,966
2020-12-05 11:05:53.957217216,1014
2020-12-05 11:05:59.067875147,1058
2020-12-05 11:06:04.142339230,1106
2020-12-05 11:06:09.288571596,1145
2020-12-05 11:06:14.360379457,1182
2020-12-05 11:06:19.475494623,1223
2020-12-05 11:06:24.548987389,1263
2020-12-05 11:06:29.660988092,1290
2020-12-05 11:06:34.739749432,1319
2020-12-05 11:06:39.845591307,1352
2020-12-05 11:06:44.907097578,1388
2020-12-05 11:06:50.024537563,1429
2020-12-05 11:06:55.112601280,1443
2020-12-05 11:07:00.172751904,1484
2020-12-05 11:07:05.251589775,1525
2020-12-05 11:07:10.366289377,1559
2020-12-05 11:07:15.440152645,1590
2020-12-05 11:07:20.512291908,1616
2020-12-05 11:07:25.574405193,1660
2020-12-05 11:07:30.690237522,1691
2020-12-05 11:07:35.762126923,1735
2020-12-05 11:07:40.867599487,1760
2020-12-05 11:07:45.938153028,1793
2020-12-05 11:07:51.044242859,1822
2020-12-05 11:07:56.111061573,1873
2020-12-05 11:08:01.223249435,1918
2020-12-05 11:08:06.294561863,1955
2020-12-05 11:08:11.358983755,2042
2020-12-05 11:08:16.452341795,2079
2020-12-05 11:08:21.558389187,2079
2020-12-05 11:08:26.627160072,2161
2020-12-05 11:08:31.730552435,2161
2020-12-05 11:08:36.808766365,2237
2020-12-05 11:08:41.912808657,2262
2020-12-05 11:08:46.977227449,2284
2020-12-05 11:08:52.049808979,2304
2020-12-05 11:08:57.153592825,2336
2020-12-05 11:09:02.251211405,2377
2020-12-05 11:09:07.332419872,2404
2020-12-05 11:09:12.456147194,2432
2020-12-05 11:09:17.551494598,2457
2020-12-05 11:09:22.613232136,2492
2020-12-05 11:09:27.718421459,2522
2020-12-05 11:09:32.841764927,2540
2020-12-05 11:09:37.948847532,2567
