timestamp,Эхо Москвы
2020-11-21 11:06:11.893494606,1225
2020-11-21 11:06:16.953840017,1279
2020-11-21 11:06:22.018632889,1331
2020-11-21 11:06:27.089813232,1382
2020-11-21 11:06:32.158035040,1429
2020-11-21 11:06:37.214653492,1486
2020-11-21 11:06:42.295387983,1521
2020-11-21 11:06:47.369765997,1556
2020-11-21 11:06:52.440160751,1608
2020-11-21 11:06:57.504628658,1645
2020-11-21 11:07:02.571732521,1680
2020-11-21 11:07:07.639684677,1729
2020-11-21 11:07:12.698477507,1761
2020-11-21 11:07:17.769586563,1795
2020-11-21 11:07:22.835769415,1815
2020-11-21 11:07:27.908141136,1849
2020-11-21 11:07:32.978144646,1880
2020-11-21 11:07:38.040385485,1909
2020-11-21 11:07:43.110328913,1938
2020-11-21 11:07:48.182247400,1978
2020-11-21 11:07:53.250919579,2010
2020-11-21 11:07:58.317126036,2032
2020-11-21 11:08:03.384556532,2057
2020-11-21 11:08:08.456377268,2099
2020-11-21 11:08:13.522107363,2135
2020-11-21 11:08:18.598788023,2174
2020-11-21 11:08:23.679055214,2207
2020-11-21 11:08:28.746053219,2220
2020-11-21 11:08:33.809824228,2241
2020-11-21 11:08:38.877887249,2278
2020-11-21 11:08:43.947778225,2315
2020-11-21 11:08:49.012786627,2344
2020-11-21 11:08:54.089784861,2368
2020-11-21 11:08:59.164319038,2391
2020-11-21 11:09:04.233649492,2419
2020-11-21 11:09:09.306597233,2447
2020-11-21 11:09:14.371515036,2469
2020-11-21 11:09:19.443385839,2487
2020-11-21 11:09:24.523281813,2502
2020-11-21 11:09:29.590320587,2519
2020-11-21 11:09:34.654232025,2551
2020-11-21 11:09:39.718455553,2572
2020-11-21 11:09:44.784617186,2591
2020-11-21 11:09:49.858385563,2632
2020-11-21 11:09:54.933687449,2668
2020-11-21 11:10:00.003159761,2694
2020-11-21 11:10:05.071438551,2710
2020-11-21 11:10:10.140259981,2731
2020-11-21 11:10:15.211425543,2737
2020-11-21 11:10:20.281473160,2764
2020-11-21 11:10:25.348827362,2787
2020-11-21 11:10:30.412988186,2816
2020-11-21 11:10:35.479450703,2844
2020-11-21 11:10:40.570268869,2872
2020-11-21 11:10:45.658498049,2899
2020-11-21 11:10:50.716539383,2930
2020-11-21 11:10:55.783723116,2947
2020-11-21 11:11:00.848383904,2978
2020-11-21 11:11:05.922449350,3007
2020-11-21 11:11:10.979152441,3032
2020-11-21 11:11:16.045026779,3038
2020-11-21 11:11:21.106833220,3056
2020-11-21 11:11:26.192092657,3084
2020-11-21 11:11:31.259360790,3107
2020-11-21 11:11:36.326832533,3123
2020-11-21 11:11:41.386766911,3157
2020-11-21 11:11:46.446405411,3185
2020-11-21 11:11:51.519913435,3199
2020-11-21 11:11:56.593181372,3225
2020-11-21 11:12:01.655042648,3253
2020-11-21 11:12:06.716893673,3303
2020-11-21 11:12:11.779886961,3303
2020-11-21 11:12:16.850480556,3317
2020-11-21 11:12:21.923931837,3380
2020-11-21 11:12:27.012626648,3407
2020-11-21 11:12:32.092973471,3422
2020-11-21 11:12:37.159574747,3451
2020-11-21 11:12:42.230058193,3479
2020-11-21 11:12:47.299346209,3504
2020-11-21 11:12:52.363168478,3525
2020-11-21 11:12:57.442481518,3557
2020-11-21 11:13:02.507653475,3587
2020-11-21 11:13:07.569786549,3608
2020-11-21 11:13:12.637946129,3636
2020-11-21 11:13:17.698227644,3661
2020-11-21 11:13:22.758063555,3661
2020-11-21 11:13:27.838151932,3683
2020-11-21 11:13:32.923556089,3687
2020-11-21 11:13:37.981436968,3712
2020-11-21 11:13:43.045610428,3725
2020-11-21 11:13:48.113236427,3750
2020-11-21 11:13:53.182357073,3776
2020-11-21 11:13:58.256579399,3799
2020-11-21 11:14:03.344947100,3808
2020-11-21 11:14:08.405427456,3846
2020-11-21 11:14:13.466251612,3872
2020-11-21 11:14:18.534728765,3897
2020-11-21 11:14:23.594547033,3923
2020-11-21 11:14:28.655060053,3952
2020-11-21 11:14:33.725366116,3963
2020-11-21 11:14:38.793088198,3975
2020-11-21 11:14:43.870077848,3995
2020-11-21 11:14:48.943575621,4017
2020-11-21 11:14:54.014302731,4037
2020-11-21 11:14:59.076728582,4068
2020-11-21 11:15:04.149550676,4094
2020-11-21 11:15:09.224206924,4126
2020-11-21 11:15:14.291009665,4150
2020-11-21 11:15:19.354411840,4173
2020-11-21 11:15:24.413539171,4187
2020-11-21 11:15:29.489655495,4212
2020-11-21 11:15:34.552990913,4229
2020-11-21 11:15:39.622214079,4270
2020-11-21 11:15:44.696112394,4287
2020-11-21 11:15:49.757453918,4294
2020-11-21 11:15:54.822637796,4319
2020-11-21 11:15:59.891036749,4349
2020-11-21 11:16:04.957092524,4366
2020-11-21 11:16:10.039612532,4399
2020-11-21 11:16:15.116158485,4425
2020-11-21 11:16:20.189116716,4427
2020-11-21 11:16:25.257734537,4459
2020-11-21 11:16:30.315590143,4479
2020-11-21 11:16:35.393359661,4491
2020-11-21 11:16:40.464968920,4503
2020-11-21 11:16:45.537556410,4527
2020-11-21 11:16:50.606624365,4538
2020-11-21 11:16:55.679541826,4549
