timestamp,Эхо Москвы
2021-01-01 06:06:19.410263062,152
2021-01-01 06:06:24.471673250,164
2021-01-01 06:06:29.571153402,184
2021-01-01 06:06:34.638003349,202
2021-01-01 06:06:39.751052618,211
2021-01-01 06:06:44.816371202,218
2021-01-01 06:06:49.924436808,227
2021-01-01 06:06:54.985917807,241
2021-01-01 06:07:00.110767603,249
2021-01-01 06:07:05.175105572,262
2021-01-01 06:07:10.283507109,266
2021-01-01 06:07:15.346266508,264
2021-01-01 06:07:20.411755562,270
2021-01-01 06:07:25.477475643,282
2021-01-01 06:07:30.577363968,292
2021-01-01 06:07:35.647562504,297
2021-01-01 06:07:40.752602816,303
2021-01-01 06:07:45.819404602,305
2021-01-01 06:07:50.922098875,315
2021-01-01 06:07:56.005225182,324
2021-01-01 06:08:06.195927620,336
2021-01-01 06:08:11.300240993,351
2021-01-01 06:08:16.365596056,370
2021-01-01 06:08:21.465797186,370
2021-01-01 06:08:26.533062457,387
2021-01-01 06:08:36.726243496,404
2021-01-01 06:08:41.829250097,410
2021-01-01 06:08:46.896733761,420
2021-01-01 06:08:57.086827517,433
2021-01-01 06:09:02.157236814,443
2021-01-01 06:09:07.221200705,460
2021-01-01 06:09:12.327031374,470
2021-01-01 06:09:17.391764164,478
2021-01-01 06:09:22.493051529,480
2021-01-01 06:09:27.560731173,486
2021-01-01 06:09:32.632464409,486
2021-01-01 06:09:37.698378801,488
2021-01-01 06:09:47.878003597,498
2021-01-01 06:09:52.992051601,498
2021-01-01 06:10:03.146160841,506
2021-01-01 06:10:08.251840353,507
2021-01-01 06:10:13.329981804,513
2021-01-01 06:10:18.430183172,522
2021-01-01 06:10:23.500011444,524
2021-01-01 06:10:28.604868650,536
2021-01-01 06:10:33.683786631,539
2021-01-01 06:10:38.794473410,546
2021-01-01 06:10:43.857776642,548
2021-01-01 06:10:54.026214838,549
2021-01-01 06:10:59.128612518,555
2021-01-01 06:11:09.288708687,562
2021-01-01 06:11:14.357509613,564
2021-01-01 06:11:19.464203358,568
2021-01-01 06:11:24.527109861,576
2021-01-01 06:11:29.626487970,581
2021-01-01 06:11:34.694265366,599
2021-01-01 06:11:39.794656754,595
2021-01-01 06:11:44.880115032,601
2021-01-01 06:11:49.980226517,610
