timestamp,Соловьёв LIVE,Эхо Москвы
2021-01-15 06:06:24.234943151,,371.0
2021-01-15 06:06:49.546874523,,788.0
2021-01-15 06:06:59.654421091,,888.0
2021-01-15 06:07:14.891988993,,990.0
2021-01-15 06:07:25.052672625,,1056.0
2021-01-15 06:07:45.335239172,,1174.0
2021-01-15 06:08:00.596581459,,1253.0
2021-01-15 06:08:15.818361759,,1344.0
2021-01-15 06:08:26.005311966,,1407.0
2021-01-15 06:08:31.085703611,,1436.0
2021-01-15 06:08:46.283595562,,1521.0
2021-01-15 06:08:56.469152689,,1557.0
2021-01-15 06:09:01.542789221,,1561.0
2021-01-15 06:09:21.805355549,,1692.0
2021-01-15 06:09:47.194160223,,1798.0
2021-01-15 06:10:42.998249292,,2046.0
2021-01-15 06:10:53.117579222,,2087.0
2021-01-15 06:11:03.276975870,,2126.0
2021-01-15 06:11:13.427545547,,2171.0
2021-01-15 06:11:18.510205029,,2175.0
2021-01-15 06:11:33.742449045,,2240.0
2021-01-15 06:11:54.010176659,,2301.0
2021-01-15 06:12:04.154292822,,2347.0
2021-01-15 06:12:09.241988182,,2375.0
2021-01-15 06:12:14.322246552,,2433.0
2021-01-15 06:12:49.794539928,,2545.0
2021-01-15 06:12:59.950142622,,2565.0
2021-01-15 06:13:20.189283609,,2611.0
2021-01-15 06:13:25.262403488,,2632.0
2021-01-15 06:13:50.605676889,,2720.0
2021-01-15 06:14:05.835362196,,2783.0
2021-01-15 06:14:21.036631823,,2842.0
2021-01-15 06:14:46.329002857,,2937.0
2021-01-15 06:15:11.648970604,,3048.0
2021-01-15 06:15:21.843383074,,3083.0
2021-01-15 06:15:37.264116049,,3103.0
2021-01-15 06:15:57.582016706,,3168.0
2021-01-15 06:16:12.776334763,,3214.0
2021-01-15 06:16:43.202394724,,3338.0
2021-01-15 06:16:48.284441948,,3364.0
2021-01-15 06:17:03.514323473,,3423.0
2021-01-15 06:17:18.710659027,,3446.0
2021-01-15 06:17:23.784254551,,3449.0
2021-01-15 06:17:59.245664358,,3574.0
2021-01-15 06:18:04.335490704,,3587.0
2021-01-15 06:18:14.495015383,,3647.0
2021-01-15 06:18:19.619709015,,3632.0
2021-01-15 06:18:29.764683008,,3639.0
2021-01-15 06:18:55.142648220,,3682.0
2021-01-15 06:19:10.337446451,,3730.0
2021-01-15 06:19:30.562234640,,3782.0
2021-01-15 06:19:35.639057159,,3801.0
2021-01-15 06:20:11.090050220,,3908.0
2021-01-15 06:20:16.162449837,,3926.0
2021-01-15 06:20:21.267127991,,3940.0
2021-01-15 06:20:51.603222609,,4037.0
2021-01-15 06:21:27.032505512,,4155.0
2021-01-15 06:21:42.222377777,,4196.0
2021-01-15 06:21:47.344665289,,4197.0
2021-01-15 06:22:02.540174484,,4197.0
2021-01-15 06:22:43.058065414,,4310.0
2021-01-15 06:22:48.186604500,,4320.0
2021-01-15 06:23:03.375663280,,4353.0
2021-01-15 06:23:13.531715155,,4371.0
2021-01-15 06:23:28.801553488,,4386.0
2021-01-15 06:23:33.872951031,,4395.0
2021-01-15 06:23:38.950667858,,4394.0
2021-01-15 06:23:44.026200533,,4406.0
2021-01-15 06:24:29.623649359,,4521.0
2021-01-15 06:25:10.039293051,,4603.0
2021-01-15 06:25:15.131450890,,4616.0
2021-01-15 06:25:30.365279436,,4647.0
2021-01-15 06:26:00.746412516,,4728.0
2021-01-15 06:26:10.864383698,,4745.0
2021-01-15 06:26:36.215989351,,4818.0
2021-01-15 06:26:51.365918636,,4857.0
2021-01-15 06:27:42.076937437,,5027.0
2021-01-15 06:28:52.970711231,,5171.0
2021-01-15 06:29:08.129503489,,5209.0
2021-01-15 06:29:13.196354389,,5202.0
2021-01-15 06:29:23.354243517,,5239.0
2021-01-15 12:00:25.559229374,,231.0
2021-01-15 12:00:35.653401613,,249.0
2021-01-15 12:00:45.794141769,,268.0
2021-01-15 12:01:26.364894629,,366.0
2021-01-15 12:01:51.742101192,,439.0
2021-01-15 12:02:06.986593246,,468.0
2021-01-15 12:02:12.055354595,,479.0
2021-01-15 12:03:27.959117651,,637.0
2021-01-15 12:03:53.386452913,,677.0
2021-01-15 12:04:23.792253494,,735.0
2021-01-15 12:04:28.863133907,,743.0
2021-01-15 12:04:44.085147381,,763.0
2021-01-15 12:05:44.959487200,,862.0
2021-01-15 12:05:55.114576578,,911.0
2021-01-15 12:06:00.213654518,,924.0
2021-01-15 12:06:56.029833078,,984.0
2021-01-15 12:07:51.806973457,,1065.0
2021-01-15 12:08:27.357788086,,1139.0
2021-01-15 12:08:42.513177632,,1165.0
2021-01-15 12:08:47.582165956,,1189.0
2021-01-15 12:09:48.332782507,,1277.0
2021-01-15 12:11:04.357563972,,1373.0
2021-01-15 12:11:09.468963146,,1364.0
2021-01-15 12:11:19.614515543,,1379.0
2021-01-15 12:11:34.836827993,,1392.0
2021-01-15 12:12:15.368737459,,1440.0
2021-01-15 12:12:50.893222570,,1462.0
2021-01-15 12:13:21.241914511,,1497.0
2021-01-15 12:13:51.692433834,,1514.0
2021-01-15 12:14:42.419069529,,1582.0
2021-01-15 12:14:57.657019854,,1621.0
2021-01-15 12:15:33.102138996,,1613.0
2021-01-15 12:16:39.078200102,,1679.0
2021-01-15 12:16:49.230967283,,1675.0
2021-01-15 12:16:59.377068043,,1694.0
2021-01-15 12:17:14.608683109,,1692.0
2021-01-15 12:17:45.010161638,,1708.0
2021-01-15 12:18:00.233453512,,1758.0
2021-01-15 12:18:10.342277527,,1742.0
2021-01-15 12:18:15.459888697,,1744.0
2021-01-15 12:18:35.775007010,,1745.0
2021-01-15 12:18:40.888596058,,1756.0
2021-01-15 12:18:56.126408100,,1771.0
2021-01-15 12:19:06.314713240,,1782.0
2021-01-15 12:19:11.394708157,,1792.0
2021-01-15 12:19:26.587420225,,1802.0
2021-01-15 12:19:36.730731964,,1814.0
2021-01-15 12:19:51.905352592,,1830.0
2021-01-15 12:20:12.170849323,,1846.0
2021-01-15 12:20:22.321527958,,1884.0
2021-01-15 12:21:07.929117203,,1926.0
2021-01-15 12:21:18.084478855,,1921.0
2021-01-15 12:21:38.382331371,,1925.0
2021-01-15 12:21:43.456419230,,1935.0
2021-01-15 12:21:48.528441429,,1929.0
2021-01-15 12:22:08.848466158,,1935.0
2021-01-15 12:22:54.502312659,,1997.0
2021-01-15 12:22:59.582980394,,1993.0
2021-01-15 12:23:19.895452976,,2005.0
2021-01-15 12:23:35.093174696,,2023.0
2021-01-15 12:24:30.777940035,,2074.0
2021-01-15 12:24:40.927493095,,2076.0
2021-01-15 12:24:46.030107498,,2077.0
2021-01-15 12:25:31.635863304,,2070.0
2021-01-15 12:25:36.704130173,,2064.0
2021-01-15 12:25:41.818338633,,2071.0
2021-01-15 12:26:37.497182369,,2063.0
2021-01-15 12:26:42.602605581,,2065.0
2021-01-15 12:26:47.692804575,,2071.0
2021-01-15 12:27:23.113348246,,2107.0
2021-01-15 12:28:23.801509619,,2155.0
2021-01-15 12:28:28.871896505,,2151.0
2021-01-15 12:28:44.064104795,,2163.0
2021-01-15 12:28:49.147822380,,2163.0
2021-01-15 12:29:24.630237341,,2171.0
2021-01-15 12:29:34.771853924,,2170.0
2021-01-15 12:29:39.842775822,,2170.0
2021-01-15 12:30:05.112555981,,2203.0
2021-01-15 12:30:15.273258686,,2207.0
2021-01-15 12:30:25.387701035,,2201.0
2021-01-15 12:30:30.458927870,,2209.0
2021-01-15 12:31:05.893420458,,2196.0
2021-01-15 12:32:16.704104662,,2234.0
2021-01-15 12:32:42.040308475,,2237.0
2021-01-15 12:32:52.252562761,,2248.0
2021-01-15 12:34:18.247331142,,2269.0
2021-01-15 12:34:23.370847940,,2266.0
2021-01-15 12:34:28.471894741,,2278.0
2021-01-15 12:34:58.918733120,,2296.0
2021-01-15 12:35:24.264241457,,2308.0
2021-01-15 12:35:29.371083021,,2315.0
2021-01-15 12:35:44.593841076,,2302.0
2021-01-15 12:35:59.785021067,,2336.0
2021-01-15 12:36:04.857043505,,2316.0
2021-01-15 12:37:10.803202629,,2320.0
2021-01-15 12:37:26.041569233,,2309.0
2021-01-15 12:37:31.161668539,,2322.0
2021-01-15 12:38:01.493594408,,2340.0
2021-01-15 12:38:31.909060001,,2365.0
2021-01-15 12:39:02.340425968,,2430.0
2021-01-15 12:39:07.417515516,,2414.0
2021-01-15 12:39:17.578676462,,2413.0
2021-01-15 12:39:22.690903902,,2413.0
2021-01-15 12:39:32.871483088,,2415.0
2021-01-15 12:39:37.948050976,,2401.0
2021-01-15 12:39:43.051925659,,2408.0
2021-01-15 12:39:58.213345528,,2411.0
2021-01-15 12:40:08.363604546,,2419.0
2021-01-15 12:41:34.612864494,,2437.0
2021-01-15 12:42:15.222375154,,2484.0
2021-01-15 12:42:20.291552067,,2478.0
2021-01-15 12:42:55.822222233,,2458.0
2021-01-15 12:43:31.321852446,,2461.0
2021-01-15 12:43:36.393500090,,2471.0
2021-01-15 12:43:46.579896212,,2471.0
2021-01-15 14:06:27.380774498,,341.0
2021-01-15 14:06:32.461169958,,356.0
2021-01-15 14:06:57.782594442,,435.0
2021-01-15 14:07:13.023468494,,470.0
2021-01-15 14:07:43.445077419,,578.0
2021-01-15 14:07:53.571352482,,582.0
2021-01-15 14:08:13.857741356,,647.0
2021-01-15 14:08:29.094051123,,681.0
2021-01-15 14:08:39.251235484,,706.0
2021-01-15 14:08:59.535332441,,765.0
2021-01-15 14:09:04.625080109,,781.0
2021-01-15 14:09:19.817840338,,817.0
2021-01-15 14:10:05.356678247,,904.0
2021-01-15 14:10:20.588768244,,936.0
2021-01-15 14:10:25.652831793,,949.0
2021-01-15 14:11:01.142608881,,1046.0
2021-01-15 14:11:16.329772472,,1074.0
2021-01-15 14:11:26.495092154,,1085.0
2021-01-15 14:11:51.827683926,,1122.0
2021-01-15 14:13:33.077162981,,1250.0
2021-01-15 14:14:08.517107010,,1300.0
2021-01-15 14:14:18.676742554,,1305.0
2021-01-15 14:14:59.223662615,,1329.0
2021-01-15 14:15:19.515011787,,1354.0
2021-01-15 14:15:24.601145029,,1369.0
2021-01-15 14:15:29.682735920,,1380.0
2021-01-15 14:15:49.961479425,,1404.0
2021-01-15 14:16:20.366143942,,1435.0
2021-01-15 14:16:25.445658684,,1434.0
2021-01-15 14:17:00.917157173,,1472.0
2021-01-15 14:17:26.237975597,,1477.0
2021-01-15 14:18:16.863296032,,1544.0
2021-01-15 14:18:27.018478870,,1549.0
2021-01-15 14:18:47.257023335,,1545.0
2021-01-15 14:19:07.537396669,,1568.0
2021-01-15 14:19:32.890268564,,1590.0
2021-01-15 14:19:58.253023147,,1642.0
2021-01-15 14:20:08.394302845,,1653.0
2021-01-15 14:20:13.479342222,,1648.0
2021-01-15 14:20:18.554035902,,1636.0
2021-01-15 14:20:33.745828629,,1649.0
2021-01-15 14:20:54.013875246,,1667.0
2021-01-15 14:20:59.081625700,,1678.0
2021-01-15 14:21:19.307175636,,1682.0
2021-01-15 14:21:24.379236460,,1687.0
2021-01-15 14:21:29.459043980,,1684.0
2021-01-15 14:21:39.573679447,,1689.0
2021-01-15 14:21:49.686202526,,1711.0
2021-01-15 14:22:15.008646250,,1717.0
2021-01-15 14:24:41.761555195,,1827.0
2021-01-15 14:24:46.829225779,,1832.0
2021-01-15 14:25:12.186250210,,1884.0
2021-01-15 14:25:32.417468786,,1885.0
2021-01-15 14:25:37.503186225,,1916.0
2021-01-15 14:26:02.883149385,,1934.0
2021-01-15 14:26:07.956731558,,1943.0
2021-01-15 14:26:53.547238588,,1972.0
2021-01-15 14:27:39.056176186,,1998.0
2021-01-15 14:27:44.127836704,,2013.0
2021-01-15 14:27:59.290386677,,2015.0
2021-01-15 14:28:04.376079559,,2028.0
