timestamp,Соловьёв LIVE,Эхо Москвы
2020-12-13 18:02:08.692282915,,793.0
2020-12-13 18:02:13.779908657,,839.0
2020-12-13 18:02:18.859906197,,890.0
2020-12-13 18:02:23.977550030,,925.0
2020-12-13 18:02:29.065576791,,956.0
2020-12-13 18:02:34.151389360,,1000.0
2020-12-13 18:02:39.242260456,,1035.0
2020-12-13 18:02:44.334225893,,1065.0
2020-12-13 18:02:49.411233902,,1098.0
2020-12-13 18:02:54.539930582,,1155.0
2020-12-13 18:02:59.619916439,,1215.0
2020-12-13 18:03:04.699983597,,1279.0
2020-12-13 18:03:09.772851467,,1335.0
2020-12-13 18:03:14.903278828,,1381.0
2020-12-13 18:03:19.969408512,,1434.0
2020-12-13 18:03:25.052541018,,1470.0
2020-12-13 18:03:30.129693270,,1505.0
2020-12-13 18:03:35.246096611,,1542.0
2020-12-13 18:03:40.379776478,,1577.0
2020-12-13 18:03:45.479500771,,1616.0
2020-12-13 18:03:50.600008249,,1657.0
2020-12-13 18:03:55.686211824,,1688.0
2020-12-13 18:04:00.766900778,,1718.0
2020-12-13 18:04:05.847763300,,1743.0
2020-12-13 18:04:10.928725958,,1767.0
2020-12-13 18:04:16.001327276,,1792.0
2020-12-13 18:04:21.087178469,,1815.0
2020-12-13 18:04:26.175227642,,1847.0
2020-12-13 18:04:31.257821321,,1880.0
2020-12-13 18:04:36.342195511,,1928.0
2020-12-13 18:04:41.425359011,,1988.0
2020-12-13 18:04:46.509703875,,2032.0
2020-12-13 18:04:51.587012529,,2057.0
2020-12-13 18:04:56.727349520,,2079.0
2020-12-13 18:05:01.825205564,,2114.0
2020-12-13 18:05:06.941970587,,2134.0
2020-12-13 18:05:12.033984661,,2162.0
2020-12-13 18:05:17.110003471,,2176.0
2020-12-13 18:05:22.200209618,,2189.0
2020-12-13 18:05:27.320950508,,2226.0
2020-12-13 18:05:32.400247574,,2260.0
2020-12-13 18:05:37.499464750,,2281.0
2020-12-13 18:05:42.573685646,,2317.0
2020-12-13 18:05:47.656606913,,2355.0
2020-12-13 18:05:52.733531475,,2393.0
2020-12-13 18:05:57.814218521,,2428.0
2020-12-13 18:06:02.924219608,,2471.0
2020-12-13 18:06:08.050506353,,2498.0
2020-12-13 18:06:13.134502649,,2533.0
2020-12-13 18:06:18.212408781,,2569.0
2020-12-13 18:06:23.294580936,,2603.0
2020-12-13 18:06:28.373679399,,2618.0
2020-12-13 18:06:33.476252556,,2645.0
2020-12-13 18:06:38.564961910,,2666.0
2020-12-13 18:06:43.676855087,,2702.0
2020-12-13 18:06:48.771675110,,2752.0
2020-12-13 18:06:53.848371029,,2780.0
2020-12-13 18:06:58.979897261,,2801.0
2020-12-13 18:07:04.091448784,,2841.0
2020-12-13 18:07:09.174807787,,2881.0
2020-12-13 18:07:14.277378559,,2900.0
2020-12-13 18:07:19.349019289,,2926.0
2020-12-13 18:07:24.470061302,,2949.0
2020-12-13 18:07:29.546874762,,2991.0
2020-12-13 18:07:34.752499104,,3030.0
2020-12-13 18:07:39.884986877,,3067.0
2020-12-13 18:07:45.012700558,,3095.0
2020-12-13 18:07:50.119424343,,3116.0
2020-12-13 18:07:55.234045029,,3146.0
2020-12-13 18:08:00.398014545,,3178.0
2020-12-13 18:08:05.496694803,,3224.0
2020-12-13 18:08:10.588802576,,3247.0
2020-12-13 18:08:15.731253862,,3253.0
2020-12-13 18:08:20.821170568,,3255.0
2020-12-13 18:08:25.933688164,,3289.0
2020-12-13 18:08:31.057939291,,3324.0
2020-12-13 18:08:36.137759924,,3366.0
2020-12-13 18:08:41.263080119,,3406.0
2020-12-13 18:08:46.345856905,,3440.0
2020-12-13 18:08:51.434710026,,3476.0
2020-12-13 18:08:56.532914161,,3505.0
2020-12-13 18:09:01.630695343,,3536.0
2020-12-13 18:09:06.708592653,,3551.0
2020-12-13 18:09:11.825874090,,3588.0
2020-12-13 18:09:16.926016331,,3623.0
2020-12-13 18:09:22.053318501,,3654.0
2020-12-13 18:09:27.127566338,,3700.0
2020-12-13 18:09:32.258061886,,3731.0
2020-12-13 18:09:37.338502645,,3731.0
2020-12-13 18:09:42.414057016,,3783.0
2020-12-13 18:09:47.547057152,,3813.0
2020-12-13 18:09:52.632997513,,3843.0
2020-12-13 18:09:57.717618227,,3861.0
2020-12-13 18:10:02.804142475,,3875.0
2020-12-13 18:10:07.892970800,,3907.0
2020-12-13 18:10:12.977265120,,3927.0
2020-12-13 18:10:18.060746670,,3941.0
2020-12-13 18:10:23.149592876,,3973.0
2020-12-13 18:10:28.261641263,,3989.0
2020-12-13 18:10:33.348253489,,4008.0
2020-12-13 18:10:38.420078993,,4033.0
2020-12-13 18:10:43.506960630,,4048.0
2020-12-13 18:10:48.591746569,,4073.0
2020-12-13 18:10:53.681392908,,4099.0
2020-12-13 18:10:58.759165764,,4103.0
2020-12-13 18:11:03.833718538,,4126.0
2020-12-13 18:11:08.931918859,,4148.0
2020-12-13 18:11:14.010727644,,4167.0
2020-12-13 18:11:19.132451057,,4186.0
2020-12-13 18:11:24.227415323,,4221.0
2020-12-13 18:11:29.354247570,,4234.0
2020-12-13 18:11:34.433748484,,4251.0
2020-12-13 18:11:39.530129194,,4264.0
2020-12-13 18:11:44.607072592,,4279.0
2020-12-13 18:11:49.690018654,,4305.0
2020-12-13 18:11:54.771642208,,4334.0
2020-12-13 18:11:59.868222237,,4333.0
2020-12-13 18:12:04.952696562,,4345.0
2020-12-13 18:12:10.060605288,,4376.0
2020-12-13 18:12:15.199638605,,4418.0
2020-12-13 18:12:20.279431343,,4439.0
