timestamp,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-12-07 06:06:13.710448503,,,460.0
2020-12-07 06:06:18.779922962,,,488.0
2020-12-07 06:06:23.852801800,,,504.0
2020-12-07 06:06:28.967808247,,,529.0
2020-12-07 06:06:34.034261942,,,561.0
2020-12-07 06:06:39.142313242,,,578.0
2020-12-07 06:06:44.238655329,,,597.0
2020-12-07 06:06:49.342323542,,,610.0
2020-12-07 06:06:54.420168638,,,625.0
2020-12-07 06:06:59.536306143,,,645.0
2020-12-07 06:07:04.602092028,,,665.0
2020-12-07 06:07:09.706637383,,,686.0
2020-12-07 06:07:14.777845621,,,701.0
2020-12-07 06:07:19.891668558,,,722.0
2020-12-07 06:07:24.963825703,,,744.0
2020-12-07 06:07:30.039950609,,,766.0
2020-12-07 06:07:35.118972540,,,779.0
2020-12-07 06:07:40.217742920,,,795.0
2020-12-07 06:07:45.283907413,,,809.0
2020-12-07 06:07:50.389532328,,,825.0
2020-12-07 06:07:55.459087610,,,836.0
2020-12-07 06:08:00.576392889,,,852.0
2020-12-07 06:08:05.648445606,,,862.0
2020-12-07 06:08:10.761067867,,,870.0
2020-12-07 06:08:15.845192909,,,889.0
2020-12-07 06:08:20.918213367,,,903.0
2020-12-07 06:08:25.996855259,,,912.0
2020-12-07 06:08:31.113472462,,,927.0
2020-12-07 06:08:36.177109480,,,942.0
2020-12-07 06:08:41.285067081,,,962.0
2020-12-07 06:08:46.347021341,,,976.0
2020-12-07 06:08:51.462381124,,,1005.0
2020-12-07 06:08:56.531361580,,,1005.0
2020-12-07 06:09:01.658179998,,,1015.0
2020-12-07 06:09:06.727196217,,,1028.0
2020-12-07 06:09:11.800354004,,,1032.0
2020-12-07 06:09:16.878462553,,,1036.0
2020-12-07 06:09:21.989679575,,,1036.0
2020-12-07 06:09:27.069995403,,,1042.0
2020-12-07 06:09:32.173290014,,,1070.0
2020-12-07 06:09:37.293681383,,,1086.0
2020-12-07 06:09:42.359840155,,,1099.0
2020-12-07 06:09:47.476347208,,,1113.0
2020-12-07 06:09:52.550106525,,,1125.0
2020-12-07 06:09:57.663010597,,,1136.0
2020-12-07 06:10:02.727179527,,,1153.0
2020-12-07 06:10:07.839413404,,,1167.0
2020-12-07 06:10:12.905198097,,,1176.0
2020-12-07 06:10:17.966818571,,,1188.0
2020-12-07 06:10:23.037956238,,,1194.0
2020-12-07 06:10:28.154127359,,,1192.0
2020-12-07 06:10:33.229703903,,,1200.0
2020-12-07 06:10:38.294527769,,,1213.0
2020-12-07 06:10:43.366101027,,,1227.0
2020-12-07 06:10:48.440081358,,,1234.0
2020-12-07 06:10:53.516811609,,,1241.0
2020-12-07 06:10:58.585656404,,,1255.0
2020-12-07 06:11:03.655815840,,,1263.0
2020-12-07 06:11:08.768531084,,,1273.0
2020-12-07 06:11:13.838781834,,,1278.0
2020-12-07 06:11:18.913631439,,,1296.0
2020-12-07 06:11:23.987386227,,,1308.0
2020-12-07 06:11:29.053683996,,,1321.0
2020-12-07 06:11:34.118449450,,,1336.0
2020-12-07 06:11:39.206100225,,,1343.0
2020-12-07 06:11:44.270833254,,,1347.0
2020-12-07 06:11:49.379974365,,,1361.0
2020-12-07 06:11:54.449710846,,,1374.0
2020-12-07 06:11:59.567840338,,,1389.0
2020-12-07 06:12:04.634541512,,,1404.0
2020-12-07 06:12:09.749417067,,,1412.0
2020-12-07 06:12:14.837759495,,,1423.0
2020-12-07 06:12:19.959978580,,,1431.0
2020-12-07 06:12:25.042452574,,,1441.0
2020-12-07 06:12:30.142943859,,,1451.0
2020-12-07 06:12:35.215461493,,,1462.0
2020-12-07 06:12:40.289069891,,,1472.0
2020-12-07 06:12:45.362110615,,,1479.0
2020-12-07 06:12:50.466712236,,,1484.0
2020-12-07 06:12:55.541347504,,,1490.0
2020-12-07 06:13:00.612563372,,,1502.0
2020-12-07 06:13:05.681076527,,,1512.0
2020-12-07 06:13:10.797352552,,,1528.0
2020-12-07 06:13:15.858876228,,,1546.0
2020-12-07 06:13:20.978923082,,,1551.0
2020-12-07 06:13:26.046439409,,,1558.0
2020-12-07 06:13:31.127704382,,,1567.0
2020-12-07 06:13:36.208173513,,,1576.0
2020-12-07 06:13:41.325838566,,,1576.0
2020-12-07 06:13:46.385470390,,,1597.0
2020-12-07 06:13:51.501780510,,,1600.0
2020-12-07 06:13:56.571660757,,,1606.0
2020-12-07 06:14:01.679136992,,,1611.0
2020-12-07 06:14:06.749787331,,,1611.0
2020-12-07 06:14:11.862801552,,,1621.0
2020-12-07 06:14:16.933052063,,,1634.0
2020-12-07 06:14:22.045386791,,,1644.0
2020-12-07 06:14:27.114676237,,,1644.0
