timestamp,Соловьёв LIVE,Эхо Москвы
2020-11-13 06:06:10.247608900,,492.0
2020-11-13 06:06:15.331243992,,545.0
2020-11-13 06:06:20.401498795,,617.0
2020-11-13 06:06:25.470436573,,669.0
2020-11-13 06:06:30.542496204,,731.0
2020-11-13 06:06:35.608670235,,791.0
2020-11-13 06:06:40.679965973,,840.0
2020-11-13 06:06:45.750609636,,892.0
2020-11-13 06:06:50.821157455,,928.0
2020-11-13 06:06:55.897490501,,979.0
2020-11-13 06:07:00.974447250,,1009.0
2020-11-13 06:07:06.044412613,,1039.0
2020-11-13 06:07:11.114024401,,1074.0
2020-11-13 06:07:16.184511900,,1117.0
2020-11-13 06:07:21.274817467,,1153.0
2020-11-13 06:07:26.342169285,,1199.0
2020-11-13 06:07:31.403355598,,1228.0
2020-11-13 06:07:36.479640722,,1267.0
2020-11-13 06:07:41.544692516,,1292.0
2020-11-13 06:07:46.620195389,,1311.0
2020-11-13 06:07:51.692852497,,1342.0
2020-11-13 06:07:56.765434027,,1395.0
2020-11-13 06:08:01.836783886,,1395.0
2020-11-13 06:08:06.920156002,,1423.0
2020-11-13 06:08:11.989024401,,1467.0
2020-11-13 06:08:17.056596518,,1492.0
2020-11-13 06:08:22.123009682,,1502.0
2020-11-13 06:08:27.197249174,,1521.0
2020-11-13 06:08:32.311707497,,1555.0
2020-11-13 06:08:37.383505344,,1555.0
2020-11-13 06:08:42.461541414,,1613.0
2020-11-13 06:08:47.527884959,,1638.0
2020-11-13 06:08:52.592566013,,1671.0
2020-11-13 06:08:57.658340454,,1671.0
2020-11-13 06:09:02.735390425,,1694.0
2020-11-13 06:09:07.818568945,,1710.0
2020-11-13 06:09:12.896570683,,1756.0
2020-11-13 06:09:17.969671488,,1778.0
2020-11-13 06:09:23.032989501,,1801.0
2020-11-13 06:09:28.113723040,,1819.0
2020-11-13 06:09:33.189663410,,1840.0
2020-11-13 06:09:38.260124921,,1861.0
2020-11-13 06:09:43.326760054,,1877.0
2020-11-13 06:09:48.416068077,,1896.0
2020-11-13 06:09:53.482229233,,1914.0
2020-11-13 06:09:58.544192076,,1940.0
2020-11-13 06:10:03.617864370,,1957.0
2020-11-13 06:10:08.693560600,,1970.0
