timestamp,Навальный LIVE,Соловьёв LIVE,Эхо Москвы
2020-11-17 15:07:33.919872999,,,700.0
2020-11-17 15:07:38.990416288,,,717.0
2020-11-17 15:07:44.063313961,,,731.0
2020-11-17 15:07:49.137370586,,,732.0
2020-11-17 15:07:54.208401918,,,732.0
2020-11-17 15:07:59.340162516,,,746.0
2020-11-17 15:08:04.415177584,,,753.0
2020-11-17 15:08:09.483949423,,,764.0
2020-11-17 15:08:14.549684763,,,767.0
2020-11-17 15:08:19.629271269,,,785.0
2020-11-17 15:08:24.699390411,,,811.0
2020-11-17 15:08:29.764717817,,,828.0
2020-11-17 15:08:34.842119455,,,839.0
2020-11-17 15:08:39.903787613,,,848.0
2020-11-17 15:08:44.981774807,,,855.0
2020-11-17 15:08:50.050839186,,,867.0
2020-11-17 15:08:55.127490044,,,888.0
2020-11-17 15:09:00.198046207,,,896.0
2020-11-17 15:09:05.265613317,,,904.0
2020-11-17 15:09:10.325581312,,,915.0
2020-11-17 15:09:15.391453028,,,934.0
2020-11-17 15:09:20.462609768,,,948.0
2020-11-17 15:09:25.525689363,,,962.0
2020-11-17 15:09:30.590883017,,,978.0
2020-11-17 15:09:35.660813332,,,981.0
2020-11-17 15:09:40.732030630,,,983.0
2020-11-17 15:09:45.803231001,,,1001.0
2020-11-17 15:09:50.872377634,,,1024.0
2020-11-17 15:09:55.933650494,,,1028.0
2020-11-17 15:10:01.013904572,,,1035.0
2020-11-17 15:10:06.076373339,,,1054.0
2020-11-17 15:10:11.141349077,,,1067.0
2020-11-17 15:10:16.237673998,,,1082.0
2020-11-17 15:10:21.303390980,,,1094.0
2020-11-17 15:10:26.371785641,,,1105.0
2020-11-17 15:10:31.441316128,,,1115.0
2020-11-17 15:10:36.519273281,,,1119.0
2020-11-17 15:10:41.578133106,,,1124.0
2020-11-17 15:10:46.654014349,,,1138.0
2020-11-17 15:10:51.718809605,,,1141.0
2020-11-17 15:10:56.789719343,,,1159.0
2020-11-17 15:11:01.867585182,,,1176.0
2020-11-17 15:11:06.953609467,,,1188.0
2020-11-17 15:11:12.025065422,,,1210.0
2020-11-17 15:11:17.092200518,,,1220.0
2020-11-17 15:11:22.171499014,,,1231.0
2020-11-17 15:11:27.241828203,,,1242.0
2020-11-17 15:11:32.313671589,,,1237.0
2020-11-17 15:11:37.378557205,,,1244.0
2020-11-17 15:11:42.435365915,,,1266.0
2020-11-17 15:11:47.505081415,,,1289.0
2020-11-17 15:11:52.586844444,,,1295.0
2020-11-17 15:11:57.666811228,,,1308.0
2020-11-17 15:12:02.738240957,,,1320.0
2020-11-17 15:12:07.807302952,,,1331.0
2020-11-17 15:12:12.886085510,,,1343.0
2020-11-17 15:12:17.958871603,,,1363.0
2020-11-17 15:12:23.028935432,,,1387.0
2020-11-17 15:12:28.099055529,,,1387.0
2020-11-17 15:12:33.181628466,,,1427.0
2020-11-17 15:12:38.257694244,,,1427.0
2020-11-17 15:12:43.333537340,,,1432.0
2020-11-17 15:12:48.411053419,,,1466.0
2020-11-17 15:12:53.475876808,,,1466.0
2020-11-17 15:12:58.542246103,,,1490.0
2020-11-17 15:13:03.615247011,,,1490.0
2020-11-17 15:13:08.690661907,,,1526.0
2020-11-17 15:13:13.761964560,,,1548.0
2020-11-17 15:13:18.843253851,,,1556.0
2020-11-17 15:13:23.915481329,,,1556.0
2020-11-17 15:13:28.990280390,,,1580.0
2020-11-17 15:13:34.071519852,,,1586.0
2020-11-17 15:13:39.140221119,,,1588.0
2020-11-17 15:13:44.210915327,,,1593.0
2020-11-17 15:13:49.296719313,,,1599.0
2020-11-17 15:13:54.365623951,,,1609.0
2020-11-17 15:13:59.435506344,,,1629.0
2020-11-17 15:14:04.531713247,,,1638.0
2020-11-17 15:14:09.606275082,,,1666.0
2020-11-17 15:14:14.677304745,,,1680.0
2020-11-17 15:14:19.745188713,,,1687.0
2020-11-17 15:14:24.807712793,,,1687.0
2020-11-17 15:14:29.888760805,,,1695.0
2020-11-17 15:14:35.005097389,,,1706.0
2020-11-17 15:14:40.078226805,,,1724.0
2020-11-17 15:14:45.152153015,,,1743.0
2020-11-17 15:14:50.234486580,,,1767.0
2020-11-17 15:14:55.309261560,,,1785.0
2020-11-17 15:15:00.383731365,,,1794.0
2020-11-17 15:15:05.470607519,,,1803.0
2020-11-17 15:15:10.533886433,,,1824.0
2020-11-17 15:15:15.610544920,,,1832.0
2020-11-17 15:15:20.682212591,,,1838.0
2020-11-17 16:01:11.372134686,,,346.0
2020-11-17 16:01:16.444968939,,,321.0
2020-11-17 16:01:21.514072418,,,376.0
2020-11-17 16:01:26.585983753,,,395.0
2020-11-17 16:01:31.659130096,,,416.0
2020-11-17 16:01:36.714478493,,,458.0
2020-11-17 16:01:41.780496597,,,480.0
2020-11-17 16:01:46.850975037,,,526.0
2020-11-17 16:01:51.921941280,,,544.0
2020-11-17 16:01:56.992633104,,,563.0
2020-11-17 16:02:02.059099197,,,576.0
2020-11-17 16:02:07.121818781,,,605.0
2020-11-17 16:02:12.195425987,,,636.0
2020-11-17 16:02:17.272722721,,,636.0
2020-11-17 16:02:22.370643854,,,700.0
2020-11-17 16:02:27.441691875,,,725.0
2020-11-17 16:02:32.509374142,,,755.0
2020-11-17 16:02:37.586748362,,,790.0
2020-11-17 16:02:42.655269861,,,819.0
2020-11-17 16:02:47.722583055,,,860.0
2020-11-17 16:02:52.803177834,,,900.0
2020-11-17 16:02:57.869077444,,,918.0
2020-11-17 16:03:02.937828779,,,958.0
2020-11-17 16:03:08.009875298,,,984.0
2020-11-17 16:03:13.080063343,,,1007.0
2020-11-17 16:03:18.164995432,,,1042.0
2020-11-17 16:03:23.237093925,,,1072.0
2020-11-17 16:03:28.317109823,,,1095.0
2020-11-17 16:03:33.387653589,,,1131.0
2020-11-17 16:03:38.472785473,,,1167.0
2020-11-17 16:03:43.544995308,,,1197.0
2020-11-17 16:03:48.627257109,,,1228.0
2020-11-17 16:03:53.697127819,,,1252.0
2020-11-17 16:03:58.767544508,,,1286.0
2020-11-17 16:04:03.833148003,,,1318.0
2020-11-17 16:04:08.894606113,,,1351.0
2020-11-17 16:04:13.959666491,,,1384.0
2020-11-17 16:04:19.025359869,,,1420.0
2020-11-17 16:04:24.091619492,,,1451.0
2020-11-17 16:04:29.151032925,,,1472.0
2020-11-17 16:04:34.219121456,,,1516.0
2020-11-17 16:04:39.291944504,,,1553.0
2020-11-17 16:04:44.361508608,,,1577.0
2020-11-17 16:04:49.428175688,,,1611.0
2020-11-17 16:04:54.492265224,,,1654.0
2020-11-17 16:04:59.561999798,,,1686.0
2020-11-17 16:05:04.641436577,,,1715.0
2020-11-17 16:05:09.713020563,,,1747.0
2020-11-17 16:05:14.775871038,,,1791.0
2020-11-17 16:05:19.845715523,,,1825.0
2020-11-17 16:05:24.906526566,,,1854.0
2020-11-17 16:05:29.976075649,,,1866.0
2020-11-17 16:05:35.047119856,,,1905.0
2020-11-17 16:05:40.114141941,,,1940.0
2020-11-17 16:05:45.181034565,,,1981.0
2020-11-17 16:05:50.251733303,,,2016.0
2020-11-17 16:05:55.325477600,,,2044.0
2020-11-17 16:06:00.402490377,,,2074.0
2020-11-17 16:06:05.460608482,,,2110.0
2020-11-17 16:06:10.538499355,,,2148.0
2020-11-17 16:06:15.604670525,,,2168.0
2020-11-17 16:06:20.677313566,,,2189.0
2020-11-17 16:06:25.761619806,,,2225.0
2020-11-17 16:06:30.836053848,,,2263.0
2020-11-17 16:06:35.913178205,,,2295.0
2020-11-17 16:06:40.988157511,,,2335.0
2020-11-17 16:06:46.072726250,,,2373.0
2020-11-17 16:06:51.142807961,,,2402.0
2020-11-17 16:06:56.208808661,,,2451.0
2020-11-17 16:07:01.278917074,,,2484.0
2020-11-17 16:07:06.350672960,,,2523.0
2020-11-17 16:07:11.409987211,,,2558.0
2020-11-17 16:07:16.476931334,,,2587.0
2020-11-17 16:07:21.543867111,,,2631.0
2020-11-17 16:07:26.616151094,,,2665.0
2020-11-17 16:07:31.692933321,,,2713.0
2020-11-17 16:07:36.757969856,,,2750.0
2020-11-17 16:07:41.824539423,,,2771.0
2020-11-17 16:07:46.892107964,,,2804.0
2020-11-17 16:07:51.959528923,,,2821.0
2020-11-17 16:07:57.034054995,,,2847.0
2020-11-17 16:08:02.108035564,,,2896.0
2020-11-17 16:08:07.190280437,,,2957.0
2020-11-17 16:08:12.261214495,,,2957.0
2020-11-17 16:08:17.355328560,,,3019.0
2020-11-17 16:08:22.437727451,,,3057.0
2020-11-17 16:08:27.497524977,,,3090.0
2020-11-17 16:08:32.594019413,,,3112.0
2020-11-17 16:08:37.652399302,,,3134.0
2020-11-17 16:08:42.730581999,,,3175.0
2020-11-17 16:08:47.803805351,,,3204.0
2020-11-17 16:08:52.873581409,,,3204.0
2020-11-17 16:08:57.933755398,,,3295.0
2020-11-17 16:09:03.017850876,,,3336.0
2020-11-17 16:09:08.087923050,,,3390.0
2020-11-17 16:09:13.150823116,,,3435.0
2020-11-17 16:09:18.237658739,,,3467.0
2020-11-17 16:09:23.299798012,,,3505.0
2020-11-17 16:09:28.366976023,,,3523.0
2020-11-17 16:09:33.431983948,,,3523.0
2020-11-17 16:09:38.507079601,,,3598.0
2020-11-17 16:09:43.565189123,,,3632.0
2020-11-17 16:09:48.640922070,,,3670.0
2020-11-17 16:09:53.714407921,,,3696.0
2020-11-17 16:09:58.778211594,,,3727.0
2020-11-17 16:10:03.855034590,,,3761.0
2020-11-17 16:10:08.929450512,,,3792.0
2020-11-17 16:10:13.994924784,,,3820.0
2020-11-17 16:10:19.076521397,,,3857.0
2020-11-17 16:10:24.145713091,,,3894.0
2020-11-17 16:10:29.222936392,,,3918.0
2020-11-17 16:10:34.291348934,,,3947.0
2020-11-17 16:10:39.361813068,,,3972.0
2020-11-17 16:10:44.432547331,,,4018.0
2020-11-17 16:10:49.504837989,,,4051.0
2020-11-17 16:10:54.587855339,,,4069.0
2020-11-17 16:10:59.657256126,,,4078.0
2020-11-17 16:11:04.732566118,,,4106.0
2020-11-17 16:11:09.818053007,,,4118.0
2020-11-17 16:11:14.880732775,,,4132.0
2020-11-17 16:11:19.949487448,,,4169.0
2020-11-17 16:11:25.021740437,,,4209.0
2020-11-17 16:11:30.094938040,,,4224.0
2020-11-17 16:11:35.170936584,,,4251.0
2020-11-17 16:11:40.231199026,,,4270.0
2020-11-17 16:11:45.302585602,,,4282.0
2020-11-17 16:11:50.379456997,,,4291.0
2020-11-17 16:11:55.445023060,,,4307.0
2020-11-17 16:12:00.519719601,,,4323.0
2020-11-17 16:12:05.601055145,,,4339.0
2020-11-17 16:12:10.672705412,,,4366.0
2020-11-17 16:12:15.744553566,,,4390.0
2020-11-17 16:12:20.837513447,,,4422.0
