timestamp,Эхо Москвы
2020-11-14 11:05:11.498865366,963
2020-11-14 11:05:16.564763546,1227
2020-11-14 11:05:21.631660700,1504
2020-11-14 11:05:26.702905178,1504
2020-11-14 11:05:31.777200937,1570
2020-11-14 11:05:36.849658489,1693
2020-11-14 11:05:41.909590960,1737
2020-11-14 11:05:46.983644724,1737
2020-11-14 11:05:52.046182871,1826
2020-11-14 11:05:57.115362406,1882
2020-11-14 11:06:02.177422762,1929
2020-11-14 11:06:07.247635603,1968
2020-11-14 11:06:12.307932377,1996
2020-11-14 11:06:17.387461901,2040
2020-11-14 11:06:22.462823153,2091
2020-11-14 11:06:27.529516459,2138
2020-11-14 11:06:32.617686749,2191
2020-11-14 11:06:37.689457417,2234
2020-11-14 11:06:42.759504557,2299
2020-11-14 11:06:47.834492683,2336
2020-11-14 11:06:52.914096594,2383
2020-11-14 11:06:58.079484463,2431
2020-11-14 11:07:03.157224178,2479
2020-11-14 11:07:08.221461296,2523
2020-11-14 11:07:13.291449308,2573
2020-11-14 11:07:18.361927509,2611
2020-11-14 11:07:23.442482471,2647
2020-11-14 11:07:28.514728545,2688
2020-11-14 11:07:33.583483219,2714
2020-11-14 11:07:38.660209894,2744
2020-11-14 11:07:43.735483170,2781
2020-11-14 11:07:48.796934843,2827
2020-11-14 11:07:53.861196995,2866
2020-11-14 11:07:58.945667028,2916
2020-11-14 11:08:04.006909609,2978
2020-11-14 11:08:09.085784674,3010
2020-11-14 11:08:14.160699129,3041
2020-11-14 11:08:19.233278036,3078
2020-11-14 11:08:24.306558609,3108
2020-11-14 11:08:29.381251097,3155
2020-11-14 11:08:34.451143980,3196
2020-11-14 11:08:39.517632246,3220
2020-11-14 11:08:44.593727589,3254
2020-11-14 11:08:49.666027546,3280
2020-11-14 11:08:54.732139349,3321
2020-11-14 11:08:59.796494484,3361
2020-11-14 11:09:04.883500814,3402
2020-11-14 11:09:09.948849916,3431
2020-11-14 11:09:15.017866135,3477
2020-11-14 11:09:20.089063168,3503
2020-11-14 11:09:25.150257826,3530
2020-11-14 11:09:30.225474834,3577
2020-11-14 11:09:35.306446552,3618
2020-11-14 11:09:40.373333931,3661
2020-11-14 11:09:45.440311432,3698
2020-11-14 11:09:50.519739389,3724
2020-11-14 11:09:55.584720612,3746
2020-11-14 11:10:00.656255484,3782
2020-11-14 11:10:05.730144501,3816
2020-11-14 11:10:10.810317993,3851
2020-11-14 11:10:15.899257898,3881
2020-11-14 11:10:20.972865343,3908
2020-11-14 11:10:26.045215845,3925
2020-11-14 11:10:31.114207983,3965
2020-11-14 11:10:36.178202629,4004
2020-11-14 11:10:41.270165443,4025
2020-11-14 11:10:46.336192608,4041
2020-11-14 11:10:51.403245449,4114
2020-11-14 11:10:56.479716063,4114
2020-11-14 11:11:01.546617031,4147
2020-11-14 11:11:06.623677254,4187
2020-11-14 11:11:11.688620806,4209
2020-11-14 11:11:16.768321514,4276
2020-11-14 11:11:21.833125114,4301
2020-11-14 11:11:26.898224115,4301
2020-11-14 11:11:31.966998339,4349
2020-11-14 11:11:37.043254375,4369
2020-11-14 11:11:42.184632778,4401
2020-11-14 11:11:47.266274214,4430
2020-11-14 11:11:52.340992212,4458
2020-11-14 11:11:57.415620804,4487
2020-11-14 11:12:02.497178555,4503
2020-11-14 11:12:07.571950912,4526
2020-11-14 11:12:12.657065392,4560
2020-11-14 11:12:17.725173950,4585
2020-11-14 11:12:22.799206734,4611
2020-11-14 11:12:27.879238129,4645
2020-11-14 11:12:32.958882093,4667
2020-11-14 11:12:38.057194948,4705
2020-11-14 11:12:43.126251936,4738
2020-11-14 11:12:48.199284077,4762
2020-11-14 11:12:53.274516106,4803
2020-11-14 11:12:58.351301670,4810
2020-11-14 11:13:03.415283918,4830
2020-11-14 11:13:08.488997221,4862
2020-11-14 11:13:13.580055237,4890
2020-11-14 11:13:18.646933556,4911
2020-11-14 11:13:23.719972372,4943
2020-11-14 11:13:28.812516928,4971
2020-11-14 11:13:33.879682064,5012
2020-11-14 11:13:38.948778868,5043
2020-11-14 11:13:44.013953447,5065
2020-11-14 11:13:49.077691793,5080
2020-11-14 11:13:54.157420635,5106
2020-11-14 11:13:59.233475685,5117
2020-11-14 11:14:04.322192669,5136
2020-11-14 11:14:09.384387493,5172
2020-11-14 11:14:14.469251633,5208
2020-11-14 11:14:19.540251493,5228
2020-11-14 11:14:24.607267618,5250
2020-11-14 11:14:29.676342010,5274
2020-11-14 11:14:34.750874996,5305
2020-11-14 11:14:39.813419819,5332
2020-11-14 11:14:44.883311510,5359
2020-11-14 11:14:49.958115101,5372
2020-11-14 11:14:55.026283503,5406
2020-11-14 11:15:00.096095324,5438
2020-11-14 11:15:05.172892570,5446
2020-11-14 11:15:10.244684219,5463
