timestamp,Навальный LIVE,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2021-01-12 06:00:16.536788225,,704.0,,
2021-01-12 06:00:31.751484871,,938.0,,
2021-01-12 06:00:47.005952835,,1083.0,,
2021-01-12 06:00:52.081932783,,1172.0,,
2021-01-12 06:00:57.150222063,,1223.0,,
2021-01-12 06:01:07.291592598,,1266.0,,
2021-01-12 06:01:17.440500975,,1404.0,,
2021-01-12 06:01:22.499472380,,1458.0,,
2021-01-12 06:01:27.607507467,,1519.0,,
2021-01-12 06:01:37.754558563,,1621.0,,
2021-01-12 06:01:58.042344570,,1834.0,,
2021-01-12 06:02:03.106945276,,1899.0,,
2021-01-12 06:02:18.331326723,,1956.0,,
2021-01-12 06:02:23.433753490,,1986.0,,
2021-01-12 06:02:28.496750116,,2032.0,,
2021-01-12 06:02:33.606531382,,2018.0,,
2021-01-12 06:03:09.123848200,,1624.0,,
2021-01-12 06:03:19.308829546,,1449.0,,
2021-01-12 06:03:29.493542671,,1274.0,,
2021-01-12 06:03:39.673435450,,1228.0,,
2021-01-12 06:03:44.740064859,,1203.0,,
2021-01-12 06:03:49.811245203,,1204.0,,
2021-01-12 06:03:54.914746523,,1222.0,,
2021-01-12 06:04:05.066714763,,1215.0,,
2021-01-12 06:04:20.271578550,,1132.0,,
2021-01-12 12:01:27.017812014,,,,449.0
2021-01-12 12:01:32.086742878,,,,476.0
2021-01-12 12:01:37.194113255,,,,500.0
2021-01-12 12:01:42.270998240,,,,523.0
2021-01-12 12:01:47.343133688,,,,549.0
2021-01-12 12:01:57.484040976,,,,596.0
2021-01-12 12:02:02.552007914,,,,615.0
2021-01-12 12:02:12.715712547,,,,641.0
2021-01-12 12:02:17.823110819,,,,671.0
2021-01-12 14:00:27.275114059,,,338.0,
2021-01-12 14:05:08.743647337,,,,671.0
2021-01-12 14:05:18.897292852,,,,824.0
2021-01-12 14:05:39.245759487,,,,1036.0
2021-01-12 14:05:49.436002493,,,,1120.0
2021-01-12 14:05:54.498993635,,,,1162.0
2021-01-12 14:05:59.571123123,,,,1228.0
2021-01-12 14:06:14.791736603,,,,1437.0
2021-01-12 14:06:50.322667837,,,,1785.0
2021-01-12 14:06:55.399118662,,,,1829.0
2021-01-12 14:07:05.582370758,,,,1902.0
2021-01-12 14:07:25.919153452,,,,2111.0
2021-01-12 14:07:36.089643478,,,,2226.0
2021-01-12 14:07:41.204701662,,,,2247.0
2021-01-12 14:07:46.277249336,,,,2297.0
2021-01-12 14:07:51.394906521,,,,2334.0
2021-01-12 14:07:56.465460539,,,,2334.0
2021-01-12 14:08:01.528536797,,,,2381.0
2021-01-12 14:08:06.646395445,,,,2452.0
2021-01-12 14:08:21.870629311,,,,2586.0
2021-01-12 14:08:26.990524054,,,,2586.0
2021-01-12 14:08:32.107789278,,,,2630.0
2021-01-12 14:08:37.207942724,,,,2722.0
2021-01-12 14:08:42.284303427,,,,2771.0
2021-01-12 14:08:47.351064920,,,,2771.0
2021-01-12 14:08:52.412786007,,,,2862.0
2021-01-12 14:08:57.491719484,,,,2917.0
2021-01-12 14:09:02.606352568,,,,2950.0
2021-01-12 14:09:27.977465153,,,,3133.0
2021-01-12 14:09:43.241242647,,,,3237.0
2021-01-12 14:09:48.347816467,,,,3255.0
2021-01-12 14:10:03.545808077,,,,3391.0
2021-01-12 14:10:08.666982889,,,,3425.0
2021-01-12 14:10:13.756721258,,,,3437.0
2021-01-12 14:10:18.858630419,,,,3486.0
2021-01-12 14:10:23.932399273,,,,3556.0
2021-01-12 14:10:34.081931353,,,,3674.0
2021-01-12 14:10:39.196917534,,,,3710.0
2021-01-12 14:10:44.310510635,,,,3750.0
2021-01-12 14:10:49.379278898,,,,3773.0
2021-01-12 14:10:54.484818935,,,,3829.0
2021-01-12 14:10:59.599840403,,,,3880.0
2021-01-12 14:11:04.671218634,,,,3911.0
2021-01-12 14:11:14.860173464,,,,3934.0
2021-01-12 14:11:19.939050198,,,,3947.0
2021-01-12 14:11:25.005237579,,,,3988.0
2021-01-12 14:11:35.160556555,,,,4063.0
2021-01-12 14:11:45.424022436,,,,4134.0
2021-01-12 14:11:55.566841125,,,,4207.0
2021-01-12 14:12:00.645257473,,,,4264.0
2021-01-12 14:12:10.829947948,,,,4345.0
2021-01-12 14:12:15.936594248,,,,4363.0
2021-01-12 14:12:21.029294491,,,,4380.0
2021-01-12 14:12:31.211807489,,,,4488.0
2021-01-12 14:12:36.330121279,,,,4519.0
2021-01-12 14:12:46.480467081,,,,4599.0
2021-01-12 14:12:51.599603891,,,,4646.0
2021-01-12 14:12:56.678074121,,,,4730.0
2021-01-12 14:13:01.742665768,,,,4765.0
2021-01-12 14:13:06.812146187,,,,4765.0
2021-01-12 14:13:11.880123377,,,,4828.0
2021-01-12 14:13:16.994256973,,,,4828.0
2021-01-12 14:13:22.070650578,,,,4899.0
2021-01-12 14:13:52.511619806,,,,5129.0
2021-01-12 14:13:57.623306513,,,,5171.0
2021-01-12 14:14:02.722082376,,,,5210.0
2021-01-12 14:14:12.894783258,,,,5269.0
2021-01-12 14:14:28.076842546,,,,5418.0
2021-01-12 14:14:43.331968784,,,,5507.0
2021-01-12 14:14:48.409486771,,,,5521.0
2021-01-12 14:14:53.517070532,,,,5553.0
2021-01-12 14:15:03.705487490,,,,5618.0
2021-01-12 14:15:08.778893232,,,,5653.0
2021-01-12 14:15:18.938279390,,,,5687.0
2021-01-12 14:15:24.048824072,,,,5687.0
2021-01-12 14:15:29.156666517,,,,5719.0
2021-01-12 14:15:34.265834807,,,,5767.0
2021-01-12 14:15:39.374267101,,,,5785.0
2021-01-12 14:15:49.555630445,,,,5835.0
2021-01-12 14:15:54.662008524,,,,5859.0
2021-01-12 14:16:04.805120707,,,,5921.0
2021-01-12 14:16:20.040146112,,,,5992.0
2021-01-12 14:16:25.155557394,,,,6032.0
2021-01-12 14:16:30.266172171,,,,6098.0
2021-01-12 14:16:35.392029524,,,,6118.0
2021-01-12 14:16:45.601516247,,,,6194.0
2021-01-12 14:17:11.002920389,,,,6345.0
2021-01-12 14:17:16.116512775,,,,6345.0
2021-01-12 14:17:21.219406128,,,,6381.0
2021-01-12 14:17:26.334133625,,,,6446.0
2021-01-12 14:17:31.408557892,,,,6446.0
2021-01-12 14:17:46.676208973,,,,6540.0
2021-01-12 14:17:56.788734674,,,,6588.0
2021-01-12 14:18:06.960761547,,,,6687.0
2021-01-12 14:18:12.067835569,,,,6715.0
2021-01-12 14:18:17.176570415,,,,6716.0
2021-01-12 14:18:37.510507107,,,,6864.0
2021-01-12 14:18:52.782198906,,,,6939.0
2021-01-12 14:18:57.902998209,,,,6955.0
2021-01-12 14:19:08.085714102,,,,6986.0
2021-01-12 14:19:13.214035988,,,,7006.0
2021-01-12 14:19:18.323624134,,,,7006.0
2021-01-12 14:19:28.429426193,,,,7124.0
2021-01-12 14:19:33.507086754,,,,7147.0
2021-01-12 14:19:38.650200605,,,,7187.0
2021-01-12 14:19:58.977346420,,,,7351.0
2021-01-12 14:20:09.154928923,,,,7378.0
2021-01-12 14:20:19.336033106,,,,7462.0
2021-01-12 14:20:49.786675692,,,,7567.0
2021-01-12 14:20:59.942358017,,,,7593.0
2021-01-12 14:21:05.043350935,,,,7624.0
2021-01-12 14:21:10.160382509,,,,7630.0
2021-01-12 14:21:20.349952459,,,,7679.0
2021-01-12 14:21:25.465640783,,,,7679.0
2021-01-12 14:21:30.576916695,,,,7697.0
2021-01-12 14:21:35.691591978,,,,7747.0
2021-01-12 14:21:45.802297354,,,,7773.0
2021-01-12 14:21:50.874011993,,,,7802.0
2021-01-12 14:22:11.163407087,,,,7898.0
2021-01-12 14:22:31.410672188,,,,8060.0
2021-01-12 14:22:36.476647377,,,,8060.0
2021-01-12 14:22:41.580862522,,,,8104.0
2021-01-12 14:22:46.649210691,,,,8182.0
2021-01-12 14:22:51.731179476,,,,8221.0
2021-01-12 14:22:56.839832783,,,,8241.0
2021-01-12 14:23:12.065735817,,,,8206.0
2021-01-12 14:23:27.293393135,,,,8295.0
2021-01-12 14:23:37.445623398,,,,8314.0
2021-01-12 14:23:47.630453587,,,,8380.0
2021-01-12 14:23:57.806660652,,,,8426.0
2021-01-12 14:24:23.127119779,,,,8521.0
2021-01-12 14:24:28.242245436,,,,8589.0
2021-01-12 14:24:38.380188465,,,,8661.0
2021-01-12 14:24:48.539044619,,,,8720.0
2021-01-12 14:24:53.652025700,,,,8750.0
2021-01-12 14:25:03.813053608,,,,8790.0
2021-01-12 14:25:08.894321442,,,,8789.0
2021-01-12 14:25:13.965934753,,,,8830.0
2021-01-12 14:25:44.329786539,,,,8983.0
2021-01-12 14:25:49.444533110,,,,9023.0
2021-01-12 14:25:54.524350165,,,,9040.0
2021-01-12 14:26:14.815021276,,,,9076.0
2021-01-12 14:26:19.923041105,,,,9066.0
2021-01-12 14:26:25.034736633,,,,9078.0
2021-01-12 14:26:35.175283670,,,,9124.0
2021-01-12 14:26:50.443126678,,,,9187.0
2021-01-12 14:26:55.562215328,,,,9190.0
2021-01-12 14:27:00.667180777,,,,9217.0
2021-01-12 14:27:05.740325928,,,,9224.0
2021-01-12 14:27:10.813738108,,,,9226.0
2021-01-12 14:27:15.893495798,,,,9242.0
2021-01-12 14:27:31.112502813,,,,9327.0
2021-01-12 14:27:41.303170443,,,,9404.0
2021-01-12 14:27:46.383807182,,,,9404.0
2021-01-12 14:27:51.497660160,,,,9428.0
2021-01-12 14:27:56.565220594,,,,9435.0
2021-01-12 14:28:06.706408978,,,,9448.0
2021-01-12 14:28:11.773378611,,,,9479.0
2021-01-12 14:28:16.853347063,,,,9500.0
2021-01-12 14:28:32.070899487,,,,9588.0
2021-01-12 14:28:42.255670785,,,,9647.0
2021-01-12 14:28:47.333865404,,,,9673.0
2021-01-12 14:28:57.475182533,,,,9716.0
2021-01-12 14:29:07.615746498,,,,9728.0
2021-01-12 14:29:22.847963095,,,,9758.0
2021-01-12 14:29:32.992726803,,,,9801.0
2021-01-12 14:29:38.073116779,,,,9822.0
2021-01-12 14:29:43.186651230,,,,9853.0
2021-01-12 14:29:48.295722961,,,,9866.0
2021-01-12 14:29:53.409719229,,,,9897.0
2021-01-12 14:30:08.645726681,,,,9967.0
2021-01-12 14:30:13.712508917,,,,10028.0
2021-01-12 14:30:34.020122528,,,,10033.0
2021-01-12 14:30:39.129275799,,,,10022.0
2021-01-12 14:30:49.234894037,,,,10040.0
2021-01-12 14:30:59.364349365,,,,9992.0
2021-01-12 14:31:04.448085070,,,,9991.0
2021-01-12 14:31:09.523308515,,,,9971.0
2021-01-12 14:31:24.708171368,,,,10014.0
2021-01-12 14:31:29.817095995,,,,10048.0
2021-01-12 14:31:50.080760002,,,,10124.0
2021-01-12 14:31:55.148059607,,,,10129.0
2021-01-12 14:32:00.223340750,,,,10140.0
2021-01-12 14:32:10.422153473,,,,10139.0
2021-01-12 14:32:15.489419222,,,,10162.0
2021-01-12 14:32:30.699038744,,,,10153.0
2021-01-12 14:33:06.178226948,,,,10307.0
2021-01-12 14:33:16.292056084,,,,10313.0
2021-01-12 14:33:36.476365328,,,,10387.0
2021-01-12 14:33:41.548813343,,,,10387.0
2021-01-12 14:33:51.706823111,,,,10430.0
2021-01-12 14:34:17.056241989,,,,10496.0
2021-01-12 14:34:27.211655378,,,,10598.0
2021-01-12 14:34:32.316401482,,,,10670.0
2021-01-12 14:34:37.388638496,,,,10689.0
2021-01-12 14:34:42.501727818,,,,10728.0
2021-01-12 14:34:47.612423420,,,,10764.0
2021-01-12 14:34:57.804765463,,,,10811.0
2021-01-12 14:35:07.947326183,,,,10828.0
2021-01-12 14:35:23.175041437,,,,10874.0
2021-01-12 14:35:33.322057962,,,,10896.0
2021-01-12 14:35:53.610205412,,,,11013.0
2021-01-12 14:35:58.690509081,,,,11051.0
2021-01-12 14:36:03.804560900,,,,11086.0
2021-01-12 14:36:24.085214138,,,,11209.0
2021-01-12 14:36:29.191721201,,,,11243.0
2021-01-12 14:36:34.304484844,,,,11276.0
2021-01-12 14:36:39.389773369,,,,11290.0
2021-01-12 14:36:54.600581169,,,,11307.0
2021-01-12 14:37:04.705141306,,,,11375.0
2021-01-12 14:37:09.780985594,,,,11375.0
2021-01-12 14:37:14.885092497,,,,11381.0
2021-01-12 14:37:19.966303587,,,,11410.0
2021-01-12 14:37:25.066436528,,,,11444.0
2021-01-12 14:37:30.138523817,,,,11519.0
2021-01-12 14:37:35.247364521,,,,11543.0
2021-01-12 14:37:40.357080936,,,,11554.0
2021-01-12 14:37:45.467718840,,,,11581.0
