timestamp,Навальный LIVE,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-12-08 05:59:08.017218590,,621.0,,
2020-12-08 05:59:13.126683235,,586.0,,
2020-12-08 05:59:18.206828833,,458.0,,
2020-12-08 05:59:23.317070484,,381.0,,
2020-12-08 05:59:28.385517120,,349.0,,
2020-12-08 05:59:33.491925240,,375.0,,
2020-12-08 05:59:38.618274450,,431.0,,
2020-12-08 05:59:43.687289476,,462.0,,
2020-12-08 05:59:48.791691065,,487.0,,
2020-12-08 05:59:53.858152628,,518.0,,
2020-12-08 05:59:58.923884869,,561.0,,
2020-12-08 06:00:03.998228550,,583.0,,
2020-12-08 06:00:09.086084843,,609.0,,
2020-12-08 06:00:14.154861450,,629.0,,
2020-12-08 06:00:19.270153999,,644.0,,
2020-12-08 06:00:24.342187405,,673.0,,
2020-12-08 06:00:29.413643122,,704.0,,
2020-12-08 06:00:34.496074200,,728.0,,
2020-12-08 06:00:39.605979204,,750.0,,
2020-12-08 06:00:44.676170588,,787.0,,
2020-12-08 06:00:49.780998230,,828.0,,
2020-12-08 06:00:54.851077318,,868.0,,
2020-12-08 06:00:59.961820602,,903.0,,
2020-12-08 06:01:05.033536911,,939.0,,
2020-12-08 06:01:10.141448736,,978.0,,
2020-12-08 06:01:15.214438200,,1016.0,,
2020-12-08 06:01:20.300683498,,1067.0,,
2020-12-08 06:01:25.374876022,,1120.0,,
2020-12-08 06:01:30.493861437,,1161.0,,
2020-12-08 06:01:35.556798935,,1201.0,,
2020-12-08 06:01:40.662992716,,1230.0,,
2020-12-08 06:01:45.722873926,,1277.0,,
2020-12-08 06:01:50.835840225,,1305.0,,
2020-12-08 06:01:55.902237415,,1342.0,,
2020-12-08 06:02:01.011919022,,1376.0,,
2020-12-08 06:02:06.086670399,,1410.0,,
2020-12-08 06:02:11.160963297,,1444.0,,
2020-12-08 06:02:16.240880489,,1492.0,,
2020-12-08 06:02:21.358784676,,1528.0,,
2020-12-08 06:02:26.432113409,,1559.0,,
2020-12-08 06:02:31.541716099,,1587.0,,
2020-12-08 06:02:36.610660076,,1619.0,,
2020-12-08 06:02:41.703104496,,1658.0,,
2020-12-08 06:02:46.773414135,,1700.0,,
2020-12-08 06:02:51.871797323,,1751.0,,
2020-12-08 06:02:56.951259136,,1799.0,,
2020-12-08 06:03:02.055153608,,1799.0,,
2020-12-08 06:03:07.131363392,,1860.0,,
2020-12-08 06:03:12.241361856,,1888.0,,
2020-12-08 06:03:17.316993237,,1888.0,,
2020-12-08 06:03:22.421884775,,1961.0,,
2020-12-08 06:03:27.492880583,,1991.0,,
2020-12-08 06:03:32.600348473,,2030.0,,
2020-12-08 06:03:37.679292917,,2064.0,,
2020-12-08 06:03:42.785388470,,2094.0,,
2020-12-08 06:03:47.887625694,,2124.0,,
2020-12-08 06:03:52.992852449,,2155.0,,
2020-12-08 06:03:58.103783607,,2202.0,,
2020-12-08 06:04:03.174851894,,2227.0,,
2020-12-08 06:04:08.238345623,,2263.0,,
2020-12-08 06:04:13.341700554,,2305.0,,
2020-12-08 06:04:18.443327904,,2340.0,,
2020-12-08 06:04:23.547151804,,2381.0,,
2020-12-08 06:04:28.648218632,,2421.0,,
2020-12-08 06:04:33.748224497,,2459.0,,
2020-12-08 06:04:38.851867676,,2459.0,,
2020-12-08 06:04:43.961753368,,2560.0,,
2020-12-08 06:04:49.063382864,,2596.0,,
2020-12-08 06:04:54.166017056,,2631.0,,
2020-12-08 06:04:59.269466877,,2692.0,,
2020-12-08 06:05:04.380671978,,2735.0,,
2020-12-08 06:05:09.491372347,,2789.0,,
2020-12-08 06:05:14.599009275,,2822.0,,
2020-12-08 06:05:19.712804556,,2871.0,,
2020-12-08 06:05:24.825890779,,2913.0,,
2020-12-08 06:05:29.929301500,,2954.0,,
2020-12-08 06:05:35.040143251,,2989.0,,
2020-12-08 06:05:40.148386002,,3032.0,,
2020-12-08 06:05:45.261313438,,3096.0,,
2020-12-08 06:05:50.358258247,,3141.0,,
2020-12-08 06:05:55.464430094,,3189.0,,
2020-12-08 06:06:00.568734646,,3226.0,,
2020-12-08 06:06:05.675461769,,3279.0,,
2020-12-08 06:06:10.786340714,,3318.0,,
2020-12-08 06:06:11.633187771,,,,387.0
2020-12-08 06:06:15.891420603,,3360.0,,
2020-12-08 06:06:16.696706057,,,,387.0
2020-12-08 06:06:20.996201515,,3438.0,,
2020-12-08 06:06:21.805354595,,,,307.0
2020-12-08 06:06:26.093461037,,3475.0,,
2020-12-08 06:06:26.874826670,,,,307.0
2020-12-08 06:06:31.197353601,,3534.0,,
2020-12-08 06:06:31.986977816,,,,247.0
2020-12-08 06:06:36.311388493,,3577.0,,
2020-12-08 06:06:37.049702406,,,,247.0
2020-12-08 06:06:41.424641848,,3621.0,,
2020-12-08 06:06:42.118456364,,,,314.0
2020-12-08 06:06:46.496567965,,3670.0,,
2020-12-08 06:06:47.181425095,,,,314.0
2020-12-08 06:06:51.593583107,,3724.0,,
2020-12-08 06:06:52.249721766,,,,380.0
2020-12-08 06:06:56.656970024,,3775.0,,
2020-12-08 06:06:57.325036764,,,,380.0
2020-12-08 06:07:01.719397545,,3888.0,,
2020-12-08 06:07:02.424914360,,,,435.0
2020-12-08 06:07:06.808747292,,3950.0,,
2020-12-08 06:07:07.492731094,,,,456.0
2020-12-08 06:07:11.876309633,,3950.0,,
2020-12-08 06:07:12.598714352,,,,460.0
2020-12-08 06:07:16.950052500,,4039.0,,
2020-12-08 06:07:17.668459892,,,,477.0
2020-12-08 06:07:22.044645309,,4093.0,,
2020-12-08 06:07:22.777476788,,,,492.0
2020-12-08 06:07:27.110480547,,4147.0,,
2020-12-08 06:07:27.844188690,,,,506.0
2020-12-08 06:07:32.183178425,,4147.0,,
2020-12-08 06:07:32.946059227,,,,527.0
2020-12-08 06:07:37.287007332,,4218.0,,
2020-12-08 06:07:38.012982368,,,,548.0
2020-12-08 06:07:42.346326590,,4273.0,,
2020-12-08 06:07:43.117915154,,,,557.0
2020-12-08 06:07:47.416771173,,4325.0,,
2020-12-08 06:07:48.197928667,,,,586.0
2020-12-08 06:07:52.515110493,,4357.0,,
2020-12-08 06:07:53.303672552,,,,606.0
2020-12-08 06:07:57.626753807,,4403.0,,
2020-12-08 06:07:58.370666981,,,,611.0
2020-12-08 06:08:02.732694864,,4450.0,,
2020-12-08 06:08:03.472951889,,,,622.0
2020-12-08 06:08:07.798610210,,4496.0,,
2020-12-08 06:08:08.545135498,,,,628.0
2020-12-08 06:08:12.906901598,,4546.0,,
2020-12-08 06:08:13.648875237,,,,641.0
2020-12-08 06:08:18.004411459,,4594.0,,
2020-12-08 06:08:18.714272499,,,,655.0
2020-12-08 06:08:23.115017176,,4644.0,,
2020-12-08 06:08:23.822981834,,,,665.0
2020-12-08 06:08:28.218093872,,4719.0,,
2020-12-08 06:08:28.886569500,,,,681.0
2020-12-08 06:08:33.319027424,,4786.0,,
2020-12-08 06:08:33.993288755,,,,690.0
2020-12-08 06:08:38.379640341,,4848.0,,
2020-12-08 06:08:39.060510635,,,,697.0
2020-12-08 06:08:43.442117691,,4909.0,,
2020-12-08 06:08:44.133478642,,,,706.0
2020-12-08 06:08:48.507849455,,4972.0,,
2020-12-08 06:08:49.201066494,,,,726.0
2020-12-08 06:08:53.612431765,,5014.0,,
2020-12-08 06:08:54.275767803,,,,746.0
2020-12-08 06:08:58.723905563,,5062.0,,
2020-12-08 06:08:59.389817238,,,,759.0
2020-12-08 06:09:03.842545271,,5124.0,,
2020-12-08 06:09:04.461841345,,,,774.0
2020-12-08 06:09:08.953736544,,5188.0,,
2020-12-08 06:09:09.567961454,,,,788.0
2020-12-08 06:09:14.061808586,,5263.0,,
2020-12-08 06:09:14.631972551,,,,805.0
2020-12-08 06:09:19.130181313,,5313.0,,
2020-12-08 06:09:19.737231970,,,,822.0
2020-12-08 06:09:24.193988562,,5391.0,,
2020-12-08 06:09:24.802027225,,,,834.0
2020-12-08 06:09:29.307627439,,5439.0,,
2020-12-08 06:09:29.920088530,,,,850.0
2020-12-08 06:09:34.374902964,,5490.0,,
2020-12-08 06:09:34.991735458,,,,867.0
2020-12-08 06:09:39.454624414,,5533.0,,
2020-12-08 06:09:40.060295582,,,,877.0
2020-12-08 06:09:44.549825191,,5589.0,,
2020-12-08 06:09:45.127172470,,,,893.0
2020-12-08 06:09:49.613191128,,5647.0,,
2020-12-08 06:09:50.236351490,,,,901.0
2020-12-08 06:09:54.725167513,,5713.0,,
2020-12-08 06:09:55.300575495,,,,908.0
2020-12-08 06:09:59.832179308,,5794.0,,
2020-12-08 06:10:00.410193205,,,,917.0
2020-12-08 06:10:04.944414377,,5853.0,,
2020-12-08 06:10:05.488786221,,,,933.0
2020-12-08 06:10:10.018800497,,5890.0,,
2020-12-08 06:10:10.553460598,,,,949.0
2020-12-08 06:10:15.124868631,,5921.0,,
2020-12-08 06:10:15.621192694,,,,958.0
2020-12-08 06:10:20.229916096,,5965.0,,
