timestamp,Соловьёв LIVE,Эхо Москвы
2020-12-20 18:07:08.796921492,,537.0
2020-12-20 18:07:13.869121552,,865.0
2020-12-20 18:07:18.941067219,,1183.0
2020-12-20 18:07:24.026883125,,1354.0
2020-12-20 18:07:29.130120992,,1502.0
2020-12-20 18:07:34.213979244,,1623.0
2020-12-20 18:07:39.309201241,,1725.0
2020-12-20 18:07:44.382897377,,1809.0
2020-12-20 18:07:54.543598175,,1875.0
2020-12-20 18:07:59.629891396,,2036.0
2020-12-20 18:08:04.709701777,,2106.0
2020-12-20 18:08:09.801440001,,2171.0
2020-12-20 18:08:14.916048527,,2242.0
2020-12-20 18:08:20.035477638,,2299.0
2020-12-20 18:08:25.120175838,,2352.0
2020-12-20 18:08:30.208330393,,2408.0
2020-12-20 18:08:35.292242527,,2474.0
2020-12-20 18:08:40.372637272,,2534.0
2020-12-20 18:08:50.530699253,,2621.0
2020-12-20 18:08:55.621451616,,2676.0
2020-12-20 18:09:00.703380108,,2714.0
2020-12-20 18:09:05.780219555,,2760.0
2020-12-20 18:09:10.869620562,,2812.0
2020-12-20 18:09:20.993565083,,2907.0
2020-12-20 18:09:26.116173506,,2951.0
2020-12-20 18:09:31.195160151,,2987.0
2020-12-20 18:09:36.286567211,,3028.0
2020-12-20 18:09:41.369481802,,3069.0
2020-12-20 18:09:46.499192238,,3087.0
2020-12-20 18:09:51.599593639,,3102.0
2020-12-20 18:09:56.685190439,,3122.0
2020-12-20 18:10:06.800057411,,3180.0
2020-12-20 18:10:11.887407303,,3219.0
2020-12-20 18:10:22.076597452,,3300.0
2020-12-20 18:10:32.231821537,,3345.0
2020-12-20 18:10:37.343188763,,3364.0
2020-12-20 18:10:47.531035900,,3427.0
2020-12-20 18:10:52.608060837,,3471.0
2020-12-20 18:10:57.699390411,,3471.0
2020-12-20 18:11:02.782830238,,3479.0
2020-12-20 18:11:07.901815414,,3493.0
2020-12-20 18:11:12.980155945,,3546.0
2020-12-20 18:11:18.063365459,,3546.0
2020-12-20 18:11:23.145281076,,3595.0
2020-12-20 18:11:28.237627506,,3595.0
2020-12-20 18:11:33.351857901,,3638.0
2020-12-20 18:11:38.427768946,,3653.0
2020-12-20 18:11:43.536460638,,3679.0
2020-12-20 18:11:48.626190901,,3709.0
2020-12-20 18:11:53.695626974,,3732.0
2020-12-20 18:11:58.767260075,,3746.0
2020-12-20 18:12:03.852854490,,3768.0
2020-12-20 18:12:08.996317863,,3794.0
2020-12-20 18:12:14.095959902,,3823.0
2020-12-20 18:12:19.187078714,,3847.0
2020-12-20 18:12:29.295923471,,3908.0
2020-12-20 18:12:34.404010534,,3936.0
2020-12-20 18:12:39.475051165,,3963.0
2020-12-20 18:12:44.555482864,,3981.0
2020-12-20 18:12:49.630019426,,4002.0
2020-12-20 18:12:54.721621037,,4029.0
2020-12-20 18:12:59.801088572,,4047.0
2020-12-20 18:13:04.884419441,,4063.0
2020-12-20 18:13:10.025779247,,4096.0
2020-12-20 18:13:15.130192518,,4173.0
2020-12-20 18:13:20.211516380,,4198.0
2020-12-20 18:13:30.348570585,,4240.0
2020-12-20 18:13:35.465598822,,4259.0
2020-12-20 18:13:40.546050549,,4290.0
2020-12-20 18:13:45.625659227,,4312.0
2020-12-20 18:13:50.743688583,,4335.0
2020-12-20 18:13:55.825848341,,4362.0
2020-12-20 18:14:00.907178402,,4390.0
2020-12-20 18:14:05.984849215,,4399.0
2020-12-20 18:14:11.092456102,,4411.0
2020-12-20 18:14:21.258813381,,4439.0
2020-12-20 18:14:26.382595539,,4458.0
2020-12-20 18:14:31.462878942,,4484.0
2020-12-20 18:14:36.549549818,,4508.0
2020-12-20 18:14:46.661138773,,4547.0
2020-12-20 18:14:51.743679762,,4568.0
2020-12-20 18:14:56.831989288,,4597.0
2020-12-20 18:15:01.900511980,,4630.0
2020-12-20 18:15:06.984488726,,4683.0
2020-12-20 18:15:12.065829992,,4738.0
2020-12-20 18:15:17.168404579,,4798.0
2020-12-20 18:15:22.253610849,,4838.0
2020-12-20 18:15:27.335989475,,4869.0
2020-12-20 18:15:32.419899225,,4914.0
2020-12-20 18:15:37.553380013,,5003.0
2020-12-20 18:15:42.631483316,,5003.0
2020-12-20 18:15:47.709565401,,5067.0
2020-12-20 18:15:52.805599928,,5067.0
2020-12-20 18:16:02.925688505,,5114.0
2020-12-20 18:16:13.060971498,,5193.0
2020-12-20 18:16:18.134394884,,5296.0
2020-12-20 18:16:23.216465473,,5296.0
2020-12-20 18:16:38.375900745,,5346.0
2020-12-20 18:16:43.496153593,,5346.0
2020-12-20 18:16:48.570050955,,5366.0
2020-12-20 18:16:53.677590370,,5392.0
2020-12-20 18:16:58.770310640,,5419.0
2020-12-20 18:17:03.890680075,,5419.0
2020-12-20 18:17:08.975521088,,5455.0
2020-12-20 18:17:14.063092709,,5455.0
2020-12-20 18:17:19.161930561,,5495.0
2020-12-20 18:17:24.235789061,,5529.0
2020-12-20 18:17:29.359160662,,5552.0
2020-12-20 18:17:34.439342022,,5567.0
2020-12-20 18:17:39.552990437,,5592.0
2020-12-20 18:17:44.626781464,,5606.0
2020-12-20 18:17:49.701900482,,5635.0
2020-12-20 18:17:54.789387465,,5648.0
2020-12-20 18:18:04.920094490,,5683.0
2020-12-20 18:18:10.005463362,,5704.0
2020-12-20 18:18:15.079120398,,5715.0
2020-12-20 18:18:20.158186674,,5738.0
2020-12-20 18:18:25.246049881,,5764.0
2020-12-20 18:18:30.345951557,,5786.0
2020-12-20 18:18:35.444167852,,5807.0
2020-12-20 18:18:40.526732445,,5828.0
2020-12-20 18:18:45.602226019,,5846.0
2020-12-20 18:18:50.686540365,,5856.0
2020-12-20 18:18:55.775327444,,5858.0
2020-12-20 18:19:00.852630377,,5880.0
2020-12-20 18:19:05.941303253,,5909.0
2020-12-20 18:19:11.028022766,,5939.0
2020-12-20 18:19:16.109191895,,6016.0
2020-12-20 18:19:21.204905987,,6050.0
2020-12-20 18:19:26.279596567,,6055.0
2020-12-20 18:19:31.347984076,,6082.0
2020-12-20 18:19:36.432245493,,6089.0
2020-12-20 18:19:41.530258894,,6101.0
2020-12-20 18:19:46.607723475,,6127.0
2020-12-20 18:19:56.730787754,,6144.0
2020-12-20 18:20:01.806667089,,6159.0
2020-12-20 18:20:06.889848948,,6167.0
2020-12-20 18:20:11.971933842,,6170.0
2020-12-20 18:20:17.074452639,,6200.0
2020-12-20 18:20:22.163383007,,6223.0
2020-12-20 18:20:27.257895470,,6240.0
2020-12-20 18:20:32.356417656,,6256.0
2020-12-20 18:20:37.431997538,,6277.0
2020-12-20 18:20:42.501555443,,6280.0
2020-12-20 18:20:47.590736628,,6281.0
2020-12-20 18:20:52.696995497,,6281.0
2020-12-20 18:20:57.804818869,,6313.0
2020-12-20 18:21:02.901229382,,6353.0
2020-12-20 18:21:07.984207392,,6353.0
2020-12-20 18:21:13.066276550,,6364.0
2020-12-20 18:21:18.143023491,,6386.0
2020-12-20 18:21:23.234832048,,6386.0
