timestamp,Телеканал Дождь,Эхо Москвы
2020-12-31 06:06:13.055257797,,190.0
2020-12-31 06:06:18.150381088,,143.0
2020-12-31 06:06:23.211907148,,99.0
2020-12-31 06:06:28.315700531,,115.0
2020-12-31 06:06:33.381790400,,143.0
2020-12-31 06:06:43.560646772,,203.0
2020-12-31 06:06:48.670522928,,224.0
2020-12-31 06:06:53.735421181,,244.0
2020-12-31 06:06:58.858537436,,262.0
2020-12-31 06:07:03.924177885,,275.0
2020-12-31 06:07:08.991022110,,279.0
2020-12-31 06:07:14.055379391,,292.0
2020-12-31 06:07:19.165119648,,310.0
2020-12-31 06:07:24.235414505,,322.0
2020-12-31 06:07:29.349998236,,334.0
2020-12-31 06:07:34.417884827,,353.0
2020-12-31 06:07:39.519077063,,366.0
2020-12-31 06:07:44.587119818,,376.0
2020-12-31 06:07:54.774312735,,405.0
2020-12-31 06:07:59.884201765,,411.0
2020-12-31 06:08:04.954831362,,414.0
2020-12-31 06:08:10.066197157,,423.0
2020-12-31 06:08:15.132741451,,428.0
2020-12-31 06:08:20.241025686,,437.0
2020-12-31 06:08:25.314800739,,448.0
2020-12-31 06:08:30.417193651,,455.0
2020-12-31 06:08:35.489272356,,462.0
2020-12-31 06:08:40.589923143,,478.0
2020-12-31 06:08:50.722062588,,502.0
2020-12-31 06:09:00.869177818,,519.0
2020-12-31 06:09:05.930832386,,534.0
2020-12-31 06:09:11.050986528,,551.0
2020-12-31 06:09:16.118552685,,560.0
2020-12-31 06:09:21.181292534,,560.0
2020-12-31 06:09:31.331379414,,558.0
2020-12-31 06:09:36.397051573,,558.0
2020-12-31 06:09:41.469217777,,563.0
2020-12-31 06:09:46.531536578,,580.0
2020-12-31 06:09:51.644200563,,586.0
2020-12-31 06:10:06.861425877,,606.0
2020-12-31 06:10:17.039826632,,612.0
2020-12-31 06:10:22.146955490,,618.0
2020-12-31 06:10:27.254644631,,617.0
2020-12-31 06:10:32.321225166,,620.0
2020-12-31 06:10:37.429103613,,626.0
2020-12-31 06:10:42.490573406,,630.0
2020-12-31 06:10:47.594335794,,640.0
2020-12-31 06:10:52.660007238,,643.0
2020-12-31 06:10:57.761896133,,649.0
2020-12-31 06:11:02.824848175,,662.0
2020-12-31 06:11:07.925626040,,675.0
2020-12-31 06:11:13.004029751,,676.0
2020-12-31 06:11:18.100411892,,676.0
2020-12-31 06:11:23.167114973,,684.0
2020-12-31 06:11:28.274977446,,693.0
2020-12-31 06:11:33.335278034,,703.0
2020-12-31 06:11:38.431290865,,706.0
2020-12-31 06:11:43.503488540,,709.0
2020-12-31 06:11:48.603292704,,716.0
2020-12-31 06:11:53.674098492,,727.0
2020-12-31 06:11:58.746064186,,737.0
2020-12-31 06:12:03.811790943,,757.0
2020-12-31 06:12:08.912627459,,785.0
2020-12-31 06:12:13.978685617,,799.0
2020-12-31 06:12:19.086688519,,801.0
2020-12-31 06:12:24.151259661,,799.0
2020-12-31 06:12:34.291247368,,814.0
2020-12-31 06:12:39.389729977,,820.0
2020-12-31 06:12:44.449902534,,824.0
2020-12-31 06:12:49.561777592,,825.0
2020-12-31 06:12:54.637748957,,823.0
2020-12-31 06:12:59.752911568,,832.0
2020-12-31 06:13:04.826279402,,835.0
2020-12-31 06:13:09.931030035,,834.0
2020-12-31 06:13:15.010310650,,843.0
2020-12-31 06:13:20.110549212,,849.0
2020-12-31 06:13:25.176986933,,852.0
2020-12-31 06:13:30.282621384,,857.0
2020-12-31 06:13:35.346202850,,866.0
2020-12-31 06:13:40.444616318,,872.0
2020-12-31 06:13:45.504743099,,882.0
2020-12-31 06:13:50.612148762,,896.0
2020-12-31 06:14:00.748807192,,914.0
2020-12-31 06:14:05.815836668,,920.0
2020-12-31 06:14:10.920929432,,928.0
2020-12-31 06:14:15.990040064,,930.0
2020-12-31 06:14:21.094612598,,937.0
2020-12-31 06:14:26.157855272,,946.0
2020-12-31 06:14:31.265672444,,944.0
2020-12-31 06:14:36.334858894,,950.0
2020-12-31 06:14:41.435671329,,971.0
2020-12-31 06:14:46.507938146,,978.0
2020-12-31 06:15:01.753682375,,1002.0
2020-12-31 06:15:11.898774385,,1037.0
2020-12-31 06:15:16.975014448,,1037.0
2020-12-31 06:15:27.145341873,,1044.0
2020-12-31 06:15:32.247156143,,1051.0
2020-12-31 06:15:37.317442894,,1051.0
2020-12-31 06:15:42.381219864,,1063.0
2020-12-31 06:15:47.452036619,,1058.0
2020-12-31 06:15:52.556909084,,1064.0
2020-12-31 06:15:57.627742529,,1071.0
2020-12-31 06:16:07.801907063,,1077.0
2020-12-31 06:16:17.981371164,,1083.0
2020-12-31 06:16:23.078383684,,1088.0
2020-12-31 06:16:28.145455360,,1093.0
2020-12-31 06:16:33.213255405,,1098.0
2020-12-31 06:16:38.288680077,,1098.0
2020-12-31 06:16:43.362025976,,1105.0
2020-12-31 06:16:48.424460173,,1109.0
2020-12-31 06:16:53.539741516,,1113.0
2020-12-31 06:16:58.609532118,,1120.0
2020-12-31 06:17:03.713415384,,1126.0
2020-12-31 06:17:13.850057125,,1127.0
2020-12-31 06:17:18.928915977,,1139.0
2020-12-31 06:17:24.030623436,,1147.0
2020-12-31 06:17:29.094704390,,1147.0
2020-12-31 06:17:34.195129395,,1160.0
2020-12-31 06:17:39.264559269,,1162.0
2020-12-31 06:17:44.368174076,,1170.0
2020-12-31 06:17:49.438814402,,1175.0
2020-12-31 06:17:54.510307788,,1184.0
2020-12-31 06:17:59.642781973,,1188.0
2020-12-31 06:18:04.723866224,,1200.0
2020-12-31 06:18:09.830018520,,1200.0
2020-12-31 06:18:14.898181200,,1257.0
2020-12-31 06:18:20.000069857,,1253.0
2020-12-31 06:18:25.070311308,,1241.0
2020-12-31 06:18:30.172610044,,1240.0
