timestamp,Соловьёв LIVE,Эхо Москвы
2020-11-16 06:06:10.917953491,,568.0
2020-11-16 06:06:15.993048906,,600.0
2020-11-16 06:06:21.062611818,,627.0
2020-11-16 06:06:26.127062798,,656.0
2020-11-16 06:06:31.201189995,,691.0
2020-11-16 06:06:36.271540880,,729.0
2020-11-16 06:06:41.333406210,,767.0
2020-11-16 06:06:46.398369551,,793.0
2020-11-16 06:06:51.460872412,,817.0
2020-11-16 06:06:56.528491020,,839.0
2020-11-16 06:07:01.584028244,,852.0
2020-11-16 06:07:06.653325081,,874.0
2020-11-16 06:07:11.727698803,,897.0
2020-11-16 06:07:16.797304392,,923.0
2020-11-16 06:07:21.856832504,,972.0
2020-11-16 06:07:26.918308973,,972.0
2020-11-16 06:07:31.980349779,,992.0
2020-11-16 06:07:37.045169830,,1033.0
2020-11-16 06:07:42.111385584,,1033.0
2020-11-16 06:07:47.177169323,,1079.0
2020-11-16 06:07:52.239736557,,1095.0
2020-11-16 06:07:57.305032015,,1111.0
2020-11-16 06:08:02.362219810,,1111.0
2020-11-16 06:08:07.423331261,,1160.0
2020-11-16 06:08:12.487504244,,1160.0
2020-11-16 06:08:17.560315371,,1188.0
2020-11-16 06:08:22.622311592,,1188.0
2020-11-16 06:08:27.687057495,,1240.0
2020-11-16 06:08:32.747102499,,1248.0
2020-11-16 06:08:37.821504593,,1259.0
2020-11-16 06:08:42.888790369,,1268.0
2020-11-16 06:08:47.956321001,,1284.0
2020-11-16 06:08:53.020097017,,1299.0
2020-11-16 06:08:58.082852602,,1309.0
2020-11-16 06:09:03.153002977,,1315.0
2020-11-16 06:09:08.226300240,,1318.0
2020-11-16 06:09:13.302716017,,1323.0
2020-11-16 06:09:18.366108894,,1341.0
2020-11-16 06:09:23.428697586,,1355.0
2020-11-16 06:09:28.505528687,,1367.0
2020-11-16 06:09:33.577205181,,1371.0
2020-11-16 06:09:38.646911860,,1385.0
2020-11-16 06:09:43.714255333,,1398.0
2020-11-16 06:09:48.772038698,,1407.0
2020-11-16 06:09:53.834312439,,1425.0
2020-11-16 06:09:58.910084963,,1440.0
2020-11-16 06:10:03.975194931,,1450.0
2020-11-16 06:10:09.054460764,,1470.0
2020-11-16 06:10:14.120399952,,1481.0
2020-11-16 06:10:19.183477640,,1496.0
2020-11-16 06:10:24.241639376,,1504.0
2020-11-16 06:10:29.304407120,,1513.0
2020-11-16 06:10:34.370071173,,1525.0
2020-11-16 06:10:39.434573412,,1537.0
2020-11-16 06:10:44.498636007,,1553.0
2020-11-16 06:10:49.576167107,,1567.0
2020-11-16 06:10:54.642113209,,1580.0
2020-11-16 06:10:59.704320669,,1589.0
2020-11-16 06:11:04.766439199,,1596.0
2020-11-16 06:11:09.839105368,,1614.0
2020-11-16 06:11:14.915975571,,1614.0
2020-11-16 06:11:19.986848354,,1616.0
2020-11-16 06:11:25.048885822,,1628.0
2020-11-16 06:11:30.108887196,,1640.0
2020-11-16 06:11:35.177632809,,1644.0
2020-11-16 06:11:40.238207817,,1653.0
2020-11-16 06:11:45.312099934,,1664.0
2020-11-16 06:11:50.380234718,,1674.0
2020-11-16 06:11:55.447756052,,1684.0
2020-11-16 06:12:00.514632225,,1681.0
2020-11-16 06:12:05.576121092,,1688.0
2020-11-16 06:12:10.638865471,,1697.0
2020-11-16 06:12:15.707826853,,1708.0
2020-11-16 06:12:20.779675245,,1720.0
2020-11-16 06:12:25.845687389,,1734.0
2020-11-16 06:12:30.905713081,,1744.0
2020-11-16 06:12:35.970791101,,1751.0
2020-11-16 06:12:41.035880089,,1762.0
2020-11-16 06:12:46.103845596,,1771.0
2020-11-16 06:12:51.173616171,,1780.0
2020-11-16 06:12:56.238180161,,1788.0
2020-11-16 06:13:01.305114508,,1802.0
2020-11-16 06:13:06.363879204,,1810.0
2020-11-16 06:13:11.425442696,,1819.0
2020-11-16 06:13:16.490344048,,1819.0
2020-11-16 06:13:21.562631130,,1825.0
2020-11-16 06:13:26.629610062,,1834.0
2020-11-16 06:13:31.688289165,,1843.0
2020-11-16 06:13:36.760646582,,1859.0
2020-11-16 06:13:41.829744577,,1859.0
2020-11-16 06:13:46.899865389,,1866.0
2020-11-16 06:13:51.969725132,,1863.0
2020-11-16 06:13:57.035866976,,1886.0
2020-11-16 06:14:02.107113361,,1898.0
2020-11-16 06:14:07.169326782,,1898.0
2020-11-16 06:14:12.226118565,,1927.0
2020-11-16 06:14:17.300199509,,1932.0
2020-11-16 06:14:22.364741802,,1944.0
2020-11-16 06:14:27.428076506,,1950.0
2020-11-16 06:14:32.487631321,,1950.0
2020-11-16 06:14:37.554507494,,1972.0
2020-11-16 06:14:42.627736568,,1977.0
2020-11-16 06:14:47.695255756,,1980.0
2020-11-16 06:14:52.758360624,,1985.0
2020-11-16 06:14:57.821925640,,1997.0
2020-11-16 06:15:02.895695448,,2003.0
2020-11-16 06:15:07.965861797,,2018.0
2020-11-16 06:15:13.029092789,,2026.0
2020-11-16 06:15:18.086998940,,2028.0
2020-11-16 06:15:23.148795605,,2032.0
2020-11-16 06:15:28.216340065,,2041.0
2020-11-16 06:15:33.274058580,,2055.0
2020-11-16 06:15:38.337836027,,2062.0
2020-11-16 06:15:43.402831793,,2065.0
2020-11-16 06:15:48.467116117,,2071.0
2020-11-16 06:15:53.531410933,,2076.0
2020-11-16 06:15:58.593861818,,2083.0
2020-11-16 06:16:03.653380156,,2097.0
2020-11-16 06:16:08.720389366,,2111.0
2020-11-16 06:16:13.781162739,,2126.0
2020-11-16 06:16:18.846998453,,2129.0
2020-11-16 06:16:23.911035538,,2127.0
2020-11-16 06:16:28.975607395,,2132.0
2020-11-16 06:16:34.036025524,,2131.0
2020-11-16 06:16:39.098411322,,2149.0
2020-11-16 06:16:44.159547329,,2171.0
2020-11-16 06:16:49.229351282,,2181.0
2020-11-16 06:16:54.293564081,,2188.0
2020-11-16 06:16:59.355323792,,2197.0
2020-11-16 06:17:04.419819832,,2201.0
2020-11-16 06:17:09.479143620,,2213.0
2020-11-16 06:17:14.546614170,,2217.0
2020-11-16 06:17:19.613414526,,2219.0
2020-11-16 06:17:24.685616732,,2232.0
2020-11-16 06:17:29.760194540,,2234.0
2020-11-16 06:17:34.825475216,,2244.0
2020-11-16 06:17:39.899773359,,2254.0
2020-11-16 06:17:44.974377394,,2257.0
2020-11-16 06:17:50.037827253,,2257.0
2020-11-16 06:17:55.098203897,,2268.0
2020-11-16 06:18:00.157906771,,2271.0
2020-11-16 06:18:05.224830389,,2280.0
2020-11-16 06:18:10.286276579,,2288.0
2020-11-16 06:18:15.350443125,,2294.0
2020-11-16 06:18:20.412682772,,2297.0
2020-11-16 06:18:25.471231222,,2313.0
2020-11-16 06:18:30.528671503,,2319.0
2020-11-16 06:18:35.595022440,,2332.0
2020-11-16 06:18:40.657757282,,2348.0
2020-11-16 06:18:45.730538607,,2348.0
2020-11-16 06:18:50.793018579,,2354.0
2020-11-16 06:18:55.860384941,,2356.0
2020-11-16 06:19:00.922735453,,2370.0
2020-11-16 06:19:05.984134674,,2372.0
2020-11-16 06:19:11.056604385,,2382.0
2020-11-16 06:19:16.124021292,,2394.0
2020-11-16 06:19:21.188724995,,2397.0
2020-11-16 06:19:26.250582218,,2407.0
2020-11-16 06:19:31.313193798,,2408.0
2020-11-16 06:19:36.384322405,,2407.0
2020-11-16 06:19:41.447566986,,2419.0
2020-11-16 06:19:46.510525703,,2430.0
2020-11-16 06:19:51.573658228,,2429.0
2020-11-16 06:19:56.644504547,,2438.0
2020-11-16 06:20:01.715288401,,2453.0
2020-11-16 06:20:06.788419485,,2453.0
