timestamp,Навальный LIVE,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-10-08 06:00:10.336817980,,649.0,,
2020-10-08 06:00:15.395264387,,742.0,,
2020-10-08 06:00:20.457449198,,841.0,,
2020-10-08 06:00:25.520210980,,941.0,,
2020-10-08 06:00:30.583324909,,1038.0,,
2020-10-08 06:00:35.648026466,,1127.0,,
2020-10-08 06:00:40.709155083,,1208.0,,
2020-10-08 06:00:45.771507263,,1299.0,,
2020-10-08 06:00:50.836672068,,1379.0,,
2020-10-08 06:00:55.905014038,,1472.0,,
2020-10-08 06:01:00.968898535,,1533.0,,
2020-10-08 06:01:06.032268524,,1634.0,,
2020-10-08 06:01:11.094327450,,1720.0,,
2020-10-08 06:01:16.157581806,,1805.0,,
2020-10-08 06:01:21.218363285,,1849.0,,
2020-10-08 06:01:26.284538031,,1938.0,,
2020-10-08 06:01:31.346663475,,2020.0,,
2020-10-08 06:01:36.412417889,,2082.0,,
2020-10-08 06:01:41.473848820,,2154.0,,
2020-10-08 06:01:46.532979250,,2223.0,,
2020-10-08 06:01:51.596984863,,2337.0,,
2020-10-08 06:01:56.659608126,,2337.0,,
2020-10-08 06:02:01.726530552,,2394.0,,
2020-10-08 06:02:06.797559977,,2445.0,,
2020-10-08 06:02:11.866961002,,2508.0,,
2020-10-08 06:02:16.928251028,,2579.0,,
2020-10-08 06:02:21.988842726,,2627.0,,
2020-10-08 06:02:27.055795431,,2748.0,,
2020-10-08 06:02:32.124155283,,2748.0,,
2020-10-08 06:02:37.184000492,,2877.0,,
2020-10-08 06:02:42.240340471,,2877.0,,
2020-10-08 06:02:47.305617094,,3019.0,,
2020-10-08 06:02:52.379636049,,3090.0,,
2020-10-08 06:02:57.448090315,,3138.0,,
2020-10-08 06:03:02.513715506,,3193.0,,
2020-10-08 06:03:07.568310976,,3248.0,,
2020-10-08 06:03:12.637366295,,3314.0,,
2020-10-08 06:03:17.701609612,,3314.0,,
2020-10-08 06:03:22.772283077,,3381.0,,
2020-10-08 06:03:27.834208488,,3510.0,,
2020-10-08 06:03:32.898969889,,3561.0,,
2020-10-08 06:03:37.967755079,,3618.0,,
2020-10-08 06:03:43.036157370,,3662.0,,
2020-10-08 06:03:48.101067543,,3748.0,,
2020-10-08 06:03:53.162873030,,3820.0,,
2020-10-08 06:03:58.226111412,,3909.0,,
2020-10-08 06:04:03.287829399,,3996.0,,
2020-10-08 06:04:08.353276014,,4080.0,,
2020-10-08 06:04:13.423832893,,4144.0,,
2020-10-08 06:04:18.488058805,,4206.0,,
2020-10-08 06:04:23.547188997,,4206.0,,
2020-10-08 06:04:28.609579563,,4370.0,,
2020-10-08 06:04:33.673620701,,4430.0,,
2020-10-08 06:04:38.740298510,,4506.0,,
2020-10-08 06:04:43.810633898,,4556.0,,
2020-10-08 06:04:48.875439167,,4648.0,,
2020-10-08 06:04:53.934391022,,4718.0,,
2020-10-08 06:04:58.998790503,,4802.0,,
2020-10-08 06:05:04.061685085,,4887.0,,
2020-10-08 06:05:09.123736620,,4948.0,,
2020-10-08 06:05:14.194567680,,5020.0,,
2020-10-08 06:05:19.252757310,,5096.0,,
2020-10-08 06:05:24.322650909,,5170.0,,
2020-10-08 06:05:29.391254187,,5229.0,,
2020-10-08 06:05:34.450864077,,5260.0,,
2020-10-08 06:05:39.513338566,,5319.0,,
2020-10-08 06:05:44.570226669,,5400.0,,
2020-10-08 06:05:49.641004562,,5482.0,,
2020-10-08 06:05:54.705743551,,5547.0,,
2020-10-08 06:05:59.765612602,,5611.0,,
2020-10-08 06:06:04.836548090,,5675.0,,
2020-10-08 06:06:09.895527840,,5726.0,,
2020-10-08 06:06:14.960086584,,5801.0,,
2020-10-08 06:06:20.022486210,,5866.0,,
2020-10-08 06:06:25.087548971,,5921.0,,
2020-10-08 06:06:30.155253887,,5993.0,,
2020-10-08 06:06:35.219229460,,6063.0,,
2020-10-08 06:06:40.284103870,,6112.0,,
2020-10-08 06:06:45.354865313,,6211.0,,
2020-10-08 06:06:50.415599108,,6288.0,,
2020-10-08 06:06:55.477754593,,6351.0,,
2020-10-08 06:07:00.539417505,,6408.0,,
2020-10-08 06:07:05.601647377,,6474.0,,
2020-10-08 06:07:10.666504383,,6474.0,,
2020-10-08 06:07:15.723256111,,6576.0,,
2020-10-08 06:07:20.783465147,,6650.0,,
