timestamp,Навальный LIVE,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-11-10 06:00:10.179158926,,1508.0,,
2020-11-10 06:00:15.239351273,,1632.0,,
2020-11-10 06:00:20.308426619,,1726.0,,
2020-11-10 06:00:25.366569042,,1798.0,,
2020-11-10 06:00:30.423888683,,1903.0,,
2020-11-10 06:00:35.485263109,,2025.0,,
2020-11-10 06:00:40.544140339,,2137.0,,
2020-11-10 06:00:45.629289389,,2239.0,,
2020-11-10 06:00:50.706849813,,2347.0,,
2020-11-10 06:00:55.761210680,,2431.0,,
2020-11-10 06:01:00.832144737,,2514.0,,
2020-11-10 06:01:05.897707462,,2600.0,,
2020-11-10 06:01:10.965963364,,2690.0,,
2020-11-10 06:01:16.033808708,,2773.0,,
2020-11-10 06:01:21.107906103,,2854.0,,
2020-11-10 06:01:26.166606903,,2932.0,,
2020-11-10 06:01:31.233526468,,3012.0,,
2020-11-10 06:01:36.296101570,,3100.0,,
2020-11-10 06:01:41.356304407,,3195.0,,
2020-11-10 06:01:46.411944628,,3269.0,,
2020-11-10 06:01:51.485594511,,3435.0,,
2020-11-10 06:01:56.542430639,,3435.0,,
2020-11-10 06:02:01.604823351,,3537.0,,
2020-11-10 06:02:06.676476717,,3621.0,,
2020-11-10 06:02:11.752192497,,3775.0,,
2020-11-10 06:02:16.817139387,,3862.0,,
2020-11-10 06:02:21.893295527,,3862.0,,
2020-11-10 06:02:26.971935511,,4032.0,,
2020-11-10 06:02:32.039202452,,4114.0,,
2020-11-10 06:02:37.094429493,,4217.0,,
2020-11-10 06:02:42.161344528,,4217.0,,
2020-11-10 06:02:47.224733114,,4295.0,,
2020-11-10 06:02:52.275586605,,4487.0,,
2020-11-10 06:02:57.339503527,,4559.0,,
2020-11-10 06:03:02.407128811,,4640.0,,
2020-11-10 06:03:07.475088358,,4739.0,,
2020-11-10 06:03:12.528088570,,4739.0,,
2020-11-10 06:03:17.595259190,,4862.0,,
2020-11-10 06:03:22.661334753,,4925.0,,
2020-11-10 06:03:27.726996183,,5007.0,,
2020-11-10 06:03:32.786423206,,5088.0,,
2020-11-10 06:03:37.850785494,,5138.0,,
2020-11-10 06:03:42.911874533,,5186.0,,
2020-11-10 06:03:47.980040073,,5256.0,,
2020-11-10 06:03:53.038040400,,5339.0,,
2020-11-10 06:03:58.103435040,,5423.0,,
2020-11-10 06:04:03.173331499,,5423.0,,
2020-11-10 06:04:08.236142874,,5545.0,,
2020-11-10 06:04:13.292614937,,5610.0,,
2020-11-10 06:04:18.359785795,,5687.0,,
