timestamp,Соловьёв LIVE,Эхо Москвы
2020-12-12 11:05:14.045476675,,1217.0
2020-12-12 11:05:19.119920731,,1095.0
2020-12-12 11:05:24.178113222,,1031.0
2020-12-12 11:05:29.249088526,,998.0
2020-12-12 11:05:34.336871386,,1113.0
2020-12-12 11:05:39.418834686,,1181.0
2020-12-12 11:05:44.485177755,,1221.0
2020-12-12 11:05:49.560789347,,1246.0
2020-12-12 11:05:54.633232117,,1275.0
2020-12-12 11:05:59.697352648,,1297.0
2020-12-12 11:06:04.764101028,,1329.0
2020-12-12 11:06:09.831423283,,1359.0
2020-12-12 11:06:14.911630630,,1395.0
2020-12-12 11:06:19.982926607,,1429.0
2020-12-12 11:06:25.065106392,,1477.0
2020-12-12 11:06:30.136602402,,1532.0
2020-12-12 11:06:35.209694624,,1575.0
2020-12-12 11:06:40.273892164,,1618.0
2020-12-12 11:06:45.334213257,,1661.0
2020-12-12 11:06:50.396798372,,1712.0
2020-12-12 11:06:55.473889828,,1749.0
2020-12-12 11:07:00.553146601,,1781.0
2020-12-12 11:07:05.621339560,,1825.0
2020-12-12 11:07:10.689046383,,1868.0
2020-12-12 11:07:15.759436607,,1906.0
2020-12-12 11:07:20.824447155,,1947.0
2020-12-12 11:07:25.893727779,,1989.0
2020-12-12 11:07:30.972511530,,2019.0
2020-12-12 11:07:36.041960716,,2043.0
2020-12-12 11:07:41.111823082,,2069.0
2020-12-12 11:07:46.187057495,,2100.0
2020-12-12 11:07:51.254864215,,2128.0
2020-12-12 11:07:56.329861641,,2160.0
2020-12-12 11:08:01.391510725,,2204.0
2020-12-12 11:08:06.462028742,,2237.0
2020-12-12 11:08:11.539356947,,2315.0
2020-12-12 11:08:16.611460686,,2315.0
2020-12-12 11:08:21.675525904,,2385.0
2020-12-12 11:08:26.741922140,,2410.0
2020-12-12 11:08:31.817728519,,2440.0
2020-12-12 11:08:36.897848368,,2440.0
2020-12-12 11:08:41.962240934,,2514.0
2020-12-12 11:08:47.034678459,,2540.0
2020-12-12 11:08:52.096292496,,2578.0
2020-12-12 11:08:57.168622494,,2620.0
2020-12-12 11:09:02.230896473,,2656.0
2020-12-12 11:09:07.291955233,,2684.0
2020-12-12 11:09:12.361014366,,2707.0
2020-12-12 11:09:17.439879179,,2743.0
2020-12-12 11:09:22.509883165,,2773.0
2020-12-12 11:09:27.574949503,,2799.0
2020-12-12 11:09:32.639600039,,2827.0
2020-12-12 11:09:37.712690115,,2876.0
2020-12-12 11:09:42.779885530,,2895.0
2020-12-12 11:09:47.841779470,,2915.0
2020-12-12 11:09:52.939151764,,2954.0
2020-12-12 11:09:58.006570578,,2987.0
2020-12-12 11:10:03.076094627,,3021.0
2020-12-12 11:10:08.151010513,,3050.0
2020-12-12 11:10:13.239416361,,3080.0
2020-12-12 11:10:18.310106516,,3111.0
2020-12-12 11:10:23.381646156,,3149.0
2020-12-12 11:10:28.452067614,,3178.0
2020-12-12 11:10:33.539676905,,3202.0
2020-12-12 11:10:38.604950666,,3237.0
2020-12-12 11:10:43.675585508,,3237.0
2020-12-12 11:10:48.748149157,,3272.0
2020-12-12 11:10:53.824149132,,3318.0
2020-12-12 11:10:58.889552593,,3346.0
2020-12-12 11:11:03.961238384,,3362.0
2020-12-12 11:11:09.032395601,,3389.0
2020-12-12 11:11:14.097287416,,3410.0
2020-12-12 11:11:19.170055389,,3442.0
2020-12-12 11:11:24.250962972,,3475.0
2020-12-12 11:11:29.342667103,,3484.0
2020-12-12 11:11:34.420997381,,3486.0
2020-12-12 11:11:39.485068560,,3520.0
2020-12-12 11:11:44.562632322,,3548.0
2020-12-12 11:11:49.631551981,,3568.0
2020-12-12 11:11:54.702564955,,3600.0
2020-12-12 11:11:59.765314341,,3625.0
2020-12-12 11:12:04.842697382,,3651.0
2020-12-12 11:12:09.913488388,,3685.0
2020-12-12 11:12:14.988140345,,3717.0
2020-12-12 11:12:20.056421041,,3747.0
2020-12-12 11:12:25.130237341,,3774.0
2020-12-12 11:12:30.203779459,,3794.0
2020-12-12 11:12:35.278115511,,3826.0
2020-12-12 11:12:40.354860544,,3846.0
2020-12-12 11:12:45.427393198,,3853.0
2020-12-12 11:12:50.499939442,,3871.0
2020-12-12 11:12:55.567025900,,3907.0
2020-12-12 11:13:00.644146204,,3927.0
2020-12-12 11:13:05.714487553,,3960.0
2020-12-12 11:13:10.785238743,,3992.0
2020-12-12 11:13:15.854407310,,4001.0
2020-12-12 11:13:20.919664860,,4028.0
2020-12-12 11:13:25.990917206,,4060.0
2020-12-12 11:13:31.072109938,,4062.0
2020-12-12 11:13:36.146782160,,4086.0
2020-12-12 11:13:41.224548101,,4125.0
2020-12-12 11:13:46.289152861,,4152.0
2020-12-12 11:13:51.353038549,,4163.0
2020-12-12 11:13:56.428441763,,4184.0
