timestamp,Соловьёв LIVE,Эхо Москвы
2021-01-14 05:59:25.692007780,620.0,
2021-01-14 05:59:30.768899441,697.0,
2021-01-14 05:59:35.834357262,743.0,
2021-01-14 05:59:45.978857994,838.0,
2021-01-14 05:59:51.059073448,859.0,
2021-01-14 06:00:11.322438478,948.0,
2021-01-14 06:00:21.464947939,1042.0,
2021-01-14 06:00:26.591483831,1079.0,
2021-01-14 06:00:31.656043053,1173.0,
2021-01-14 06:00:36.722330093,1173.0,
2021-01-14 06:00:41.791719913,1221.0,
2021-01-14 06:01:02.090537310,1415.0,
2021-01-14 06:01:07.152993441,1489.0,
2021-01-14 06:01:12.217310905,1540.0,
2021-01-14 06:01:22.370604753,1620.0,
2021-01-14 06:01:37.634427547,1766.0,
2021-01-14 06:01:47.767965794,1858.0,
2021-01-14 06:01:52.841700077,1921.0,
2021-01-14 06:02:02.986940145,2018.0,
2021-01-14 06:02:13.131636620,2126.0,
2021-01-14 06:02:18.197313786,2162.0,
2021-01-14 06:02:33.346269608,2254.0,
2021-01-14 06:02:38.418661833,2305.0,
2021-01-14 06:02:48.567183256,2447.0,
2021-01-14 06:02:53.639388084,2488.0,
2021-01-14 06:02:58.722020626,2526.0,
2021-01-14 06:03:03.784095526,2571.0,
2021-01-14 06:03:08.856567860,2606.0,
2021-01-14 06:03:18.970305443,2695.0,
2021-01-14 06:03:24.048630238,2736.0,
2021-01-14 06:03:29.119672537,2772.0,
2021-01-14 06:03:34.183113575,2829.0,
2021-01-14 06:03:44.290174484,2946.0,
2021-01-14 06:03:54.430576563,3087.0,
2021-01-14 06:04:04.574709892,3165.0,
2021-01-14 06:04:14.681365490,3245.0,
2021-01-14 06:04:25.036642790,3331.0,
2021-01-14 06:04:35.146685839,3407.0,
2021-01-14 06:04:50.314282179,3576.0,
2021-01-14 06:05:00.502738476,3664.0,
2021-01-14 06:05:05.612413168,3717.0,
2021-01-14 06:05:10.682466984,3775.0,
2021-01-14 06:05:15.789644241,3826.0,
2021-01-14 06:05:30.973005295,3994.0,
2021-01-14 06:05:36.050903559,4060.0,
2021-01-14 06:06:01.338354588,4364.0,
