timestamp,Навальный LIVE,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-12-15 05:59:10.977545500,,350.0,,
2020-12-15 05:59:16.111075640,,402.0,,
2020-12-15 05:59:21.180972576,,447.0,,
2020-12-15 05:59:26.256204604,,479.0,,
2020-12-15 05:59:31.323215485,,514.0,,
2020-12-15 05:59:36.428522110,,643.0,,
2020-12-15 05:59:41.496710539,,659.0,,
2020-12-15 05:59:46.564457417,,666.0,,
2020-12-15 05:59:51.639455557,,666.0,,
2020-12-15 05:59:56.710923195,,743.0,,
2020-12-15 06:00:01.772856474,,765.0,,
2020-12-15 06:00:06.854184628,,793.0,,
2020-12-15 06:00:11.962769508,,821.0,,
2020-12-15 06:00:17.042775869,,848.0,,
2020-12-15 06:00:22.112306356,,848.0,,
2020-12-15 06:00:27.183406353,,887.0,,
2020-12-15 06:00:32.254075050,,945.0,,
2020-12-15 06:00:37.320288181,,945.0,,
2020-12-15 06:00:42.392357111,,1028.0,,
2020-12-15 06:00:47.462414742,,1059.0,,
2020-12-15 06:00:52.528715371,,1093.0,,
2020-12-15 06:00:57.596431017,,1093.0,,
2020-12-15 06:01:02.704724312,,1155.0,,
2020-12-15 06:01:07.775522470,,1203.0,,
2020-12-15 06:01:12.889975071,,1240.0,,
2020-12-15 06:01:17.961059093,,1272.0,,
2020-12-15 06:01:23.067085028,,1303.0,,
2020-12-15 06:01:28.133695602,,1342.0,,
2020-12-15 06:01:33.207637548,,1376.0,,
2020-12-15 06:01:38.290230513,,1376.0,,
2020-12-15 06:01:43.392954588,,1463.0,,
2020-12-15 06:01:48.468728781,,1494.0,,
2020-12-15 06:01:53.579357147,,1527.0,,
2020-12-15 06:01:58.654002666,,1566.0,,
2020-12-15 06:02:03.761192560,,1592.0,,
2020-12-15 06:02:08.839139462,,1629.0,,
2020-12-15 06:02:13.940676212,,1679.0,,
2020-12-15 06:02:19.021494865,,1713.0,,
2020-12-15 06:02:24.138316393,,1739.0,,
2020-12-15 06:02:29.211407423,,1761.0,,
2020-12-15 06:02:34.277333260,,1813.0,,
2020-12-15 06:02:39.345120430,,1894.0,,
2020-12-15 06:02:44.414255381,,1928.0,,
2020-12-15 06:02:49.492898464,,1932.0,,
2020-12-15 06:02:54.605669022,,1945.0,,
2020-12-15 06:02:59.677515984,,1969.0,,
2020-12-15 06:03:04.780826569,,2015.0,,
2020-12-15 06:03:09.856079578,,2036.0,,
2020-12-15 06:03:14.969391108,,2058.0,,
2020-12-15 06:03:20.079426527,,2092.0,,
2020-12-15 06:03:25.187099457,,2118.0,,
2020-12-15 06:03:30.289107084,,2151.0,,
2020-12-15 06:03:35.361179590,,2192.0,,
2020-12-15 06:03:40.463614941,,2228.0,,
2020-12-15 06:03:45.572944641,,2263.0,,
2020-12-15 06:03:50.677831173,,2298.0,,
2020-12-15 06:03:55.793478489,,2348.0,,
2020-12-15 06:04:00.902429581,,2391.0,,
2020-12-15 06:04:06.012797356,,2428.0,,
2020-12-15 06:04:11.150745392,,2473.0,,
2020-12-15 06:04:16.259714365,,2547.0,,
2020-12-15 06:04:21.333063126,,2601.0,,
2020-12-15 06:04:26.438075542,,2601.0,,
2020-12-15 06:04:31.502315760,,2636.0,,
2020-12-15 06:04:36.605358601,,2735.0,,
2020-12-15 06:04:41.705159903,,2735.0,,
2020-12-15 06:04:46.821805000,,2779.0,,
2020-12-15 06:04:51.932214022,,2877.0,,
2020-12-15 06:04:57.031921387,,2931.0,,
2020-12-15 06:05:02.101681948,,2974.0,,
2020-12-15 06:05:07.174464226,,3025.0,,
2020-12-15 06:05:12.249395370,,3025.0,,
2020-12-15 06:05:17.358079433,,3106.0,,
2020-12-15 06:05:22.490994453,,3159.0,,
2020-12-15 06:05:27.593490839,,3220.0,,
2020-12-15 06:05:32.701810598,,3274.0,,
2020-12-15 06:05:37.815530777,,3363.0,,
2020-12-15 06:05:42.931305408,,3388.0,,
2020-12-15 06:05:48.009382486,,3407.0,,
2020-12-15 06:05:53.082702637,,3450.0,,
2020-12-15 06:05:58.193141222,,3490.0,,
2020-12-15 06:06:03.300680161,,3519.0,,
2020-12-15 06:06:08.404482365,,3556.0,,
2020-12-15 06:06:13.511177063,,3589.0,,
2020-12-15 06:06:14.781929970,,,,324.0
2020-12-15 06:06:18.619472742,,3617.0,,
2020-12-15 06:06:19.887507200,,,,390.0
2020-12-15 06:06:23.728736639,,3661.0,,
2020-12-15 06:06:24.956127644,,,,453.0
2020-12-15 06:06:28.836194515,,3710.0,,
2020-12-15 06:06:30.020777225,,,,496.0
2020-12-15 06:06:33.937333107,,3710.0,,
2020-12-15 06:06:35.090008974,,,,531.0
2020-12-15 06:06:39.042286634,,3799.0,,
2020-12-15 06:06:40.204721451,,,,564.0
2020-12-15 06:06:44.148597479,,3827.0,,
2020-12-15 06:06:45.281502485,,,,599.0
2020-12-15 06:06:49.254060984,,3873.0,,
2020-12-15 06:06:50.358334064,,,,633.0
2020-12-15 06:06:54.332590103,,3922.0,,
2020-12-15 06:06:55.430619478,,,,653.0
2020-12-15 06:06:59.454014540,,3983.0,,
2020-12-15 06:07:00.504101276,,,,680.0
2020-12-15 06:07:04.530246973,,4027.0,,
2020-12-15 06:07:05.574253798,,,,709.0
2020-12-15 06:07:09.641514540,,4069.0,,
2020-12-15 06:07:10.640908003,,,,729.0
2020-12-15 06:07:14.713984489,,4117.0,,
2020-12-15 06:07:15.706493855,,,,745.0
2020-12-15 06:07:19.781885624,,4161.0,,
2020-12-15 06:07:20.781348944,,,,772.0
2020-12-15 06:07:24.926316500,,4195.0,,
2020-12-15 06:07:25.855973482,,,,803.0
2020-12-15 06:07:30.003103971,,4257.0,,
2020-12-15 06:07:30.955661774,,,,834.0
2020-12-15 06:07:35.094010830,,4296.0,,
2020-12-15 06:07:36.024713039,,,,865.0
2020-12-15 06:07:40.182322502,,4342.0,,
2020-12-15 06:07:41.139715433,,,,899.0
2020-12-15 06:07:45.248003483,,4392.0,,
2020-12-15 06:07:46.209207296,,,,915.0
2020-12-15 06:07:50.330079794,,4431.0,,
2020-12-15 06:07:51.335777760,,,,935.0
2020-12-15 06:07:55.417047501,,4475.0,,
2020-12-15 06:07:56.405197144,,,,970.0
2020-12-15 06:08:00.494982243,,4475.0,,
2020-12-15 06:08:01.503096581,,,,970.0
2020-12-15 06:08:05.563693047,,4550.0,,
2020-12-15 06:08:06.584497213,,,,1022.0
2020-12-15 06:08:10.646612406,,4608.0,,
2020-12-15 06:08:11.649751663,,,,1022.0
2020-12-15 06:08:15.718501091,,4662.0,,
2020-12-15 06:08:16.720614433,,,,1061.0
2020-12-15 06:08:20.793306351,,4732.0,,
2020-12-15 06:08:21.831049919,,,,1057.0
2020-12-15 06:08:25.882224083,,4787.0,,
2020-12-15 06:08:26.913321495,,,,1069.0
2020-12-15 06:08:30.975286722,,4856.0,,
2020-12-15 06:08:32.026479483,,,,1069.0
2020-12-15 06:08:36.055125952,,5021.0,,
2020-12-15 06:08:37.111010551,,,,1096.0
2020-12-15 06:08:41.174318552,,5021.0,,
2020-12-15 06:08:42.191982508,,,,1105.0
2020-12-15 06:08:46.245922565,,5064.0,,
2020-12-15 06:08:47.264328718,,,,1118.0
2020-12-15 06:08:51.318750858,,5097.0,,
2020-12-15 06:08:52.372744799,,,,1122.0
2020-12-15 06:08:56.412932396,,5154.0,,
2020-12-15 06:08:57.444229364,,,,1135.0
2020-12-15 06:09:01.483260632,,5259.0,,
2020-12-15 06:09:02.518369435,,,,1158.0
2020-12-15 06:09:06.548379421,,5259.0,,
2020-12-15 06:09:07.588100910,,,,1174.0
2020-12-15 06:09:11.641707182,,5372.0,,
2020-12-15 06:09:12.708813190,,,,1179.0
2020-12-15 06:09:16.724890709,,5424.0,,
2020-12-15 06:09:17.783148050,,,,1195.0
2020-12-15 06:09:21.795007467,,5476.0,,
2020-12-15 06:09:22.889190197,,,,1214.0
2020-12-15 06:09:26.916810751,,5526.0,,
2020-12-15 06:09:27.966557503,,,,1231.0
2020-12-15 06:09:31.984171391,,5591.0,,
2020-12-15 06:09:33.057823181,,,,1246.0
