timestamp,Эхо Москвы
2020-11-28 11:06:14.278518677,1301
2020-11-28 11:06:19.329903603,1184
2020-11-28 11:06:24.407688141,960
2020-11-28 11:06:29.469857454,733
2020-11-28 11:06:34.525575161,632
2020-11-28 11:06:39.581184864,804
2020-11-28 11:06:44.670693874,962
2020-11-28 11:06:49.731080532,1058
2020-11-28 11:06:54.790474415,1101
2020-11-28 11:06:59.855026484,1106
2020-11-28 11:07:04.920521259,1128
2020-11-28 11:07:09.972279310,1136
2020-11-28 11:07:15.026026011,1164
2020-11-28 11:07:20.083199501,1165
2020-11-28 11:07:25.146587610,1176
2020-11-28 11:07:30.201830149,1201
2020-11-28 11:07:35.271963358,1230
2020-11-28 11:07:40.332273006,1258
2020-11-28 11:07:45.398516178,1301
2020-11-28 11:07:50.451948404,1350
2020-11-28 11:07:55.519940853,1398
2020-11-28 11:08:00.586463213,1454
2020-11-28 11:08:05.665118217,1496
2020-11-28 11:08:10.721580029,1546
2020-11-28 11:08:15.786000729,1607
2020-11-28 11:08:20.845607519,1650
2020-11-28 11:08:25.908641815,1693
2020-11-28 11:08:30.975773096,1743
2020-11-28 11:08:36.038138628,1794
2020-11-28 11:08:41.094606400,1846
2020-11-28 11:08:46.151961803,1886
2020-11-28 11:08:51.221287489,1921
2020-11-28 11:08:56.284440756,1942
2020-11-28 11:09:01.350521564,1989
2020-11-28 11:09:06.401527882,2021
2020-11-28 11:09:11.462114811,2044
2020-11-28 11:09:16.542882919,2080
2020-11-28 11:09:21.601651907,2116
2020-11-28 11:09:26.665652752,2147
2020-11-28 11:09:31.723941326,2177
2020-11-28 11:09:36.802964926,2201
2020-11-28 11:09:41.856958151,2215
2020-11-28 11:09:46.919184685,2264
2020-11-28 11:09:51.985465288,2290
2020-11-28 11:09:57.039357185,2326
2020-11-28 11:10:02.103847504,2374
2020-11-28 11:10:07.174793959,2374
2020-11-28 11:10:12.228223085,2412
2020-11-28 11:10:17.290777445,2438
2020-11-28 11:10:22.353141308,2455
2020-11-28 11:10:27.406258106,2530
2020-11-28 11:10:32.475311279,2530
2020-11-28 11:10:37.543862581,2564
2020-11-28 11:10:42.613885641,2564
2020-11-28 11:10:47.676273346,2589
2020-11-28 11:10:52.733380556,2620
2020-11-28 11:10:57.801116228,2651
2020-11-28 11:11:02.877087593,2674
2020-11-28 11:11:07.948167562,2688
2020-11-28 11:11:13.004031181,2721
2020-11-28 11:11:18.063904762,2740
2020-11-28 11:11:23.122663975,2740
2020-11-28 11:11:28.188459873,2783
2020-11-28 11:11:33.257202625,2799
2020-11-28 11:11:38.314714432,2799
2020-11-28 11:11:43.379420519,2849
2020-11-28 11:11:48.459628582,2868
2020-11-28 11:11:53.524310827,2885
2020-11-28 11:11:58.587227583,2911
2020-11-28 11:12:03.655541420,2932
2020-11-28 11:12:08.721569061,2958
2020-11-28 11:12:13.779427290,2991
2020-11-28 11:12:18.841528654,3019
2020-11-28 11:12:23.913343906,3041
2020-11-28 11:12:28.979468584,3064
2020-11-28 11:12:34.039481163,3094
2020-11-28 11:12:39.100282907,3117
2020-11-28 11:12:44.158280134,3150
2020-11-28 11:12:49.213671446,3177
2020-11-28 11:12:54.279810190,3210
2020-11-28 11:12:59.344332457,3249
2020-11-28 11:13:04.426908970,3273
2020-11-28 11:13:09.490379333,3285
2020-11-28 11:13:14.542653799,3310
2020-11-28 11:13:19.606309891,3335
2020-11-28 11:13:24.658787489,3363
2020-11-28 11:13:29.715226650,3383
2020-11-28 11:13:34.788479567,3401
2020-11-28 11:13:39.844652891,3416
2020-11-28 11:13:44.905414343,3435
2020-11-28 11:13:49.970505953,3458
2020-11-28 11:13:55.032367468,3469
2020-11-28 11:14:00.094700098,3502
2020-11-28 11:14:05.169007063,3532
2020-11-28 11:14:10.232164145,3548
2020-11-28 11:14:15.294816494,3579
2020-11-28 11:14:20.349359989,3614
2020-11-28 11:14:25.408223391,3633
2020-11-28 11:14:30.478591442,3670
2020-11-28 11:14:35.536509751,3692
2020-11-28 11:14:40.613212585,3714
2020-11-28 11:14:45.674078465,3737
2020-11-28 11:14:50.738693476,3749
2020-11-28 11:14:55.792307138,3758
2020-11-28 11:15:00.854560852,3776
2020-11-28 11:15:05.905443668,3797
2020-11-28 11:15:10.971706152,3824
2020-11-28 11:15:16.035083532,3869
2020-11-28 11:15:21.098614931,3895
2020-11-28 11:15:26.155202627,3902
2020-11-28 11:15:31.222439528,3922
2020-11-28 11:15:36.285881042,3950
2020-11-28 11:15:41.345946074,3972
2020-11-28 11:15:46.399974108,4004
2020-11-28 11:15:51.467201471,4019
2020-11-28 11:15:56.547300816,4027
2020-11-28 11:16:01.612599134,4047
2020-11-28 11:16:06.676116228,4066
2020-11-28 11:16:11.734316349,4065
2020-11-28 11:16:16.790570498,4084
2020-11-28 11:16:21.846221447,4128
2020-11-28 11:16:26.903048992,4153
2020-11-28 11:16:31.969848394,4176
2020-11-28 11:16:37.035622120,4214
2020-11-28 11:16:42.094522953,4214
2020-11-28 11:16:47.151030540,4259
2020-11-28 11:16:52.211832762,4277
2020-11-28 11:16:57.286599398,4313
2020-11-28 11:17:02.345873356,4313
2020-11-28 11:17:07.402361393,4349
2020-11-28 11:17:12.470144987,4376
2020-11-28 11:17:17.529518603,4398
2020-11-28 11:17:22.584265947,4403
2020-11-28 11:17:27.649479389,4430
2020-11-28 11:17:32.715950966,4445
2020-11-28 11:17:37.779917479,4465
2020-11-28 11:17:42.842393875,4499
2020-11-28 11:17:47.907243490,4519
2020-11-28 11:17:52.991038561,4518
2020-11-28 11:17:58.062673330,4536
2020-11-28 11:18:03.125732899,4553
2020-11-28 11:18:08.193139553,4548
2020-11-28 11:18:13.258325576,4561
2020-11-28 11:18:18.333292723,4579
2020-11-28 11:18:23.386078596,4598
2020-11-28 11:18:28.444659233,4632
2020-11-28 11:18:33.507051468,4655
2020-11-28 11:18:38.575705528,4662
2020-11-28 11:18:43.631604671,4686
2020-11-28 11:18:48.695846796,4706
2020-11-28 11:18:53.754426479,4727
2020-11-28 11:18:58.816410542,4740
2020-11-28 11:19:03.880696774,4751
2020-11-28 11:19:08.950616360,4751
2020-11-28 11:19:14.019015789,4776
2020-11-28 11:19:19.074258089,4788
2020-11-28 11:19:24.135233641,4801
2020-11-28 11:19:29.191930056,4832
2020-11-28 11:19:34.248290777,4832
2020-11-28 11:19:39.311468601,4862
2020-11-28 11:19:44.376184225,4878
2020-11-28 11:19:49.441206217,4895
2020-11-28 11:19:54.498960972,4902
2020-11-28 11:19:59.559958696,4938
2020-11-28 11:20:04.666108608,4963
2020-11-28 11:20:09.725098372,4969
2020-11-28 11:20:14.789289951,4986
2020-11-28 11:20:19.859253407,5008
2020-11-28 11:20:24.948533297,5002
2020-11-28 11:20:30.012891293,5023
2020-11-28 11:20:35.070836782,5036
2020-11-28 11:20:40.137300491,5043
2020-11-28 11:20:45.193910599,5064
2020-11-28 11:20:50.268126011,5068
2020-11-28 11:20:55.333409786,5064
2020-11-28 11:21:00.395437241,5075
2020-11-28 11:21:05.459462404,5078
2020-11-28 11:21:10.517224072,5074
2020-11-28 11:21:15.573431492,5109
2020-11-28 11:21:20.637653589,5128
2020-11-28 11:21:25.703971386,5137
2020-11-28 11:21:30.758497953,5165
2020-11-28 11:21:35.821959496,5197
2020-11-28 11:21:40.890340090,5201
2020-11-28 11:21:45.952987432,5232
2020-11-28 11:21:51.019260883,5254
2020-11-28 11:21:56.103777885,5251
2020-11-28 11:22:01.187663317,5269
2020-11-28 11:22:06.252274989,5278
2020-11-28 11:22:11.333729982,5280
2020-11-28 11:22:16.398326159,5287
2020-11-28 11:22:21.466506243,5300
2020-11-28 11:22:26.519543647,5300
2020-11-28 11:22:31.595396757,5319
2020-11-28 11:22:36.660552502,5354
2020-11-28 11:22:41.730355501,5368
2020-11-28 11:22:46.800967216,5384
2020-11-28 11:22:51.867750168,5393
2020-11-28 11:22:56.947781563,5398
2020-11-28 11:23:02.006912470,5416
2020-11-28 11:23:07.077775955,5434
2020-11-28 11:23:12.147778749,5454
2020-11-28 11:23:17.209683657,5454
2020-11-28 11:23:22.268277645,5465
2020-11-28 11:23:27.333623409,5480
2020-11-28 11:23:32.391806126,5501
2020-11-28 11:23:37.446997166,5501
2020-11-28 11:23:42.509957314,5521
2020-11-28 11:23:47.572551489,5547
2020-11-28 11:23:52.636407375,5547
2020-11-28 11:23:57.699936390,5579
2020-11-28 11:24:02.766744614,5600
2020-11-28 11:24:07.826932430,5600
2020-11-28 11:24:12.885072231,5599
2020-11-28 11:24:17.947178602,5629
2020-11-28 11:24:23.009047031,5631
2020-11-28 11:24:28.068347454,5648
2020-11-28 11:24:33.123800516,5675
2020-11-28 11:24:38.191385508,5682
2020-11-28 11:24:43.254984617,5690
2020-11-28 11:24:48.321159840,5704
2020-11-28 11:24:53.381943226,5717
2020-11-28 11:24:58.454448938,5726
2020-11-28 11:25:03.513236045,5738
2020-11-28 11:25:08.573163271,5734
2020-11-28 11:25:13.634192944,5757
2020-11-28 11:25:18.699838400,5776
2020-11-28 11:25:23.758272409,5784
2020-11-28 11:25:28.812930107,5799
2020-11-28 11:25:33.870421171,5823
2020-11-28 11:25:38.937584162,5835
2020-11-28 11:25:43.991175890,5846
2020-11-28 11:25:49.053119421,5864
2020-11-28 11:25:54.135592699,5879
2020-11-28 11:25:59.202125788,5903
2020-11-28 11:26:04.269898415,5923
2020-11-28 11:26:09.329456806,5939
2020-11-28 11:26:14.394632816,5941
2020-11-28 11:26:19.450199366,5949
2020-11-28 11:26:24.510933875,5944
2020-11-28 11:26:29.577099323,5957
2020-11-28 11:26:34.645431042,5974
2020-11-28 11:26:39.705942631,5986
2020-11-28 11:26:44.773154736,6001
2020-11-28 11:26:49.836756945,6023
2020-11-28 11:26:54.898492098,6034
2020-11-28 11:26:59.960534573,6042
2020-11-28 11:27:05.036419630,6056
2020-11-28 11:27:10.103283644,6075
2020-11-28 11:27:15.174759150,6080
2020-11-28 11:27:20.235639334,6094
2020-11-28 11:27:25.294293880,6099
2020-11-28 11:27:30.356896400,6116
2020-11-28 11:27:35.432925701,6136
2020-11-28 11:27:40.498258114,6152
2020-11-28 11:27:45.560736418,6178
2020-11-28 11:27:50.625931501,6187
2020-11-28 11:27:55.701240778,6196
2020-11-28 11:28:00.755400658,6203
2020-11-28 11:28:05.814872026,6242
2020-11-28 11:28:10.880492210,6262
2020-11-28 11:28:15.950750589,6281
2020-11-28 11:28:21.017520428,6285
