timestamp,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2021-01-07 06:08:08.419487238,,,367.0
2021-01-07 06:08:18.609547377,,,402.0
2021-01-07 06:08:28.965580225,,,428.0
2021-01-07 06:08:34.071110487,,,438.0
2021-01-07 06:08:39.153424740,,,450.0
2021-01-07 06:08:44.257649899,,,460.0
2021-01-07 06:08:49.326081514,,,472.0
2021-01-07 06:08:54.424126625,,,483.0
2021-01-07 06:08:59.491077423,,,495.0
2021-01-07 06:09:04.605535269,,,508.0
2021-01-07 06:09:09.686486006,,,520.0
2021-01-07 06:09:14.799152851,,,527.0
2021-01-07 06:09:19.884413481,,,540.0
2021-01-07 06:09:30.041411638,,,571.0
2021-01-07 06:09:35.163041115,,,591.0
2021-01-07 06:09:40.231869459,,,596.0
2021-01-07 06:09:45.317301750,,,607.0
2021-01-07 06:09:55.454935789,,,626.0
2021-01-07 06:10:00.523918867,,,638.0
2021-01-07 06:10:05.591991186,,,647.0
2021-01-07 06:10:10.662174463,,,655.0
2021-01-07 06:10:15.759765148,,,662.0
2021-01-07 06:10:20.837925911,,,669.0
2021-01-07 06:10:25.906510830,,,673.0
2021-01-07 06:10:30.985892534,,,682.0
2021-01-07 06:10:36.094306469,,,688.0
2021-01-07 06:10:41.160819054,,,697.0
2021-01-07 06:10:46.228878498,,,701.0
2021-01-07 06:10:51.383425236,,,714.0
2021-01-07 06:10:56.450689316,,,721.0
2021-01-07 06:11:01.531488419,,,729.0
2021-01-07 06:11:06.598367214,,,733.0
2021-01-07 06:11:11.672552824,,,738.0
2021-01-07 06:11:16.742202044,,,739.0
2021-01-07 06:11:21.854467630,,,745.0
2021-01-07 06:11:31.961767912,,,774.0
2021-01-07 06:11:37.034426212,,,786.0
2021-01-07 06:11:42.110507250,,,789.0
2021-01-07 06:11:47.176805019,,,797.0
2021-01-07 06:11:52.274751663,,,804.0
2021-01-07 06:11:57.354017019,,,823.0
2021-01-07 06:12:02.419196606,,,823.0
2021-01-07 06:12:07.480201244,,,838.0
2021-01-07 06:12:17.667486429,,,858.0
2021-01-07 06:12:22.732545376,,,858.0
2021-01-07 06:12:32.852962494,,,890.0
2021-01-07 06:12:42.961590528,,,893.0
2021-01-07 06:12:48.033559561,,,906.0
2021-01-07 06:12:53.097190857,,,911.0
2021-01-07 06:12:58.169256449,,,920.0
2021-01-07 06:13:03.303524017,,,928.0
2021-01-07 06:13:08.366406202,,,932.0
2021-01-07 06:13:18.512612580,,,968.0
2021-01-07 06:13:23.596734524,,,986.0
2021-01-07 06:13:28.664011002,,,993.0
2021-01-07 06:13:33.765921116,,,1010.0
2021-01-07 06:13:43.881232500,,,1022.0
2021-01-07 06:13:48.945526838,,,1031.0
2021-01-07 06:13:54.029437542,,,1042.0
2021-01-07 06:13:59.095245600,,,1051.0
2021-01-07 06:14:04.162966967,,,1057.0
2021-01-07 06:14:14.276341438,,,1071.0
2021-01-07 06:14:19.348732948,,,1081.0
2021-01-07 06:14:24.427304506,,,1088.0
2021-01-07 06:14:29.495521784,,,1088.0
2021-01-07 06:14:34.574120760,,,1095.0
2021-01-07 06:14:39.643368006,,,1106.0
2021-01-07 06:14:49.789904594,,,1114.0
2021-01-07 06:14:54.896432400,,,1119.0
2021-01-07 06:14:59.965303421,,,1127.0
2021-01-07 06:15:05.072783709,,,1127.0
2021-01-07 06:15:10.153017521,,,1137.0
2021-01-07 06:15:15.232878923,,,1152.0
2021-01-07 06:15:20.297877312,,,1163.0
2021-01-07 06:15:25.366739511,,,1172.0
2021-01-07 06:15:30.440164566,,,1184.0
2021-01-07 06:15:35.510149002,,,1193.0
2021-01-07 06:15:40.578958511,,,1197.0
2021-01-07 06:15:45.655033112,,,1206.0
2021-01-07 06:15:55.786857128,,,1232.0
2021-01-07 06:16:00.846760511,,,1241.0
2021-01-07 06:16:05.920039177,,,1246.0
2021-01-07 06:16:10.998588085,,,1251.0
2021-01-07 06:16:16.081321478,,,1261.0
