timestamp,Соловьёв LIVE,Эхо Москвы
2021-01-19 06:01:15.367827654,692.0,
2021-01-19 06:01:25.513090849,920.0,
2021-01-19 06:01:35.689646244,1120.0,
2021-01-19 06:01:55.933543444,1373.0,
2021-01-19 06:02:31.455195427,1907.0,
2021-01-19 06:02:51.750751257,2204.0,
2021-01-19 06:02:56.861606836,2273.0,
2021-01-19 06:03:01.932012558,2347.0,
2021-01-19 06:03:07.039148808,2419.0,
2021-01-19 06:03:22.255705357,2613.0,
2021-01-19 06:03:27.323969841,2733.0,
2021-01-19 06:03:47.617840528,2935.0,
2021-01-19 06:03:57.770546436,3036.0,
2021-01-19 06:04:02.882782698,3076.0,
2021-01-19 06:05:18.269361258,,626.0
2021-01-19 06:05:19.002924204,3861.0,
2021-01-19 06:05:33.527651072,,342.0
2021-01-19 06:05:34.225536585,4056.0,
2021-01-19 06:05:39.302021027,4085.0,
2021-01-19 06:05:54.518522739,4292.0,
2021-01-19 06:05:59.625834942,4364.0,
2021-01-19 06:06:09.792230368,4462.0,
2021-01-19 06:06:19.185046673,,570.0
2021-01-19 06:06:25.051563978,4700.0,
2021-01-19 06:06:50.376461029,5008.0,
2021-01-19 06:06:59.787261248,,877.0
2021-01-19 06:07:15.741062641,5294.0,
2021-01-19 06:07:36.036379576,5544.0,
2021-01-19 06:07:40.445443153,,1083.0
2021-01-19 06:07:55.705796003,,1170.0
2021-01-19 06:08:11.565798998,6024.0,
2021-01-19 06:08:15.964986563,,1294.0
2021-01-19 06:08:26.793181419,6288.0,
2021-01-19 06:09:07.379504442,6862.0,
2021-01-19 06:09:16.848626852,,1631.0
2021-01-19 06:09:17.527939558,7018.0,
2021-01-19 06:09:42.231689453,,1738.0
2021-01-19 06:09:52.379658699,,1771.0
2021-01-19 06:09:53.044966698,7617.0,
2021-01-19 06:09:57.489399910,,1791.0
2021-01-19 06:09:58.115590811,7617.0,
2021-01-19 06:10:12.707355499,,1827.0
2021-01-19 06:10:13.346439362,7825.0,
2021-01-19 06:10:22.888461590,,1883.0
2021-01-19 06:10:23.485851049,7861.0,
2021-01-19 06:10:33.626993656,7964.0,
2021-01-19 06:10:48.289091349,,1966.0
2021-01-19 06:10:53.914384604,8228.0,
2021-01-19 06:10:58.439400673,,2017.0
2021-01-19 06:11:08.558100700,,2048.0
2021-01-19 06:11:13.622349501,,2071.0
2021-01-19 06:11:29.420188189,8539.0,
2021-01-19 06:11:39.557277918,8712.0,
2021-01-19 06:11:49.112325191,,2256.0
2021-01-19 06:11:54.190223932,,2279.0
2021-01-19 06:12:10.009338140,8980.0,
2021-01-19 06:12:30.306766748,9214.0,
2021-01-19 06:12:34.770992041,,2478.0
2021-01-19 06:13:00.752816916,9520.0,
2021-01-19 06:13:05.816905260,9562.0,
2021-01-19 06:13:20.363665819,,2675.0
2021-01-19 06:13:36.255509615,9856.0,
2021-01-19 06:13:46.411780357,9938.0,
2021-01-19 06:13:50.829421520,,2793.0
2021-01-19 06:13:51.487659454,9990.0,
2021-01-19 06:13:55.938431025,,2823.0
2021-01-19 06:14:06.129564762,,2883.0
2021-01-19 06:14:06.711639404,10144.0,
2021-01-19 06:14:16.309399128,,2925.0
2021-01-19 06:14:42.239961624,10500.0,
2021-01-19 06:14:52.389272690,10597.0,
2021-01-19 06:14:57.461035490,10651.0,
2021-01-19 06:15:01.873901844,,3133.0
2021-01-19 12:00:10.732429504,,169.0
2021-01-19 12:00:36.146237612,,273.0
2021-01-19 12:00:41.222553015,,273.0
2021-01-19 12:00:46.288501501,,296.0
2021-01-19 12:01:06.588144541,,371.0
2021-01-19 12:01:42.074951649,,503.0
2021-01-19 12:02:37.894660234,,614.0
2021-01-19 12:03:33.725904465,,734.0
2021-01-19 12:03:54.016095400,,759.0
2021-01-19 12:03:59.083282232,,765.0
2021-01-19 12:04:04.163725138,,782.0
2021-01-19 12:04:24.423495531,,820.0
2021-01-19 12:04:44.684032440,,862.0
2021-01-19 12:05:30.342139244,,1011.0
2021-01-19 12:05:45.605757952,,1020.0
2021-01-19 12:05:55.717446089,,1049.0
