timestamp,Телеканал Дождь,Эхо Москвы
2020-11-04 05:08:09.912130594,,93.0
2020-11-04 05:08:14.983623028,,98.0
2020-11-04 05:08:20.043222666,,105.0
2020-11-04 05:08:25.099623203,,108.0
2020-11-04 05:08:30.158418894,,115.0
2020-11-04 05:08:35.215115786,,118.0
2020-11-04 05:08:40.289334536,,119.0
2020-11-04 05:08:45.357369423,,121.0
2020-11-04 05:08:50.422073126,,126.0
2020-11-04 05:08:55.479466915,,131.0
2020-11-04 05:09:00.534552574,,136.0
2020-11-04 05:09:05.592370033,,136.0
2020-11-04 05:09:10.648374319,,136.0
2020-11-04 05:09:15.711110592,,139.0
2020-11-04 05:09:20.772107840,,140.0
2020-11-04 05:09:25.831364155,,149.0
2020-11-04 05:09:30.892511845,,150.0
2020-11-04 05:09:35.951162577,,153.0
2020-11-04 05:09:41.011045456,,156.0
2020-11-04 05:09:46.078031778,,161.0
2020-11-04 05:09:51.132905959,,168.0
2020-11-04 05:09:56.201239824,,175.0
2020-11-04 05:10:01.260195016,,177.0
2020-11-04 05:10:06.319630623,,177.0
2020-11-04 05:10:11.376389265,,177.0
2020-11-04 05:10:16.443316698,,179.0
2020-11-04 05:10:21.508023024,,182.0
2020-11-04 05:10:26.571705580,,186.0
2020-11-04 05:10:31.626329422,,192.0
2020-11-04 05:10:36.686990499,,193.0
2020-11-04 05:10:41.778972149,,194.0
2020-11-04 05:10:46.844294548,,196.0
2020-11-04 05:10:51.901167870,,199.0
2020-11-04 05:10:56.970735550,,202.0
2020-11-04 05:11:02.027313232,,206.0
2020-11-04 05:11:07.088526487,,211.0
2020-11-04 05:11:12.152092695,,207.0
2020-11-04 05:11:17.205200911,,211.0
2020-11-04 05:11:22.268275498,,211.0
2020-11-04 05:11:27.333146572,,216.0
2020-11-04 05:11:32.392830372,,219.0
2020-11-04 05:11:37.454936028,,220.0
2020-11-04 05:11:42.518340349,,227.0
2020-11-04 05:11:47.577304602,,234.0
2020-11-04 05:11:52.655570507,,234.0
2020-11-04 05:11:57.717051506,,248.0
2020-11-04 05:12:02.788758516,,253.0
2020-11-04 05:12:07.844042540,,253.0
2020-11-04 05:12:12.919075251,,258.0
2020-11-04 05:12:17.978899002,,258.0
2020-11-04 05:12:23.037953377,,257.0
2020-11-04 05:12:28.092605352,,261.0
2020-11-04 05:12:33.156946421,,261.0
2020-11-04 05:12:38.210460901,,263.0
2020-11-04 05:12:43.266971587,,265.0
2020-11-04 05:12:48.333663464,,269.0
2020-11-04 05:12:53.400457144,,270.0
2020-11-04 05:12:58.458610773,,276.0
2020-11-04 05:13:03.521947144,,285.0
2020-11-04 05:13:08.584271193,,288.0
2020-11-04 05:13:13.646469831,,290.0
2020-11-04 05:13:18.705715418,,297.0
2020-11-04 05:13:23.760976791,,304.0
2020-11-04 05:13:28.833951473,,306.0
2020-11-04 05:13:33.892068863,,307.0
2020-11-04 05:13:38.961481333,,308.0
2020-11-04 05:13:44.024734735,,315.0
2020-11-04 05:13:49.078762770,,313.0
2020-11-04 05:13:54.139756203,,314.0
2020-11-04 05:13:59.199733496,,322.0
2020-11-04 05:14:04.259754658,,325.0
2020-11-04 05:14:09.329218626,,327.0
2020-11-04 05:14:14.390304565,,333.0
2020-11-04 05:14:19.445336819,,336.0
2020-11-04 05:14:24.519711494,,339.0
2020-11-04 05:14:29.583771467,,338.0
2020-11-04 05:14:34.637900591,,336.0
2020-11-04 05:14:39.696518898,,345.0
2020-11-04 05:14:44.765472174,,350.0
2020-11-04 05:14:49.833166361,,349.0
2020-11-04 05:14:54.901095390,,354.0
2020-11-04 05:14:59.961475134,,360.0
2020-11-04 05:15:05.022664785,,366.0
2020-11-04 05:15:10.086352587,,370.0
2020-11-04 05:15:15.138376713,,374.0
2020-11-04 05:15:20.204217911,,379.0
2020-11-04 05:15:25.262409687,,378.0
2020-11-04 05:15:30.316302538,,384.0
2020-11-04 05:15:35.377407312,,399.0
2020-11-04 05:15:40.430976868,,412.0
2020-11-04 05:15:45.493271589,,414.0
2020-11-04 05:15:50.562603474,,417.0
2020-11-04 05:15:55.643344641,,416.0
2020-11-04 05:16:00.703469753,,423.0
2020-11-04 05:16:05.761962414,,432.0
2020-11-04 05:16:10.827881813,,435.0
2020-11-04 05:16:15.896723270,,441.0
2020-11-04 05:16:20.954701662,,452.0
2020-11-04 05:16:26.016414881,,457.0
2020-11-04 05:16:31.082116365,,461.0
2020-11-04 05:16:36.149968863,,462.0
2020-11-04 05:16:41.209550858,,460.0
2020-11-04 05:16:46.265373230,,463.0
2020-11-04 05:16:51.325982809,,470.0
2020-11-04 05:16:56.381944656,,476.0
2020-11-04 05:17:01.440128565,,480.0
2020-11-04 05:17:06.506019831,,478.0
2020-11-04 05:17:11.564211607,,478.0
