timestamp,Телеканал Дождь,Эхо Москвы
2020-12-11 06:06:13.654255152,,329.0
2020-12-11 06:06:18.768605947,,303.0
2020-12-11 06:06:23.845676899,,289.0
2020-12-11 06:06:28.947207451,,315.0
2020-12-11 06:06:34.018563986,,339.0
2020-12-11 06:06:39.121511936,,366.0
2020-12-11 06:06:44.195855141,,397.0
2020-12-11 06:06:49.313487530,,417.0
2020-12-11 06:06:54.383826733,,430.0
2020-12-11 06:06:59.488213539,,438.0
2020-12-11 06:07:04.556287527,,452.0
2020-12-11 06:07:09.664002657,,452.0
2020-12-11 06:07:14.743359089,,482.0
2020-12-11 06:07:19.855858803,,496.0
2020-12-11 06:07:24.928258896,,517.0
2020-12-11 06:07:30.036112785,,531.0
2020-12-11 06:07:35.096642494,,541.0
2020-12-11 06:07:40.201657772,,556.0
2020-12-11 06:07:45.275279522,,570.0
2020-12-11 06:07:50.414026499,,589.0
2020-12-11 06:07:55.478214025,,599.0
2020-12-11 06:08:00.583469868,,620.0
2020-12-11 06:08:05.644323826,,634.0
2020-12-11 06:08:10.753229380,,653.0
2020-12-11 06:08:15.817611933,,673.0
2020-12-11 06:08:20.919248343,,693.0
2020-12-11 06:08:25.991522551,,717.0
2020-12-11 06:08:31.095069408,,719.0
2020-12-11 06:08:36.154340506,,730.0
2020-12-11 06:08:41.252691031,,740.0
2020-12-11 06:08:46.323772669,,753.0
2020-12-11 06:08:51.432302237,,760.0
2020-12-11 06:08:56.515465497,,769.0
2020-12-11 06:09:01.622949123,,773.0
2020-12-11 06:09:06.691877604,,784.0
2020-12-11 06:09:11.756497383,,783.0
2020-12-11 06:09:16.823882341,,786.0
2020-12-11 06:09:21.937924385,,800.0
2020-12-11 06:09:27.001389503,,809.0
2020-12-11 06:09:32.105427504,,816.0
2020-12-11 06:09:37.174803495,,827.0
2020-12-11 06:09:42.278025627,,855.0
2020-12-11 06:09:47.346042633,,867.0
2020-12-11 06:09:52.452601671,,880.0
2020-12-11 06:09:57.584957123,,890.0
2020-12-11 06:10:02.649915934,,890.0
