timestamp,Телеканал Дождь,Эхо Москвы
2021-01-05 06:06:17.748696089,,361.0
2021-01-05 06:06:22.852336407,,361.0
2021-01-05 06:06:27.922507524,,378.0
2021-01-05 06:06:33.024508715,,388.0
2021-01-05 06:06:38.094815969,,398.0
2021-01-05 06:06:43.189136982,,412.0
2021-01-05 06:06:48.256413459,,424.0
2021-01-05 06:06:58.397246599,,444.0
2021-01-05 06:07:03.469035864,,459.0
2021-01-05 06:07:08.528739929,,476.0
2021-01-05 06:07:13.622758865,,495.0
2021-01-05 06:07:18.688023806,,514.0
2021-01-05 06:07:23.799605608,,529.0
2021-01-05 06:07:28.859953880,,540.0
2021-01-05 06:07:33.963138103,,562.0
2021-01-05 06:07:39.025770426,,576.0
2021-01-05 06:07:44.129555464,,589.0
2021-01-05 06:07:49.188146591,,602.0
2021-01-05 06:07:54.295753956,,608.0
2021-01-05 06:07:59.356860638,,608.0
2021-01-05 06:08:04.453074694,,621.0
2021-01-05 06:08:14.554671526,,642.0
2021-01-05 06:08:19.626046658,,657.0
2021-01-05 06:08:24.726380587,,668.0
2021-01-05 06:08:29.799315453,,678.0
2021-01-05 06:08:34.903458118,,686.0
2021-01-05 06:08:39.966417074,,700.0
2021-01-05 06:08:45.063798904,,704.0
2021-01-05 06:08:50.131318569,,709.0
2021-01-05 06:08:55.230673313,,719.0
2021-01-05 06:09:00.301599026,,723.0
2021-01-05 06:09:05.369445562,,729.0
2021-01-05 06:09:15.504557133,,744.0
2021-01-05 06:09:20.566917658,,758.0
2021-01-05 06:09:25.661549330,,764.0
2021-01-05 06:09:30.728599072,,770.0
2021-01-05 06:09:35.845040083,,780.0
2021-01-05 06:09:45.996387482,,792.0
2021-01-05 06:09:51.060124397,,800.0
2021-01-05 06:10:01.208959103,,824.0
2021-01-05 06:10:11.390776157,,831.0
2021-01-05 06:10:16.498328209,,839.0
2021-01-05 06:10:21.568387508,,853.0
2021-01-05 06:10:26.682390451,,858.0
2021-01-05 06:10:31.826188087,,871.0
2021-01-05 06:10:36.899304628,,888.0
2021-01-05 06:10:41.972491980,,898.0
2021-01-05 06:10:47.039000511,,901.0
2021-01-05 06:10:52.144481421,,901.0
2021-01-05 06:10:57.221492767,,898.0
2021-01-05 06:11:02.329406738,,895.0
2021-01-05 06:11:07.392424107,,900.0
2021-01-05 06:11:12.511227846,,914.0
2021-01-05 06:11:17.582171440,,922.0
2021-01-05 06:11:22.693678617,,926.0
2021-01-05 06:11:27.762715340,,931.0
2021-01-05 06:11:32.826081991,,947.0
2021-01-05 06:11:37.896992683,,954.0
2021-01-05 06:11:42.998951674,,963.0
2021-01-05 06:11:48.080574512,,973.0
2021-01-05 06:11:58.256568670,,987.0
2021-01-05 06:12:03.362762451,,997.0
2021-01-05 06:12:08.424177408,,1001.0
2021-01-05 06:12:13.527574777,,1002.0
2021-01-05 06:12:18.596577644,,1004.0
2021-01-05 06:12:23.703720570,,1006.0
2021-01-05 06:12:28.769016027,,1003.0
2021-01-05 06:12:33.875536442,,1011.0
2021-01-05 06:12:38.946340799,,1026.0
2021-01-05 06:12:44.049643040,,1025.0
2021-01-05 06:12:54.202840805,,1036.0
2021-01-05 06:12:59.266984224,,1044.0
2021-01-05 06:13:04.367640495,,1043.0
2021-01-05 06:13:09.437574863,,1052.0
2021-01-05 06:13:19.629573345,,1065.0
2021-01-05 06:13:24.732017517,,1075.0
2021-01-05 06:13:34.879737377,,1098.0
2021-01-05 06:13:39.942942858,,1100.0
2021-01-05 06:13:45.052697420,,1099.0
2021-01-05 06:13:50.114317656,,1097.0
2021-01-05 06:13:55.212533712,,1098.0
2021-01-05 06:14:00.291777849,,1095.0
2021-01-05 06:14:05.397766352,,1096.0
2021-01-05 06:14:15.539535046,,1127.0
2021-01-05 06:14:25.692612410,,1129.0
2021-01-05 06:14:30.757961988,,1137.0
2021-01-05 06:14:35.865192652,,1147.0
2021-01-05 06:14:40.930820465,,1150.0
2021-01-05 06:14:45.993080139,,1155.0
2021-01-05 06:14:51.058982849,,1160.0
2021-01-05 06:14:56.162608624,,1164.0
2021-01-05 06:15:01.228456020,,1168.0
2021-01-05 06:15:06.337165833,,1179.0
2021-01-05 06:15:16.490728617,,1198.0
2021-01-05 06:15:21.552528858,,1206.0
2021-01-05 11:59:09.986586571,,222.0
2021-01-05 11:59:15.111397505,,224.0
2021-01-05 11:59:20.198288441,,226.0
2021-01-05 11:59:25.303323507,,207.0
2021-01-05 11:59:30.369882345,,168.0
2021-01-05 11:59:35.440052986,,136.0
2021-01-05 11:59:40.510888099,,143.0
2021-01-05 11:59:45.624374390,,169.0
2021-01-05 11:59:50.734035969,,197.0
2021-01-05 11:59:55.807220221,,207.0
2021-01-05 12:00:00.918636799,,223.0
2021-01-05 12:00:05.984035492,,241.0
2021-01-05 12:00:11.065536499,,261.0
2021-01-05 12:00:16.130308628,,272.0
2021-01-05 12:00:21.202329397,,289.0
2021-01-05 12:00:26.268906355,,301.0
2021-01-05 12:00:31.379872561,,319.0
2021-01-05 12:00:36.449913502,,335.0
2021-01-05 12:00:41.558473349,,359.0
2021-01-05 12:00:46.641211510,,371.0
2021-01-05 12:00:51.753104210,,381.0
2021-01-05 12:00:56.824937582,,397.0
2021-01-05 12:01:01.931760073,,420.0
2021-01-05 12:01:06.998984575,,432.0
2021-01-05 12:01:12.114354610,,446.0
2021-01-05 12:01:17.189721107,,446.0
2021-01-05 12:01:22.306471109,,462.0
2021-01-05 12:01:32.458009005,,491.0
2021-01-05 12:01:37.542400599,,496.0
2021-01-05 12:01:42.617406130,,496.0
2021-01-05 12:01:47.696411848,,506.0
2021-01-05 12:01:52.807255507,,530.0
2021-01-05 12:02:02.947593451,,557.0
2021-01-05 12:02:08.006995440,,562.0
2021-01-05 12:02:13.143738508,,570.0
2021-01-05 12:02:18.215199947,,583.0
2021-01-05 12:02:23.338940144,,595.0
2021-01-05 12:02:33.487473488,,613.0
2021-01-05 12:02:38.556809902,,621.0
2021-01-05 12:02:43.665321589,,641.0
2021-01-05 12:02:48.736361027,,656.0
2021-01-05 12:02:53.844320536,,658.0
2021-01-05 12:02:58.919191122,,666.0
2021-01-05 12:03:04.019338131,,680.0
2021-01-05 12:03:09.106552601,,688.0
2021-01-05 12:03:14.218457460,,710.0
2021-01-05 12:03:19.286724329,,724.0
2021-01-05 12:03:24.358654499,,722.0
2021-01-05 12:03:29.440476894,,724.0
2021-01-05 12:03:34.548226595,,733.0
2021-01-05 12:03:39.613016129,,738.0
2021-01-05 12:03:44.724902630,,748.0
2021-01-05 12:03:54.877249479,,779.0
2021-01-05 12:03:59.947915316,,786.0
2021-01-05 12:04:05.072527885,,793.0
2021-01-05 12:04:10.145624399,,797.0
2021-01-05 12:04:15.259541511,,801.0
2021-01-05 12:04:20.322752237,,805.0
2021-01-05 12:04:35.563895464,,812.0
2021-01-05 12:04:40.634492159,,822.0
2021-01-05 12:04:45.749028206,,828.0
2021-01-05 12:04:50.838122129,,843.0
2021-01-05 12:04:55.903011799,,843.0
2021-01-05 12:05:00.975420475,,849.0
2021-01-05 12:05:06.085065126,,857.0
2021-01-05 12:05:11.166493893,,861.0
2021-01-05 12:05:21.343565941,,868.0
2021-01-05 12:05:26.454830170,,870.0
2021-01-05 12:05:31.517544746,,867.0
2021-01-05 12:05:36.626503468,,876.0
2021-01-05 12:05:41.699424505,,882.0
2021-01-05 12:05:46.817706108,,884.0
2021-01-05 12:05:51.877600670,,891.0
2021-01-05 12:06:07.126684903,,906.0
2021-01-05 12:06:12.198374510,,920.0
2021-01-05 12:06:22.381294489,,937.0
2021-01-05 12:06:37.598038435,,939.0
2021-01-05 12:06:42.667666435,,966.0
2021-01-05 12:06:47.765053988,,972.0
2021-01-05 12:06:52.836694717,,977.0
2021-01-05 12:06:57.949300051,,977.0
2021-01-05 12:07:03.027875662,,996.0
2021-01-05 12:07:08.130943537,,1009.0
2021-01-05 12:07:13.199704409,,1014.0
2021-01-05 12:07:18.267849922,,1022.0
2021-01-05 12:07:23.381754398,,1036.0
2021-01-05 12:07:28.457772970,,1043.0
2021-01-05 12:07:33.566630363,,1060.0
2021-01-05 12:07:38.644772530,,1068.0
2021-01-05 12:07:43.714206457,,1076.0
2021-01-05 12:07:48.781446695,,1081.0
2021-01-05 12:07:58.936871529,,1101.0
2021-01-05 12:08:04.063526630,,1110.0
2021-01-05 12:08:09.131235123,,1115.0
2021-01-05 12:08:14.244571447,,1110.0
2021-01-05 12:08:24.379775047,,1124.0
2021-01-05 12:08:29.472074986,,1125.0
2021-01-05 12:08:34.579027891,,1128.0
2021-01-05 12:08:39.647597075,,1122.0
2021-01-05 12:08:44.746868849,,1140.0
2021-01-05 12:08:49.823008776,,1147.0
2021-01-05 12:08:54.932555199,,1148.0
2021-01-05 12:08:59.995664358,,1158.0
2021-01-05 12:09:05.104786634,,1160.0
2021-01-05 12:09:15.263759136,,1169.0
2021-01-05 12:09:20.326101542,,1176.0
2021-01-05 12:09:25.398860455,,1186.0
2021-01-05 12:09:30.462460041,,1188.0
2021-01-05 12:09:35.575844526,,1191.0
2021-01-05 12:09:40.646623373,,1193.0
2021-01-05 12:09:45.756769419,,1197.0
2021-01-05 12:09:50.828700542,,1198.0
2021-01-05 12:09:55.934481382,,1203.0
2021-01-05 12:10:00.998479366,,1210.0
2021-01-05 12:10:06.069077492,,1222.0
2021-01-05 12:10:11.142307043,,1232.0
2021-01-05 12:10:16.220068455,,1243.0
2021-01-05 12:10:21.284466743,,1247.0
2021-01-05 12:10:26.392488956,,1246.0
2021-01-05 12:10:31.459665298,,1254.0
2021-01-05 12:10:36.574521542,,1260.0
2021-01-05 12:10:41.650425911,,1261.0
2021-01-05 12:10:46.756043673,,1259.0
2021-01-05 12:10:51.833084583,,1270.0
2021-01-05 12:10:56.944085598,,1270.0
2021-01-05 12:11:02.016353607,,1266.0
2021-01-05 12:11:07.089829445,,1273.0
2021-01-05 12:11:12.166410446,,1277.0
2021-01-05 12:11:17.285613298,,1277.0
2021-01-05 12:11:22.365358591,,1295.0
2021-01-05 12:11:32.561865330,,1295.0
2021-01-05 12:11:37.627355337,,1298.0
2021-01-05 12:11:42.695325136,,1302.0
2021-01-05 12:11:52.883563995,,1293.0
2021-01-05 12:11:57.988166332,,1292.0
2021-01-05 12:12:03.061338186,,1295.0
2021-01-05 12:12:08.125757932,,1308.0
2021-01-05 12:12:13.197448492,,1308.0
2021-01-05 12:12:28.451190710,,1315.0
2021-01-05 12:12:33.542202711,,1319.0
2021-01-05 12:12:38.641387463,,1318.0
2021-01-05 12:12:43.712867498,,1317.0
2021-01-05 12:12:48.817210197,,1326.0
2021-01-05 12:12:53.889084578,,1336.0
2021-01-05 12:12:58.977393866,,1337.0
2021-01-05 12:13:09.130709887,,1343.0
2021-01-05 12:13:14.202893019,,1349.0
2021-01-05 12:13:19.314778805,,1352.0
2021-01-05 12:13:29.459472179,,1354.0
2021-01-05 12:13:34.557031155,,1353.0
2021-01-05 12:13:39.672803879,,1369.0
2021-01-05 12:13:44.765506744,,1366.0
2021-01-05 12:13:49.871650696,,1367.0
2021-01-05 12:13:54.935068607,,1371.0
2021-01-05 12:14:00.053612471,,1381.0
2021-01-05 12:14:10.230247259,,1386.0
2021-01-05 12:14:15.312475920,,1382.0
2021-01-05 12:14:20.425304413,,1390.0
2021-01-05 12:14:25.491052628,,1397.0
2021-01-05 12:14:30.597201824,,1405.0
2021-01-05 12:14:35.670524359,,1420.0
2021-01-05 12:14:40.742262602,,1428.0
2021-01-05 12:14:45.814160824,,1431.0
2021-01-05 12:14:50.884484529,,1440.0
2021-01-05 12:14:55.997113466,,1436.0
2021-01-05 12:15:01.080551863,,1434.0
2021-01-05 12:15:06.162327290,,1442.0
2021-01-05 12:15:11.237021208,,1448.0
2021-01-05 12:15:16.346071243,,1453.0
2021-01-05 12:15:21.410503626,,1456.0
2021-01-05 12:15:36.666290760,,1466.0
2021-01-05 12:15:41.751335621,,1464.0
2021-01-05 12:15:46.863253593,,1470.0
2021-01-05 12:15:57.004451036,,1469.0
2021-01-05 12:16:02.068120241,,1474.0
2021-01-05 12:16:07.170421600,,1474.0
2021-01-05 12:16:12.238655329,,1483.0
2021-01-05 12:16:22.419994593,,1504.0
2021-01-05 12:16:27.611782312,,1520.0
2021-01-05 12:16:32.683307409,,1526.0
2021-01-05 12:16:37.762014389,,1527.0
2021-01-05 12:16:42.833354712,,1522.0
2021-01-05 12:16:47.950915337,,1519.0
2021-01-05 12:16:53.019988060,,1524.0
2021-01-05 12:16:58.127390862,,1525.0
2021-01-05 12:17:03.195080996,,1538.0
2021-01-05 12:17:08.304789543,,1539.0
2021-01-05 12:17:13.372311592,,1546.0
2021-01-05 12:17:18.447038174,,1540.0
2021-01-05 12:17:23.511290311,,1549.0
2021-01-05 12:17:28.575737000,,1548.0
2021-01-05 12:17:33.648576498,,1566.0
2021-01-05 12:17:38.719212532,,1569.0
2021-01-05 12:17:43.787643671,,1568.0
2021-01-05 12:17:48.869822025,,1574.0
2021-01-05 12:17:53.952226639,,1577.0
2021-01-05 12:17:59.056611300,,1578.0
2021-01-05 12:18:04.124700546,,1584.0
2021-01-05 12:18:09.231995583,,1600.0
2021-01-05 12:18:14.306811810,,1600.0
2021-01-05 12:18:19.413235188,,1611.0
2021-01-05 12:18:24.493908644,,1619.0
2021-01-05 12:18:29.575531483,,1622.0
2021-01-05 12:18:34.648955107,,1624.0
2021-01-05 12:18:39.728232145,,1629.0
2021-01-05 12:18:44.802936554,,1635.0
2021-01-05 12:18:49.905375004,,1647.0
2021-01-05 12:18:54.982566357,,1640.0
2021-01-05 12:19:00.088057518,,1641.0
2021-01-05 12:19:05.150959015,,1643.0
2021-01-05 12:19:10.258865356,,1653.0
2021-01-05 12:19:15.338664532,,1666.0
2021-01-05 12:19:25.522951841,,1669.0
2021-01-05 12:19:30.628676891,,1669.0
2021-01-05 12:19:35.716447115,,1673.0
2021-01-05 12:19:40.829077005,,1676.0
2021-01-05 12:19:45.901425123,,1675.0
2021-01-05 12:19:51.009619474,,1683.0
2021-01-05 12:19:56.080454588,,1693.0
2021-01-05 12:20:01.169597149,,1695.0
2021-01-05 12:20:06.249824047,,1686.0
2021-01-05 12:20:11.360227585,,1683.0
2021-01-05 12:20:16.422081232,,1692.0
2021-01-05 12:20:21.491427422,,1704.0
2021-01-05 12:20:26.562944651,,1714.0
2021-01-05 12:20:31.678991318,,1716.0
2021-01-05 12:20:36.738063574,,1724.0
2021-01-05 12:20:41.853915930,,1733.0
2021-01-05 12:20:46.927706003,,1722.0
2021-01-05 12:20:52.037740469,,1717.0
2021-01-05 12:20:57.117130518,,1719.0
2021-01-05 12:21:02.228982210,,1727.0
2021-01-05 12:21:07.294602633,,1727.0
2021-01-05 12:21:12.403402567,,1730.0
2021-01-05 12:21:17.470823050,,1741.0
2021-01-05 12:21:22.577815771,,1730.0
2021-01-05 12:21:27.650115490,,1730.0
2021-01-05 12:21:32.753484249,,1743.0
2021-01-05 12:21:37.823384762,,1741.0
2021-01-05 12:21:42.927088976,,1742.0
2021-01-05 12:21:53.078596592,,1745.0
2021-01-05 12:21:58.204936504,,1748.0
2021-01-05 12:22:03.269472361,,1746.0
2021-01-05 12:22:08.372565508,,1752.0
2021-01-05 12:22:13.436028719,,1762.0
2021-01-05 12:22:18.552006483,,1771.0
2021-01-05 12:22:23.628767967,,1772.0
2021-01-05 12:22:33.808134556,,1771.0
2021-01-05 12:22:38.912792921,,1770.0
2021-01-05 12:22:49.060230732,,1772.0
2021-01-05 12:22:54.130173445,,1773.0
2021-01-05 12:22:59.233764172,,1768.0
2021-01-05 12:23:09.375218630,,1764.0
2021-01-05 12:23:14.438899279,,1765.0
2021-01-05 12:23:24.637368679,,1770.0
2021-01-05 12:23:34.775426865,,1777.0
2021-01-05 12:23:39.881944418,,1797.0
2021-01-05 12:23:44.948032379,,1791.0
2021-01-05 12:23:50.053116083,,1796.0
2021-01-05 12:23:55.123838663,,1800.0
2021-01-05 12:24:00.199151039,,1801.0
2021-01-05 12:24:05.258941888,,1807.0
2021-01-05 12:24:15.438297510,,1809.0
2021-01-05 12:24:20.544555426,,1811.0
2021-01-05 12:24:25.628587484,,1813.0
2021-01-05 12:24:30.742170572,,1811.0
2021-01-05 12:24:35.802240372,,1815.0
2021-01-05 12:24:40.879721403,,1822.0
2021-01-05 12:24:45.949579000,,1823.0
2021-01-05 12:24:51.049947023,,1819.0
2021-01-05 12:24:56.118321180,,1828.0
2021-01-05 12:25:06.275105476,,1831.0
2021-01-05 12:25:11.377417564,,1836.0
2021-01-05 12:25:16.451175690,,1840.0
