timestamp,Соловьёв LIVE,Телеканал Дождь,Эхо Москвы
2020-10-06 06:00:25.763341427,554.0,,
2020-10-06 06:00:30.815629005,487.0,,
2020-10-06 06:06:07.813975573,,,515.0
2020-10-06 06:06:12.877854586,,,569.0
2020-10-06 06:06:17.933988571,,,612.0
2020-10-06 06:06:22.994338989,,,645.0
2020-10-06 06:06:28.053541899,,,692.0
2020-10-06 06:06:33.122724771,,,741.0
2020-10-06 06:06:38.194405079,,,773.0
2020-10-06 06:06:43.255776644,,,817.0
2020-10-06 06:06:48.317972183,,,863.0
2020-10-06 06:06:53.378754377,,,893.0
2020-10-06 06:06:58.443763494,,,931.0
2020-10-06 06:07:03.501526594,,,965.0
2020-10-06 06:07:08.558974504,,,1007.0
2020-10-06 06:07:13.628208637,,,1033.0
2020-10-06 06:07:18.689561605,,,1063.0
2020-10-06 06:07:23.757050037,,,1086.0
2020-10-06 06:07:28.814741135,,,1107.0
2020-10-06 06:07:33.871911526,,,1146.0
2020-10-06 06:07:38.935023546,,,1199.0
2020-10-06 06:07:43.989810228,,,1226.0
2020-10-06 06:07:49.070563316,,,1226.0
2020-10-06 06:07:54.128666401,,,1299.0
2020-10-06 06:07:59.192532778,,,1328.0
2020-10-06 06:08:04.254328728,,,1359.0
2020-10-06 06:08:09.310545444,,,1388.0
2020-10-06 06:08:14.366810560,,,1388.0
2020-10-06 06:08:19.430114031,,,1455.0
2020-10-06 06:08:24.501840115,,,1455.0
2020-10-06 06:08:29.558251619,,,1522.0
2020-10-06 06:08:34.617478609,,,1542.0
2020-10-06 06:08:39.663957834,,,1557.0
2020-10-06 06:08:44.731247425,,,1581.0
2020-10-06 06:08:49.794250488,,,1605.0
2020-10-06 06:08:54.856883526,,,1631.0
2020-10-06 06:08:59.920138359,,,1653.0
2020-10-06 06:09:04.977687597,,,1677.0
2020-10-06 06:09:10.042709589,,,1693.0
2020-10-06 06:09:15.101225615,,,1720.0
2020-10-06 06:09:20.166320801,,,1747.0
2020-10-06 06:09:25.226737261,,,1765.0
2020-10-06 06:09:30.289601088,,,1793.0
2020-10-06 06:09:35.350589991,,,1819.0
2020-10-06 06:09:40.416110516,,,1833.0
2020-10-06 06:09:45.471802950,,,1850.0
2020-10-06 06:09:50.540600061,,,1866.0
2020-10-06 06:09:55.605429411,,,1894.0
2020-10-06 06:10:00.673929214,,,1920.0
2020-10-06 06:10:05.736663103,,,1943.0
2020-10-06 06:10:10.800892591,,,1971.0
2020-10-06 06:10:15.860742092,,,1988.0
2020-10-06 06:10:20.934796572,,,2013.0
2020-10-06 06:10:25.996312618,,,2040.0
2020-10-06 06:10:31.054281950,,,2060.0
2020-10-06 06:10:36.117441893,,,2075.0
2020-10-06 06:10:41.179749489,,,2092.0
2020-10-06 06:10:46.243923187,,,2114.0
2020-10-06 06:10:51.300548553,,,2140.0
2020-10-06 06:10:56.374041080,,,2165.0
2020-10-06 06:11:01.431381226,,,2182.0
2020-10-06 06:11:06.488962412,,,2200.0
2020-10-06 06:11:11.560842514,,,2211.0
2020-10-06 06:11:16.619042873,,,2248.0
2020-10-06 06:11:21.678017855,,,2277.0
2020-10-06 06:11:26.735274315,,,2295.0
2020-10-06 06:11:31.803748131,,,2321.0
2020-10-06 06:11:36.862490416,,,2343.0
2020-10-06 06:11:41.925881147,,,2375.0
2020-10-06 06:11:46.995372534,,,2401.0
2020-10-06 06:11:52.055683613,,,2427.0
2020-10-06 06:11:57.118773222,,,2433.0
2020-10-06 06:12:02.179611444,,,2455.0
2020-10-06 06:12:07.241841078,,,2481.0
2020-10-06 06:12:12.297690153,,,2507.0
2020-10-06 06:12:17.366265535,,,2531.0
2020-10-06 06:12:22.425229549,,,2554.0
2020-10-06 06:12:27.482894659,,,2574.0
2020-10-06 06:12:32.546088219,,,2593.0
2020-10-06 06:12:37.614967823,,,2616.0
2020-10-06 06:12:42.674364567,,,2643.0
2020-10-06 06:12:47.736224413,,,2659.0
2020-10-06 06:12:52.801934481,,,2688.0
2020-10-06 06:12:57.867051125,,,2710.0
2020-10-06 06:13:02.928534508,,,2715.0
2020-10-06 06:13:08.001210213,,,2738.0
2020-10-06 06:13:13.053050518,,,2763.0
2020-10-06 06:13:18.109499454,,,2773.0
2020-10-06 06:13:23.221573353,,,2795.0
2020-10-06 06:13:28.279923439,,,2821.0
2020-10-06 06:13:33.340171099,,,2841.0
2020-10-06 06:13:38.397639513,,,2866.0
2020-10-06 06:13:43.461122751,,,2883.0
2020-10-06 06:13:48.517692566,,,2894.0
2020-10-06 06:13:53.577114344,,,2912.0
2020-10-06 06:13:58.640768528,,,2929.0
2020-10-06 06:14:03.715825081,,,2976.0
2020-10-06 06:14:08.775338173,,,2976.0
2020-10-06 06:14:13.831184626,,,3008.0
2020-10-06 06:14:18.891378641,,,3008.0
2020-10-06 06:14:23.950608492,,,3018.0
2020-10-06 06:14:29.009739399,,,3050.0
2020-10-06 06:14:34.081610918,,,3050.0
2020-10-06 06:14:39.138190031,,,3093.0
2020-10-06 06:14:44.196197510,,,3116.0
2020-10-06 06:14:49.252466679,,,3116.0
2020-10-06 06:14:54.312588453,,,3144.0
2020-10-06 06:14:59.375256538,,,3195.0
2020-10-06 06:15:04.435705423,,,3207.0
2020-10-06 06:15:09.539096117,,,3224.0
2020-10-06 06:15:14.599526882,,,3249.0
2020-10-06 06:15:19.663942575,,,3259.0
2020-10-06 06:15:24.724184513,,,3287.0
2020-10-06 06:15:29.777176619,,,3299.0
2020-10-06 06:15:34.846707821,,,3306.0
2020-10-06 06:15:39.908339500,,,3306.0
2020-10-06 06:15:44.980601788,,,3337.0
2020-10-06 06:15:50.037366390,,,3345.0
2020-10-06 06:15:55.102275610,,,3356.0
2020-10-06 06:16:00.161485910,,,3367.0
2020-10-06 06:16:05.225021601,,,3377.0
2020-10-06 06:16:10.287732124,,,3396.0
2020-10-06 06:16:15.353895426,,,3410.0
2020-10-06 06:16:20.417876482,,,3425.0
2020-10-06 06:16:25.471532345,,,3425.0
2020-10-06 06:16:30.536941290,,,3458.0
2020-10-06 06:16:35.596634626,,,3473.0
2020-10-06 06:16:40.649449825,,,3492.0
2020-10-06 06:16:45.709397316,,,3510.0
2020-10-06 06:16:50.777323961,,,3526.0
2020-10-06 06:16:55.844357967,,,3537.0
2020-10-06 06:17:00.911471128,,,3553.0
2020-10-06 06:17:05.969391823,,,3570.0
2020-10-06 06:17:11.025779247,,,3582.0
2020-10-06 06:17:16.083071232,,,3604.0
2020-10-06 06:17:21.153356075,,,3615.0
2020-10-06 06:17:26.219513416,,,3626.0
2020-10-06 06:17:31.278624773,,,3646.0
2020-10-06 06:17:36.342787504,,,3676.0
2020-10-06 06:17:41.402844667,,,3699.0
2020-10-06 06:17:46.466559887,,,3719.0
2020-10-06 06:17:51.532843827,,,3736.0
2020-10-06 06:17:56.598976612,,,3757.0
2020-10-06 06:18:01.658439398,,,3760.0
2020-10-06 06:18:06.723912716,,,3768.0
2020-10-06 06:18:11.793383121,,,3786.0
2020-10-06 06:18:16.855446577,,,3809.0
2020-10-06 06:18:21.922267199,,,3823.0
2020-10-06 06:18:26.982816696,,,3848.0
2020-10-06 06:18:32.044418573,,,3864.0
2020-10-06 06:18:37.108451605,,,3873.0
2020-10-06 06:18:42.169021368,,,3878.0
2020-10-06 06:18:47.232258558,,,3882.0
2020-10-06 06:18:52.299383640,,,3907.0
2020-10-06 06:18:57.364218712,,,3926.0
2020-10-06 06:19:02.428837776,,,3941.0
2020-10-06 06:19:07.502643823,,,3955.0
