timestamp,Соловьёв LIVE,Эхо Москвы
2020-11-12 05:59:14.244777441,917.0,
2020-11-12 05:59:19.318211555,925.0,
2020-11-12 05:59:24.387713194,919.0,
2020-11-12 05:59:29.470769644,801.0,
2020-11-12 05:59:34.542177439,736.0,
2020-11-12 05:59:39.608568668,734.0,
2020-11-12 05:59:44.691984177,839.0,
2020-11-12 05:59:49.765558004,957.0,
2020-11-12 05:59:54.833798409,1078.0,
2020-11-12 05:59:59.904217243,1173.0,
2020-11-12 06:00:04.980606794,1243.0,
2020-11-12 06:00:10.048526049,1333.0,
2020-11-12 06:00:15.119922638,1403.0,
2020-11-12 06:00:20.198067904,1463.0,
2020-11-12 06:00:25.268543482,1526.0,
2020-11-12 06:00:30.333200216,1554.0,
2020-11-12 06:00:35.410786629,1613.0,
2020-11-12 06:00:40.475517988,1671.0,
2020-11-12 06:00:45.549458981,1747.0,
2020-11-12 06:00:50.626478672,1833.0,
2020-11-12 06:00:55.699505568,1898.0,
2020-11-12 06:01:00.774665356,1958.0,
2020-11-12 06:01:05.846365452,2008.0,
2020-11-12 06:01:10.911221504,2057.0,
2020-11-12 06:01:15.976763487,2134.0,
2020-11-12 06:01:21.043906927,2199.0,
2020-11-12 06:01:26.131677866,2251.0,
2020-11-12 06:01:31.199511290,2385.0,
2020-11-12 06:01:36.278399467,2385.0,
2020-11-12 06:01:41.340897083,2453.0,
2020-11-12 06:01:46.407818556,2573.0,
2020-11-12 06:01:51.486649275,2573.0,
2020-11-12 06:01:56.562338591,2616.0,
2020-11-12 06:02:01.635813475,2753.0,
2020-11-12 06:02:06.700400591,2816.0,
2020-11-12 06:02:11.775741100,2884.0,
2020-11-12 06:02:16.858780146,2947.0,
2020-11-12 06:02:21.940260172,3004.0,
2020-11-12 06:02:27.022875547,3068.0,
2020-11-12 06:02:32.104822159,3117.0,
2020-11-12 06:02:37.176220417,3180.0,
2020-11-12 06:02:42.245826006,3223.0,
2020-11-12 06:02:47.316816807,3223.0,
2020-11-12 06:02:52.387179375,3335.0,
2020-11-12 06:02:57.471006155,3408.0,
2020-11-12 06:03:02.540797472,3457.0,
2020-11-12 06:03:07.624139309,3457.0,
2020-11-12 06:03:12.694223166,3563.0,
2020-11-12 06:03:17.774365425,3642.0,
2020-11-12 06:03:22.842876673,3712.0,
2020-11-12 06:03:27.917372704,3765.0,
2020-11-12 06:03:32.984909296,3830.0,
2020-11-12 06:03:38.065977812,3889.0,
2020-11-12 06:03:43.138867617,3932.0,
2020-11-12 06:03:48.206569433,3979.0,
2020-11-12 06:03:53.274401903,4032.0,
2020-11-12 06:03:58.343952656,4096.0,
2020-11-12 06:04:03.418728828,4159.0,
2020-11-12 06:04:08.489850998,4237.0,
2020-11-12 06:04:13.570288181,4284.0,
2020-11-12 06:04:18.634047508,4328.0,
2020-11-12 06:04:23.706455946,4392.0,
2020-11-12 06:04:28.773912668,4464.0,
